location_tag,water_location,state,shore_pixels
uruaitis,pp_nav_02236,navigable,2
vagay,pp_nav_00391,navigable,14
vagay,pp_nav_00393,navigable,50
vagay,pp_nav_00394,navigable,36
yuncheng,pp_nav_01171,navigable,18
braunau,pp_nav_00814,improvable,25
rampur_boalla,pp_nav_01599,navigable,22
rampur_boalla,pp_nav_01610,navigable,19
nyemo,pp_nav_01409,improvable,23
pankararu,pp_nav_02319,navigable,28
pankararu,pp_nav_02322,improvable,91
pankararu,pp_nav_02335,barrier,30
itonama,pp_nav_02400,navigable,69
itonama,pp_nav_02401,navigable,12
itonama,pp_nav_02405,navigable,120
itonama,pp_nav_02407,navigable,39
passavant,pp_nav_00858,navigable,42
passavant,pp_nav_00861,navigable,12
passavant,pp_nav_00862,navigable,32
shidian,pp_nav_01579,navigable,32
shidian,pp_nav_01602,barrier,16
q_espiea,pp_nav_00730,navigable,20
q_espiea,pp_nav_00747,navigable,13
tapuitapera,pp_nav_02191,navigable,27
tsaukambo,pp_nav_02256,navigable,39
kuna,pp_nav_01957,navigable,27
jaintiapur,pp_nav_01585,navigable,5
ibrahimabad,pp_nav_01472,navigable,3
ibrahimabad,pp_nav_01498,navigable,20
murom,pp_nav_00525,navigable,76
nikolsky,pp_nav_00408,navigable,9
nikolsky,pp_nav_00420,improvable,61
nikolsky,pp_nav_00431,navigable,27
tukuringra,pp_nav_00600,improvable,30
mairi,pp_nav_02138,navigable,97
teliagarhi,pp_nav_01563,navigable,34
teliagarhi,pp_nav_01566,navigable,19
muara_bahan,pp_nav_02149,navigable,6
muara_bahan,pp_nav_02166,navigable,26
van_ban,pp_nav_01660,navigable,32
bo_hai_khau,pp_nav_01691,navigable,29
tuyandina,pp_nav_00015,navigable,58
tuyandina,pp_nav_00018,navigable,68
tuyandina,pp_nav_00021,navigable,23
linjin,pp_nav_01182,improvable,14
linjin,pp_nav_01205,navigable,7
mingin,pp_nav_01649,navigable,50
mingin,pp_nav_01655,navigable,19
osaakiiwaki,pp_nav_01012,navigable,37
kuta_watu,pp_nav_01944,navigable,28
salin,pp_nav_01689,navigable,33
patharkandi,pp_nav_01585,navigable,10
patharkandi,pp_nav_01586,navigable,16
charaideo,pp_nav_01486,navigable,5
charaideo,pp_nav_01499,navigable,38
azamgarh,pp_nav_01518,navigable,24
azamgarh,pp_nav_01531,navigable,30
gonda,pp_nav_01472,navigable,20
gonda,pp_nav_01498,navigable,47
gonda,pp_nav_01505,navigable,6
ibirapuita,pp_nav_02578,navigable,18
ibirapuita,pp_nav_02581,navigable,53
ibirapuita,pp_nav_02586,navigable,33
plenita,pp_nav_00984,navigable,65
plenita,pp_nav_00989,navigable,4
ried,pp_nav_00801,navigable,2
ried,pp_nav_00814,improvable,15
glaz,pp_nav_00955,navigable,29
glaz,pp_nav_00960,navigable,45
mechet,pp_nav_00779,navigable,16
mechet,pp_nav_00780,navigable,26
mechet,pp_nav_00791,navigable,56
mechet,pp_nav_00796,navigable,29
mechet,pp_nav_00798,navigable,2
shemonayevskoye,pp_nav_00733,navigable,15
shemonayevskoye,pp_nav_00740,navigable,90
shemonayevskoye,pp_nav_00741,navigable,89
miranha,pp_nav_02188,navigable,90
miranha,pp_nav_02209,navigable,87
turas,pp_nav_02198,navigable,60
turas,pp_nav_02205,navigable,57
turas,pp_nav_02213,navigable,117
edfu,pp_nav_01573,navigable,58
kharibta,pp_nav_01341,navigable,6
mahajanga,pp_nav_02456,navigable,9
mbinga,pp_nav_02299,navigable,2
mbinga,pp_nav_02300,improvable,60
mbinga,pp_nav_02302,navigable,25
mbinga,pp_nav_02305,improvable,94
kutu,pp_nav_02300,improvable,57
kutu,pp_nav_02302,navigable,4
north_yao,pp_nav_02375,improvable,28
north_yao,pp_nav_02382,improvable,76
north_yao,pp_nav_02384,navigable,2
eruh,pp_nav_01122,barrier,50
harput,pp_nav_01104,navigable,15
hit,pp_nav_01231,navigable,25
hit,pp_nav_01237,navigable,38
baqubah,pp_nav_01235,navigable,36
baqubah,pp_nav_01245,navigable,3
wasit,pp_nav_01273,navigable,42
wasit,pp_nav_01276,navigable,43
wasit,pp_nav_01292,navigable,25
zuwayr,pp_nav_01346,navigable,18
zuwayr,pp_nav_01362,navigable,1
deir_ez_zor,pp_nav_01179,navigable,6
deir_ez_zor,pp_nav_01186,navigable,46
duhok,pp_nav_01144,improvable,73
duhok,pp_nav_01153,navigable,9
karaja,pp_nav_02331,navigable,28
karaja,pp_nav_02347,navigable,51
karaja,pp_nav_02348,navigable,35
karaja,pp_nav_02354,navigable,50
karaja,pp_nav_02355,navigable,35
kaltysyany,pp_nav_00151,navigable,52
kaltysyany,pp_nav_00167,navigable,20
pancevo,pp_nav_00938,navigable,16
pancevo,pp_nav_00962,navigable,68
pancevo,pp_nav_00974,navigable,29
ibotirama,pp_nav_02386,navigable,47
ibotirama,pp_nav_02399,navigable,47
ibotirama,pp_nav_02412,navigable,8
hongsa,pp_nav_01700,barrier,12
hongsa,pp_nav_01707,improvable,76
hongsa,pp_nav_01711,navigable,54
hongsa,pp_nav_01712,navigable,43
oheyandewa,pp_nav_01084,navigable,4
oheyandewa,pp_nav_01085,navigable,62
oheyandewa,pp_nav_01098,navigable,42
oheyandewa,pp_nav_01107,navigable,5
fengchuan,pp_nav_01629,improvable,16
fengchuan,pp_nav_01636,navigable,28
bettiah,pp_nav_01495,navigable,29
bettiah,pp_nav_01514,navigable,22
wuntho,pp_nav_01626,navigable,23
chishmy,pp_nav_00553,navigable,10
chishmy,pp_nav_00563,navigable,53
norosi,pp_nav_01886,navigable,12
norosi,pp_nav_01890,navigable,89
norosi,pp_nav_01897,navigable,15
norosi,pp_nav_01898,navigable,4
hanyuan,pp_nav_01398,barrier,40
hanyuan,pp_nav_01414,navigable,33
tame,pp_nav_01970,navigable,30
chandrapur,pp_nav_01595,navigable,5
wicontiss,pp_nav_01062,navigable,29
wicontiss,pp_nav_01069,improvable,18
stadacona,pp_nav_00882,navigable,42
mabila,pp_nav_01278,navigable,11
mabila,pp_nav_01283,navigable,48
rowta,pp_nav_01520,navigable,33
naser,pp_nav_01859,navigable,56
naser,pp_nav_01870,navigable,111
sobat,pp_nav_01870,navigable,7
sobat,pp_nav_01876,navigable,44
sobat,pp_nav_01878,navigable,56
sobat,pp_nav_01882,navigable,59
sobat,pp_nav_01894,navigable,58
sobat,pp_nav_01916,navigable,26
injangyang,pp_nav_01511,navigable,61
injangyang,pp_nav_01546,navigable,70
wulong,pp_nav_01399,barrier,83
lado,pp_nav_01952,navigable,10
lado,pp_nav_01966,navigable,48
lado,pp_nav_01983,navigable,45
lado,pp_nav_02003,navigable,10
meshra_er_req,pp_nav_01876,navigable,30
meshra_er_req,pp_nav_01879,navigable,75
meshra_er_req,pp_nav_01882,navigable,47
meshra_er_req,pp_nav_01885,navigable,35
meshra_er_req,pp_nav_01894,navigable,41
takutu,pp_nav_02047,navigable,71
takutu,pp_nav_02057,navigable,69
takutu,pp_nav_02064,navigable,50
para_gaviao,pp_nav_02227,navigable,2
amulaca,pp_nav_02252,navigable,45
taquarucu,pp_nav_02518,navigable,18
taquarucu,pp_nav_02524,navigable,47
taquarucu,pp_nav_02528,navigable,35
kozhevnikovo,pp_nav_00468,navigable,17
kozhevnikovo,pp_nav_00496,navigable,48
kozhevnikovo,pp_nav_00526,navigable,46
kozhevnikovo,pp_nav_00542,navigable,45
kuujjuaq,pp_nav_00385,navigable,49
kuujjuaq,pp_nav_00390,navigable,1
longquanping,pp_nav_01464,barrier,13
curu_leufvu,pp_nav_02628,navigable,77
curu_leufvu,pp_nav_02631,improvable,98
curu_leufvu,pp_nav_02632,improvable,57
nioman,pp_nav_00748,improvable,95
nioman,pp_nav_00758,navigable,96
nioman,pp_nav_00766,navigable,7
nioman,pp_nav_00773,navigable,71
nioman,pp_nav_00776,navigable,36
dordrecht,pp_nav_00678,navigable,79
daning,pp_nav_01148,improvable,17
daning,pp_nav_01159,improvable,4
ust_vayenga,pp_nav_00155,navigable,40
ust_vayenga,pp_nav_00164,navigable,59
awyu,pp_nav_02256,navigable,10
awyu,pp_nav_02271,navigable,17
nechi,pp_nav_01895,navigable,28
nechi,pp_nav_01911,navigable,110
nechi,pp_nav_01919,navigable,8
uatuma,pp_nav_02157,navigable,78
uatuma,pp_nav_02162,improvable,34
ouachita,pp_nav_01270,navigable,73
dizhai,pp_nav_01487,improvable,5
nooksack,pp_nav_00781,improvable,30
bula_kongo,pp_nav_02247,barrier,31
bula_kongo,pp_nav_02255,barrier,62
whonnock,pp_nav_00781,improvable,35
catahoula,pp_nav_01291,navigable,63
catahoula,pp_nav_01298,navigable,46
catahoula,pp_nav_01309,navigable,82
catahoula,pp_nav_01320,navigable,20
daguwanalahi,pp_nav_01156,navigable,9
daguwanalahi,pp_nav_01160,navigable,88
pont_audemer,pp_nav_00768,improvable,68
pont_audemer,pp_nav_00774,navigable,8
uru_eu_wau_wau,pp_nav_02344,navigable,12
toniato,pp_nav_00965,navigable,37
toniato,pp_nav_00977,navigable,15
piachi,pp_nav_01278,navigable,38
piachi,pp_nav_01283,navigable,50
muli,pp_nav_01468,navigable,6
mulilimu,pp_nav_02379,improvable,10
consha,pp_nav_01267,navigable,95
consha,pp_nav_01282,navigable,52
chillupar,pp_nav_01518,navigable,38
chillupar,pp_nav_01531,navigable,16
kapela,pp_nav_02361,navigable,45
kapela,pp_nav_02370,improvable,57
boali,pp_nav_02008,navigable,44
boali,pp_nav_02028,navigable,50
qom_caia,pp_nav_02588,navigable,32
qom_caia,pp_nav_02589,navigable,98
qom_caia,pp_nav_02591,navigable,49
qom_caia,pp_nav_02592,navigable,102
qom_caia,pp_nav_02594,navigable,35
qom_caia,pp_nav_02596,navigable,34
konski_vody,pp_nav_00834,navigable,8
cuitzeo,pp_nav_01732,navigable,19
allpas,pp_nav_02395,barrier,16
miangu,pp_nav_01286,improvable,2
macoupin,pp_nav_01064,navigable,58
macoupin,pp_nav_01073,navigable,94
macoupin,pp_nav_01081,improvable,56
nikolskoye_pontic,pp_nav_00829,navigable,52
nikolskoye_pontic,pp_nav_00845,navigable,28
chibango,pp_nav_02242,navigable,42
chibango,pp_nav_02249,improvable,11
washeo,pp_nav_00511,improvable,52
atahachi,pp_nav_01278,navigable,24
okaisipi,pp_nav_00933,navigable,16
okaisipi,pp_nav_00939,navigable,12
bulun,pp_nav_00157,improvable,54
willka_pampa,pp_nav_02418,improvable,11
aerzhai,pp_nav_01042,navigable,67
aerzhai,pp_nav_01043,navigable,50
aerzhai,pp_nav_01045,navigable,71
aerzhai,pp_nav_01052,navigable,19
aerzhai,pp_nav_01057,navigable,50
aerzhai,pp_nav_01068,navigable,9
mykytyn_rih,pp_nav_00847,navigable,31
mykytyn_rih,pp_nav_00852,navigable,26
cocorna,pp_nav_01962,navigable,3
cocorna,pp_nav_01977,navigable,2
zazhimchar,pp_nav_00089,navigable,9
zazhimchar,pp_nav_00102,navigable,80
zazhimchar,pp_nav_00108,navigable,84
zazhimchar,pp_nav_00112,navigable,10
ingatambo,pp_nav_02248,navigable,17
ingatambo,pp_nav_02263,improvable,6
petawawa,pp_nav_00897,navigable,20
petawawa,pp_nav_00902,navigable,54
petawawa,pp_nav_00904,barrier,46
petawawa,pp_nav_00909,navigable,102
petawawa,pp_nav_00913,navigable,28
petawawa,pp_nav_00922,navigable,23
lafkenmapu,pp_nav_02611,navigable,26
kaniatarahontsi,pp_nav_00965,navigable,36
kaniatarahontsi,pp_nav_00977,navigable,42
manhattan,pp_nav_01030,navigable,2
manhattan,pp_nav_01040,navigable,26
sawran,pp_nav_01005,navigable,52
onontchataronon,pp_nav_00933,navigable,66
telen,pp_nav_02094,navigable,47
awen,pp_nav_02431,navigable,7
kamach,pp_nav_01848,navigable,9
ariari,pp_nav_02059,navigable,73
ariari,pp_nav_02060,navigable,89
ariari,pp_nav_02068,navigable,32
bogra,pp_nav_01587,navigable,2
segbwema,pp_nav_01913,navigable,50
segbwema,pp_nav_01924,improvable,27
ural_nema,pp_nav_00431,navigable,16
husaynabad,pp_nav_01639,navigable,1
husaynabad,pp_nav_01657,navigable,35
matawin,pp_nav_00860,navigable,48
axawiri,pp_nav_02473,navigable,55
sarikei,pp_nav_02070,navigable,22
arkhangelsk,pp_nav_00109,navigable,47
bertoua,pp_nav_01998,improvable,76
hagwilget,pp_nav_00548,barrier,20
wapsipinicon,pp_nav_01015,navigable,73
wapsipinicon,pp_nav_01020,navigable,96
wapsipinicon,pp_nav_01026,navigable,39
wapsipinicon,pp_nav_01029,navigable,48
pologoye_zaymishche,pp_nav_00816,navigable,7
obion,pp_nav_01147,navigable,21
obion,pp_nav_01155,navigable,62
obion,pp_nav_01162,navigable,42
kunovat,pp_nav_00094,navigable,8
kunovat,pp_nav_00102,navigable,18
dingbian_shunning,pp_nav_01592,barrier,19
ygana,pp_nav_02552,navigable,14
ygana,pp_nav_02556,navigable,99
ygana,pp_nav_02558,improvable,19
djundu,pp_nav_02122,navigable,90
kapitukamach,pp_nav_00699,improvable,98
kapitukamach,pp_nav_00705,improvable,41
kapitukamach,pp_nav_00707,navigable,19
chisasibi,pp_nav_00599,improvable,77
anlong,pp_nav_01582,improvable,24
anlong,pp_nav_01584,barrier,3
tomtor,pp_nav_00196,navigable,27
tchakashapug,pp_nav_00712,improvable,38
tchakashapug,pp_nav_00713,improvable,54
juancheng,pp_nav_01171,navigable,13
juancheng,pp_nav_01183,navigable,23
sowunusiske,pp_nav_00454,navigable,97
sowunusiske,pp_nav_00460,navigable,6
lutang,pp_nav_01129,improvable,24
lutang,pp_nav_01139,navigable,61
boxing,pp_nav_01126,navigable,23
turama,pp_nav_00246,navigable,42
bodaybo,pp_nav_00400,navigable,30
bodaybo,pp_nav_00444,barrier,36
bodaybo,pp_nav_00459,navigable,36
karau,pp_nav_02135,navigable,43
karau,pp_nav_02149,navigable,29
kehu,pp_nav_01105,navigable,23
kehu,pp_nav_01114,barrier,27
futi,pp_nav_00844,navigable,56
futi,pp_nav_00866,navigable,98
futi,pp_nav_00871,navigable,79
mengung,pp_nav_01397,improvable,9
mengung,pp_nav_01420,navigable,93
mengung,pp_nav_01439,navigable,68
fanxian,pp_nav_01171,navigable,32
fanxian,pp_nav_01183,navigable,8
nanbu,pp_nav_01303,navigable,36
nanbu,pp_nav_01321,navigable,17
chaisri,pp_nav_01807,navigable,49
oxitlan,pp_nav_01738,navigable,3
fuzhou_sichuan,pp_nav_01373,navigable,21
fuzhou_sichuan,pp_nav_01384,barrier,98
fuzhou_sichuan,pp_nav_01387,improvable,36
fuzhou_sichuan,pp_nav_01399,barrier,6
cosamaloapan,pp_nav_01726,navigable,28
cosamaloapan,pp_nav_01738,navigable,10
chandwar,pp_nav_01503,navigable,6
otakou,pp_nav_02633,navigable,97
otakou,pp_nav_02634,improvable,109
muktsar,pp_nav_01327,navigable,7
muktsar,pp_nav_01353,navigable,29
bhakkar,pp_nav_01280,navigable,25
bhakkar,pp_nav_01294,navigable,46
markapur,pp_nav_01778,barrier,13
jalalpur_pirwala,pp_nav_01371,navigable,23
jalalpur_pirwala,pp_nav_01394,navigable,6
jalalpur_pirwala,pp_nav_01396,navigable,34
jalalpur_pirwala,pp_nav_01404,navigable,22
khewra,pp_nav_01252,navigable,5
khewra,pp_nav_01271,navigable,58
khewra,pp_nav_01279,navigable,16
mardan,pp_nav_01228,improvable,10
mardan,pp_nav_01230,improvable,52
mardan,pp_nav_01233,navigable,74
mardan,pp_nav_01236,improvable,4
sukkur,pp_nav_01452,navigable,1
sukkur,pp_nav_01476,navigable,2
paat,pp_nav_01476,navigable,1
paat,pp_nav_01497,navigable,44
udamphur,pp_nav_01250,navigable,34
udamphur,pp_nav_01256,improvable,12
yambasa,pp_nav_02009,improvable,63
yambasa,pp_nav_02015,improvable,51
yambasa,pp_nav_02024,improvable,70
yambasa,pp_nav_02025,improvable,50
wej,pp_nav_01866,navigable,45
tulcea,pp_nav_00943,navigable,30
tulcea,pp_nav_00946,navigable,79
tulcea,pp_nav_00950,navigable,19
ed_debba,pp_nav_01734,barrier,6
ed_debba,pp_nav_01745,barrier,50
karkuj,pp_nav_01819,navigable,37
karkuj,pp_nav_01826,navigable,52
karkuj,pp_nav_01831,navigable,3
dima,pp_nav_01863,barrier,27
dima,pp_nav_01866,navigable,50
dima,pp_nav_01867,navigable,29
anzourou,pp_nav_01792,navigable,8
anzourou,pp_nav_01799,navigable,27
bamako,pp_nav_01823,improvable,31
bamako,pp_nav_01828,navigable,34
branna,pp_nav_00064,improvable,35
boubon,pp_nav_01806,navigable,21
mser,pp_nav_01835,navigable,70
sikieye,pp_nav_01806,navigable,28
tanda,pp_nav_01829,navigable,67
tanda,pp_nav_01834,navigable,81
yauri,pp_nav_01845,navigable,79
yauri,pp_nav_01851,navigable,22
wuro_yolde,pp_nav_01874,navigable,16
neekeari,pp_nav_01984,navigable,100
okanja,pp_nav_02118,navigable,13
okanja,pp_nav_02129,navigable,34
wujiang,pp_nav_01343,improvable,23
chongde,pp_nav_01343,improvable,27
tonglu,pp_nav_01370,improvable,1
tonglu,pp_nav_01385,navigable,36
linhuai,pp_nav_01249,navigable,21
maues,pp_nav_02181,navigable,51
maues,pp_nav_02184,navigable,18
maues,pp_nav_02186,navigable,52
prinzus,pp_nav_01821,navigable,105
prinzus,pp_nav_01824,navigable,7
xatingnaax,pp_nav_00030,navigable,38
xatingnaax,pp_nav_00033,navigable,80
palmeira,pp_nav_02560,improvable,75
palmeira,pp_nav_02561,navigable,13
palmeira,pp_nav_02562,navigable,47
kamensk,pp_nav_00333,navigable,59
kamensk,pp_nav_00340,navigable,32
kamensk,pp_nav_00354,improvable,94
kamensk,pp_nav_00373,improvable,90
kamensk,pp_nav_00374,navigable,47
kamensk,pp_nav_00386,navigable,11
banbury,pp_nav_00689,improvable,7
ituzaingo,pp_nav_02607,navigable,4
ski,pp_nav_00285,navigable,15
ski,pp_nav_00303,improvable,31
hajo,pp_nav_01533,navigable,1
hajo,pp_nav_01534,navigable,23
mabale,pp_nav_02215,navigable,7
mabale,pp_nav_02221,navigable,49
mabale,pp_nav_02239,navigable,58
chamcha,pp_nav_00258,navigable,89
chamcha,pp_nav_00262,navigable,43
vidin,pp_nav_00989,navigable,74
vidin,pp_nav_00996,navigable,7
tengapani,pp_nav_01461,navigable,7
tengapani,pp_nav_01462,improvable,49
pirapora,pp_nav_02469,navigable,19
pirapora,pp_nav_02476,navigable,64
idrinskoye,pp_nav_00580,navigable,14
idrinskoye,pp_nav_00590,navigable,31
nixi,pp_nav_01445,navigable,15
kodak,pp_nav_00794,navigable,22
kodak,pp_nav_00802,navigable,35
kodak,pp_nav_00806,navigable,83
kodak,pp_nav_00810,navigable,42
ungaliq,pp_nav_00114,improvable,11
ungaliq,pp_nav_00124,navigable,30
kengdey,pp_nav_00001,navigable,111
kukuro_kalapalo,pp_nav_02415,navigable,16
goly_karamysh,pp_nav_00702,navigable,25
goly_karamysh,pp_nav_00722,navigable,62
goly_karamysh,pp_nav_00732,navigable,1
waskaganish,pp_nav_00703,improvable,53
ragh,pp_nav_01117,improvable,66
taseyevo,pp_nav_00386,navigable,39
taseyevo,pp_nav_00416,improvable,55
taseyevo,pp_nav_00440,improvable,60
taseyevo,pp_nav_00462,navigable,3
nyssa,pp_nav_00971,navigable,31
nyssa,pp_nav_00987,navigable,96
vukyl,pp_nav_00106,navigable,10
vukyl,pp_nav_00115,navigable,96
vukyl,pp_nav_00123,navigable,96
vukyl,pp_nav_00130,improvable,96
vukyl,pp_nav_00142,navigable,100
vukyl,pp_nav_00153,navigable,90
kamenka,pp_nav_00351,improvable,98
kamenka,pp_nav_00352,navigable,98
kamenka,pp_nav_00360,navigable,21
kamenka,pp_nav_00361,improvable,46
menzelinsk,pp_nav_00514,navigable,15
tacshic,pp_nav_02547,navigable,75
tacshic,pp_nav_02554,navigable,49
abakasnk,pp_nav_00590,navigable,24
abakasnk,pp_nav_00602,improvable,5
keelivtyn,pp_nav_00088,navigable,48
dongming,pp_nav_01183,navigable,19
dongming,pp_nav_01199,navigable,24
kisomba,pp_nav_02381,navigable,15
kisomba,pp_nav_02388,navigable,2
jinkou,pp_nav_01361,navigable,18
preah_ko,pp_nav_01800,navigable,55
preah_ko,pp_nav_01811,navigable,42
siming,pp_nav_01658,navigable,8
shunning,pp_nav_01577,improvable,35
shunning,pp_nav_01592,barrier,23
sededema,pp_nav_00033,navigable,16
sededema,pp_nav_00045,navigable,54
shamokin,pp_nav_01044,navigable,72
shamokin,pp_nav_01055,navigable,16
verkhneimbatsk,pp_nav_00144,navigable,27
verkhneimbatsk,pp_nav_00156,navigable,96
verkhneimbatsk,pp_nav_00171,navigable,98
verkhneimbatsk,pp_nav_00185,navigable,61
tappan,pp_nav_01030,navigable,54
tappan,pp_nav_01040,navigable,2
ubangi,pp_nav_02154,navigable,2
ubangi,pp_nav_02176,navigable,34
ubangi,pp_nav_02195,navigable,42
abyy,pp_nav_00018,navigable,13
abyy,pp_nav_00021,navigable,78
abyy,pp_nav_00023,navigable,40
debrc,pp_nav_00979,improvable,23
coligua,pp_nav_01184,navigable,14
bera,pp_nav_02050,navigable,24
araguari,pp_nav_02079,navigable,74
araguari,pp_nav_02083,navigable,47
yuannan,pp_nav_01430,improvable,42
butuan,pp_nav_01889,navigable,52
sulkhari,pp_nav_00686,improvable,28
sulkhari,pp_nav_00701,navigable,73
guadual,pp_nav_01949,navigable,17
sonargaon,pp_nav_01613,navigable,97
kalocsa,pp_nav_00872,navigable,8
kalocsa,pp_nav_00891,navigable,28
kayan_melawai,pp_nav_02097,navigable,25
kayan_melawai,pp_nav_02107,improvable,31
acroas,pp_nav_02304,navigable,59
acroas,pp_nav_02315,navigable,38
acroas,pp_nav_02327,navigable,48
acroas,pp_nav_02346,navigable,13
brotas,pp_nav_02523,navigable,2
brotas,pp_nav_02527,navigable,82
lanagashec,pp_nav_02554,navigable,9
lanagashec,pp_nav_02557,navigable,40
lanagashec,pp_nav_02559,navigable,47
lanagashec,pp_nav_02567,navigable,16
utiangue,pp_nav_01201,improvable,3
utiangue,pp_nav_01202,navigable,26
utiangue,pp_nav_01211,navigable,82
iny_karaja,pp_nav_02391,navigable,37
iny_karaja,pp_nav_02393,navigable,75
iny_karaja,pp_nav_02406,navigable,98
iny_karaja,pp_nav_02408,navigable,55
iny_karaja,pp_nav_02415,navigable,83
iny_karaja,pp_nav_02417,navigable,50
iny_karaja,pp_nav_02424,navigable,9
iny_karaja,pp_nav_02425,navigable,17
gutian,pp_nav_01512,navigable,14
wabimeig,pp_nav_00693,improvable,99
wabimeig,pp_nav_00712,improvable,111
batang_tembesi,pp_nav_02139,navigable,42
batang_tembesi,pp_nav_02140,navigable,62
batang_tembesi,pp_nav_02145,navigable,32
sogra,pp_nav_00164,navigable,40
sogra,pp_nav_00176,navigable,97
sogra,pp_nav_00186,navigable,13
belin,pp_nav_00967,navigable,25
golino,pp_nav_00345,navigable,6
soltsy_kirishi,pp_nav_00310,navigable,13
vat_phou,pp_nav_01790,navigable,43
vat_phou,pp_nav_01800,navigable,42
zemukh,pp_nav_01011,navigable,65
zemukh,pp_nav_01018,navigable,55
zemukh,pp_nav_01024,navigable,4
rengat,pp_nav_02108,navigable,92
rengat,pp_nav_02109,navigable,27
mepenes,pp_nav_02559,navigable,5
mepenes,pp_nav_02564,navigable,49
mepenes,pp_nav_02567,navigable,34
mepenes,pp_nav_02568,navigable,41
upia,pp_nav_02027,navigable,14
upia,pp_nav_02033,navigable,15
nadia,pp_nav_01639,navigable,16
kambeba,pp_nav_02204,navigable,73
kambeba,pp_nav_02206,navigable,80
kambeba,pp_nav_02212,navigable,46
nadleht_en,pp_nav_00604,navigable,84
nadleht_en,pp_nav_00629,improvable,100
nadleht_en,pp_nav_00652,navigable,14
pali_uttar_pradesh,pp_nav_01470,navigable,44
pali_uttar_pradesh,pp_nav_01491,navigable,4
osinsky,pp_nav_00603,navigable,46
osinsky,pp_nav_00641,improvable,53
qompi,pp_nav_02571,navigable,56
qompi,pp_nav_02574,navigable,98
qompi,pp_nav_02576,navigable,39
djee,pp_nav_00600,improvable,45
djee,pp_nav_00621,navigable,38
amol_turkmenabad,pp_nav_01071,navigable,18
amol_turkmenabad,pp_nav_01079,navigable,51
amol_turkmenabad,pp_nav_01087,navigable,24
dingyuan,pp_nav_01345,navigable,35
dingyuan,pp_nav_01367,improvable,16
ngato,pp_nav_02154,navigable,38
motygino,pp_nav_00360,navigable,81
motygino,pp_nav_00374,navigable,49
motygino,pp_nav_00376,navigable,98
motygino,pp_nav_00378,navigable,36
veliky_beckerek,pp_nav_00938,navigable,40
guaquire,pp_nav_01903,navigable,55
guaquire,pp_nav_01912,navigable,3
guaquire,pp_nav_01917,navigable,76
guaquire,pp_nav_01922,navigable,6
linyanti,pp_nav_02420,navigable,38
lelbunmapu,pp_nav_02611,navigable,41
udamik,pp_nav_00168,navigable,46
udamik,pp_nav_00175,navigable,78
grayling,pp_nav_00124,navigable,40
grayling,pp_nav_00140,navigable,92
bobangi,pp_nav_02122,navigable,7
bobangi,pp_nav_02130,navigable,44
bobangi,pp_nav_02132,navigable,56
bobangi,pp_nav_02144,navigable,32
bobaka,pp_nav_02144,navigable,16
bobaka,pp_nav_02154,navigable,10
luanda,pp_nav_02328,navigable,34
magway,pp_nav_01689,navigable,5
magway,pp_nav_01709,navigable,6
mehsi,pp_nav_01514,navigable,26
baini,pp_nav_01464,barrier,9
baini,pp_nav_01480,navigable,40
caete,pp_nav_02335,barrier,25
balbalan,pp_nav_01740,navigable,15
pikwitonei,pp_nav_00530,navigable,99
aparri,pp_nav_01740,navigable,49
muxima,pp_nav_02330,navigable,39
buassa,pp_nav_02239,navigable,37
kyaukse,pp_nav_01663,navigable,13
kyaukse,pp_nav_01671,improvable,53
sulomay,pp_nav_00227,navigable,52
sulomay,pp_nav_00254,navigable,86
sulomay,pp_nav_00275,navigable,49
sulomay,pp_nav_00280,navigable,47
warsaw,pp_nav_00661,navigable,21
warsaw,pp_nav_00664,navigable,57
mbegua,pp_nav_02599,navigable,28
mbegua,pp_nav_02603,navigable,66
mbegua,pp_nav_02605,navigable,58
daboka,pp_nav_01536,navigable,48
ta_shwe_htan,pp_nav_01602,barrier,10
ta_shwe_htan,pp_nav_01614,navigable,45
ta_shwe_htan,pp_nav_01627,navigable,26
mongpai,pp_nav_01710,navigable,52
mongpai,pp_nav_01719,navigable,2
shipai,pp_nav_01310,navigable,42
shipai,pp_nav_01342,navigable,17
watlala,pp_nav_00916,navigable,46
watlala,pp_nav_00929,improvable,59
watlala,pp_nav_00934,navigable,53
watlala,pp_nav_00941,navigable,27
pankara,pp_nav_02313,navigable,31
pankara,pp_nav_02319,navigable,63
mabein,pp_nav_01611,navigable,3
mabein,pp_nav_01618,navigable,51
mabein,pp_nav_01632,improvable,68
guanipa,pp_nav_01902,navigable,22
guanipa,pp_nav_01904,navigable,49
guanipa,pp_nav_01910,navigable,54
guanipa,pp_nav_01918,navigable,46
guanipa,pp_nav_01923,navigable,9
guanipa,pp_nav_01926,navigable,46
abau,pp_nav_02220,navigable,7
abau,pp_nav_02224,navigable,40
abau,pp_nav_02233,improvable,66
fengcheng_fengcheng,pp_nav_01443,navigable,54
one,pp_nav_01862,navigable,10
one,pp_nav_01871,navigable,22
tubicha_mini,pp_nav_02608,navigable,71
tubicha_mini,pp_nav_02609,navigable,98
tubicha_mini,pp_nav_02610,navigable,71
kongwei,pp_nav_01602,barrier,19
tingkip,pp_nav_02167,navigable,1
parma,pp_nav_00959,navigable,45
parma,pp_nav_00961,navigable,17
tupulicus,pp_nav_02159,navigable,8
lambarene,pp_nav_02105,navigable,3
lambarene,pp_nav_02115,navigable,44
lambarene,pp_nav_02116,improvable,29
