location_tag,original_levels,remaining_levels,original_coastal,new_coastal
q_espiea,"1,3",1,False,True
tapuitapera,"1,2,3","1,2",True,True
tsaukambo,"1,2,3,5","1,2,3,5",False,True
kuna,"1,2,4,5","1,2,4,5",False,True
jaintiapur,"1,3",1,False,True
ibrahimabad,"1,4",1,False,True
murom,3,,False,True
nikolsky,3,,False,True
tukuringra,"1,2,3,5","1,2,5",False,True
teliagarhi,5,5,False,True
muara_bahan,"1,2,4,5","1,2,5",False,True
van_ban,"1,2,3","1,2",False,True
bo_hai_khau,4,,True,True
tuyandina,"1,2,3","1,2",False,True
linjin,3,,False,True
mingin,4,,False,True
osaakiiwaki,5,,True,True
kuta_watu,3,,True,True
salin,"1,5","1,5",False,True
patharkandi,"1,2,3","1,2,5",False,True
charaideo,"1,2,5","1,2,5",False,True
azamgarh,"1,4",1,False,True
gonda,4,,False,True
ibirapuita,"1,2","1,2",False,True
plenita,4,,False,True
ried,3,,False,True
glaz,"1,3",1,False,True
mechet,"3,5",,False,True
shemonayevskoye,1,1,False,True
miranha,"1,3,5","1,5",False,True
turas,"1,4,5","1,4,5",False,True
edfu,4,,False,True
kharibta,3,,False,True
mbinga,"1,3,5","1,3",False,True
kutu,"1,3",1,False,True
north_yao,"1,3",1,False,True
eruh,"1,2,3","1,2",False,True
harput,"1,2,5","1,2,5",False,True
hit,3,,False,True
baqubah,"2,3",2,False,True
wasit,3,,False,True
zuwayr,4,,True,True
deir_ez_zor,3,,False,True
duhok,3,,False,True
karaja,"1,2,3,5","1,2,3,5",False,True
kaltysyany,"1,5",1,False,True
pancevo,4,4,False,True
ibotirama,"1,2,4,5","1,2,5",False,True
hongsa,"4,5",4,False,True
oheyandewa,"1,4,5","1,5",False,True
fengchuan,"1,2,4,5","1,2,5",False,True
bettiah,"1,2,3","1,2",False,True
wuntho,"1,2,5","1,2,5",False,True
chishmy,3,,False,True
norosi,"1,4,5","1,4,5",False,True
hanyuan,3,,False,True
tame,"1,2,3,5","1,2,5",False,True
chandrapur,"2,3,5","2,3,5",False,True
wicontiss,"1,3",,True,True
mabila,"1,3,5","1,3",False,True
rowta,"1,5","1,5",False,True
naser,"1,2,3,5","1,2,5",False,True
sobat,"1,2,3,4","1,2",False,True
injangyang,"1,3,4,5","1,4,5",False,True
wulong,"2,3,5","2,5",False,True
lado,4,,False,True
meshra_er_req,"1,2,3","1,2",False,True
takutu,"1,2,3,4,5","1,2,5",False,True
para_gaviao,1,1,False,True
amulaca,"2,3",2,False,True
taquarucu,"2,4,5",2,False,True
kozhevnikovo,3,,False,True
kuujjuaq,3,,True,True
longquanping,3,,False,True
curu_leufvu,3,,True,True
nioman,"3,4,5",3,False,True
dordrecht,4,,True,True
daning,3,,False,True
ust_vayenga,"1,2,4,5","1,2,5",False,True
awyu,"1,2,3","1,2",False,True
nechi,"1,2,3,5","1,2,5",False,True
uatuma,"2,4,5","2,5",False,True
ouachita,"1,2,3,5","1,2,5",False,True
dizhai,2,2,False,True
nooksack,"1,4,5",1,False,True
bula_kongo,"1,5",1,False,True
catahoula,"1,3,5","1,3,5",False,True
daguwanalahi,"2,3","2,3",False,True
pont_audemer,3,,True,True
uru_eu_wau_wau,"1,2,3,5","1,2,5",False,True
toniato,"1,4",1,False,True
piachi,3,,False,True
muli,"1,2,3,5","1,2,5",False,True
mulilimu,1,1,False,True
consha,"1,2,3,5","1,2,3,5",False,True
chillupar,"1,2,3,4,5","1,2,3,5",False,True
kapela,"1,2,3","1,2",False,True
boali,"1,2,4,5","1,2,5",False,True
qom_caia,"1,2,3,5","1,2,5",False,True
konski_vody,3,,False,True
cuitzeo,"1,3",1,False,True
allpas,"1,2,3,5","1,2,3,5",False,True
miangu,"2,5","2,5",False,True
macoupin,"3,4,5",,False,True
nikolskoye_pontic,5,,False,True
chibango,"1,3,5","1,5",False,True
atahachi,"1,2,3,5","1,2,5",False,True
okaisipi,1,"1,5",False,True
bulun,"1,4",1,False,True
willka_pampa,3,,False,True
aerzhai,3,,False,True
mykytyn_rih,5,,False,True
cocorna,"1,2,4,5","1,2,5",False,True
zazhimchar,"3,5",5,False,True
ingatambo,"1,2,3,5","1,2,3,5",False,True
petawawa,"1,3",,False,True
lafkenmapu,"1,2,3,5","1,2,5",True,True
kaniatarahontsi,"1,4,5","1,4",False,True
manhattan,3,,True,True
sawran,3,,False,True
onontchataronon,"1,3,5","1,3,5",False,True
telen,"2,3,5","2,5",False,True
awen,"1,2,3,5","1,2,5",False,True
kamach,"1,4",1,True,True
ariari,"1,2,3,5","1,2,3,5",False,True
bogra,2,2,False,True
segbwema,"1,2,3,5","1,2,3",False,True
ural_nema,3,,False,True
husaynabad,"1,3",1,False,True
matawin,3,,False,True
axawiri,3,3,False,True
sarikei,4,,True,True
arkhangelsk,"4,5",5,True,True
bertoua,"1,2,3,5","1,2,5",False,True
hagwilget,"1,2,3,5","1,2,5",False,True
wapsipinicon,"1,3,5","1,3,5",False,True
pologoye_zaymishche,1,1,False,True
obion,"1,5",1,False,True
kunovat,"2,3,5","2,5",False,True
dingbian_shunning,"1,2,3","1,2",False,True
ygana,"1,5","1,5",False,True
djundu,"2,3,5","2,5",False,True
kapitukamach,3,,False,True
chisasibi,3,,True,True
anlong,"1,3,5",,False,True
tomtor,1,1,False,True
tchakashapug,3,3,False,True
juancheng,3,,False,True
sowunusiske,4,,True,True
lutang,3,,False,True
boxing,"1,3",1,False,True
turama,1,1,False,True
bodaybo,"1,3",1,False,True
karau,4,,False,True
kehu,3,,False,True
futi,"1,4",1,False,True
mengung,"1,3,5","1,3,5",False,True
fanxian,3,,False,True
nanbu,"1,3,5","1,5",False,True
chaisri,"1,3",1,True,True
oxitlan,"1,2,5","1,2,5",False,True
fuzhou_sichuan,"3,5",3,False,True
cosamaloapan,"2,3","2,3,5",False,True
chandwar,"2,3",2,False,True
muktsar,3,,False,True
bhakkar,4,,False,True
markapur,3,,False,True
jalalpur_pirwala,3,,False,True
khewra,3,,False,True
mardan,"2,3,5","2,5",False,True
sukkur,4,4,False,True
paat,"1,4",1,False,True
udamphur,3,,False,True
yambasa,"1,3,5","1,3",False,True
wej,1,1,False,True
tulcea,"4,5",5,True,True
ed_debba,"1,2,4,5","1,2,5",False,True
karkuj,"1,2,3","1,2",False,True
dima,"2,3,5","2,5",False,True
anzourou,3,,False,True
bamako,3,,False,True
branna,"1,3",1,False,True
boubon,3,,False,True
mser,"2,3,5","2,3",False,True
tanda,"1,3,5","1,5",False,True
yauri,3,,False,True
wuro_yolde,3,,False,True
okanja,"1,2,3,5","1,2,3,5",False,True
wujiang,"2,3",2,False,True
chongde,3,,False,True
tonglu,"1,3,5","1,3,5",False,True
linhuai,1,1,False,True
maues,"1,2,5","1,2",False,True
prinzus,"1,2,3,5","1,2,5",False,True
xatingnaax,"1,4",1,False,True
palmeira,"1,2,3,4,5","1,2,4,5",False,True
kamensk,"2,4,5","2,4",False,True
banbury,1,1,False,True
ski,3,,True,True
hajo,"1,5","1,5",False,True
mabale,"1,3,5",1,False,True
chamcha,"2,4",2,False,True
vidin,4,,False,True
tengapani,"1,2,3,5","1,2,3,5",False,True
pirapora,"1,2,3,5","1,2,5",False,True
idrinskoye,"1,2,3,4","1,2,3",False,True
nixi,"1,3",1,False,True
kodak,"1,3,5",3,False,True
kengdey,"1,5","1,5",False,True
kukuro_kalapalo,"1,3",1,False,True
goly_karamysh,5,,False,True
waskaganish,"1,2,3","1,2",True,True
ragh,3,,False,True
taseyevo,"2,4",2,False,True
nyssa,"1,2,3,5","1,2,3,5",False,True
vukyl,3,,False,True
kamenka,"1,4,5","1,4,5",False,True
menzelinsk,1,1,False,True
tacshic,"1,2,4,5","1,2,4,5",False,True
abakasnk,"2,3",2,False,True
keelivtyn,"1,3",1,False,True
dongming,3,,False,True
kisomba,"1,2,3,5","1,2,5",False,True
jinkou,5,,False,True
preah_ko,"1,5","1,5",False,True
siming,"1,2,3","1,2",False,True
shunning,"2,3,5","2,5",False,True
sededema,"1,3,4",1,False,True
shamokin,1,,False,True
verkhneimbatsk,"2,5","2,5",False,True
tappan,3,,False,True
ubangi,"1,2,5","1,2,5",False,True
abyy,"1,2,3,5","1,2,3,5",False,True
debrc,3,,False,True
coligua,2,2,False,True
bera,"1,2,3,5","1,2,3,5",False,True
yuannan,3,3,False,True
butuan,"2,3",2,True,True
sulkhari,"1,2,3,5","1,2,5",False,True
guadual,"1,2,3,5","1,2,5",False,True
sonargaon,"1,2,3,4,5","1,2,3,5",False,True
kalocsa,4,,False,True
kayan_melawai,"1,2,3,5","1,2,5",False,True
acroas,"4,5",,False,True
brotas,"2,3",2,False,True
lanagashec,"2,4,5","2,4,5",False,True
utiangue,3,,False,True
iny_karaja,"1,2,3,5","1,2,3,5",False,True
gutian,3,,False,True
wabimeig,"1,2,3,5","1,2,5",False,True
batang_tembesi,"3,5",,False,True
sogra,"2,4,5","2,5",False,True
belin,3,,False,True
golino,"1,2","1,2",False,True
soltsy_kirishi,3,,False,True
vat_phou,5,5,False,True
zemukh,3,,False,True
rengat,"1,3",1,True,True
mepenes,"1,5",1,False,True
upia,"1,2,3,5","1,2,5",False,True
nadia,"1,2,3,5","1,2,3,5",False,True
kambeba,"1,4,5","1,4,5",False,True
nadleht_en,"2,3,5","2,5",False,True
pali_uttar_pradesh,"1,2,3,5","1,2,3,5",False,True
osinsky,4,4,False,True
qompi,"1,5","1,5",False,True
djee,"2,3,5",2,False,True
amol_turkmenabad,"3,4",,False,True
dingyuan,3,,False,True
ngato,"1,2,5","1,2,5",False,True
motygino,"1,3,4,5",1,False,True
veliky_beckerek,3,3,False,True
guaquire,"1,2,3,4,5","1,2,3,5",False,True
linyanti,"1,2,3,5","1,2,3,5",False,True
lelbunmapu,"1,2,3,5","1,2,3,5",False,True
udamik,"1,2,4,5","1,2,4",False,True
grayling,"2,4",2,False,True
bobangi,"2,3,4,5","2,5",False,True
bobaka,"1,2,5","1,2,5",False,True
luanda,3,,True,True
magway,"1,5","1,5",False,True
mehsi,"2,3",2,False,True
baini,3,,False,True
caete,1,,False,True
balbalan,"1,2","1,2",False,True
pikwitonei,4,4,False,True
aparri,"1,2,3","1,2,3,5",True,True
muxima,3,,True,True
buassa,3,,False,True
kyaukse,"1,2,3,5","1,2,5",False,True
sulomay,"2,5","2,5",False,True
warsaw,"2,3",2,False,True
mbegua,"1,2,5","1,2,5",False,True
daboka,"1,2,3,5","1,2,3,5",False,True
ta_shwe_htan,"2,3,4,5","2,4,5",False,True
mongpai,"1,2,4,5","1,2,5",False,True
shipai,3,,False,True
watlala,"1,3,4,5","1,4,5",False,True
pankara,"1,4","1,4,5",False,True
mabein,"3,5",5,False,True
guanipa,5,,False,True
abau,"1,2,3,5","1,2,3,5",False,True
fengcheng_fengcheng,"1,4",1,False,True
one,4,,True,True
kongwei,1,1,False,True
tingkip,"1,2,3,5","1,2,5",False,True
parma,3,,False,True
tupulicus,"1,5","1,5",False,True
lambarene,"1,3,4,5","1,5",False,True
shouzhang,3,,False,True
wenxian,3,,False,True
pium_i,"1,2,3,5","1,2,5",False,True
hequ_wuding,4,,False,True
zhuluo,3,3,False,True
manikpur,3,,False,True
lower_angara,4,4,False,True
stettin,3,,True,True
kayapo,"1,2,4,5","1,2,5",False,True
usivka,"1,3,5",,False,True
stata_ketux,"1,4,5","1,5",False,True
esteriktyaax,2,2,False,True
zigui,5,5,False,True
muara_sabak,3,,True,True
den_terek,3,,False,True
korsun,3,,False,True
qianjiang_binzhou,"1,4,5","1,5",False,True
tumatumari,"1,2,3,4,5","1,2,3,4,5",False,True
pinheiro,"1,2,3,5","1,2,3,5",False,True
gameleira,"1,2,4,5","1,2,5",False,True
votkings,3,,False,True
sanga_pumbo,"1,2,5","1,2,5",False,True
hanchuan,"1,2,3,5","1,2,5",False,True
pervomayskoye,"1,2,3,5","1,2,3,5",False,True
eseka,"2,3",2,False,True
shichah,3,,False,True
verkhneyarkeyevo,3,,False,True
chenxi,"1,3,5","1,5",False,True
stade,3,,True,True
ikongo_boa,"1,2,3","1,2",False,True
shigony,4,,False,True
itapiracaba,"1,2,3,4,5","1,2,3,5",False,True
banaro,"1,2,3,4,5","1,2,4,5",False,True
pacahuara,"1,2,4,5","1,2,5",False,True
tupinambarana,"1,2,4,5","1,2,5",False,True
thahnawate,1,,True,True
romanov,3,3,False,True
quizquiz,"1,5",1,False,True
stavropol_na_volge,4,,False,True
nalimsk,"1,4,5","1,4,5",False,True
sarh,"1,2,3,5","1,2,5",False,True
kaiabi,"1,2,3,5","1,2,3,5",False,True
tancarville,3,,True,True
asyut,4,,False,True
fuwa,3,,False,True
boeny,3,,True,True
andranoboka,"1,3",1,True,True
miandrivazo,"1,2,3","1,2",False,True
tahna,4,,False,True
west_yao,"1,2,3,5","1,2,3,5",False,True
cizre,3,,False,True
kaysun,3,,False,True
hasankeyf,"2,3,5","2,3,5",False,True
sivrice,3,,False,True
arapgir,"2,3,5","2,5",False,True
loudun,2,2,False,True
keban,"2,3",2,False,True
ar_rabb,3,3,False,True
ukbara,3,3,False,True
qadisiyyah,3,,False,True
maskanah,3,,False,True
jabar,3,,False,True
busayrah,3,,False,True
balad,3,,False,True
wyaconda,"2,4,5","2,4",False,True
bhadohi,"3,4",,False,True
yuanqu,3,,False,True
kerewo,"1,2,3,5","1,2",True,True
urmi,"2,3,5","2,5",False,True
hahawakpa,"1,3,5","1,3,5",False,True
gorodets,3,,False,True
ust_ishim,"2,3,5","2,5",False,True
calumbo,3,,True,True
dobryanka,"1,2,3,5","1,2,3,5",False,True
turu,"1,3,5","1,3,5",False,True
changning,"2,3",2,False,True
tatahuitalpan,"1,2,3,4,5","1,2,5",False,True
kaniksu,"1,2,5","1,2,5",False,True
qiyang,3,,False,True
ulukulevo,"2,3,5","2,5",False,True
muhammerah,"3,4,5","3,4,5",False,True
kwidzyn,3,,False,True
yiyang_changsha,"3,4","3,4",False,True
arakaiu,4,,True,True
plieran,"1,2,3,5","1,2,3,5",False,True
reni,"2,4",2,False,True
bayannur,3,,False,True
bor,"1,4",1,False,True
huiqi,"1,3,5","1,5",False,True
shambe,"1,3,4",1,False,True
kurung_yuryakh,"1,2,3,5","1,2,3",False,True
cuilo,"2,3,5","2,5",False,True
munduruku,"1,2,3,5","1,2,3,5",False,True
hulawen,"1,3,5","1,5",False,True
kinyama,"1,3,5","1,3,5",False,True
marimbi,"1,2,3","1,2,3,5",False,True
muang_phalan,"1,2,3,5","1,2,3,5",False,True
horodyshche,5,,False,True
ngabo,"1,3,5","1,3,5",False,True
kahwenoke,5,5,False,True
molchanovo,"3,4,5",,False,True
cokuurdaax,"1,3",1,False,True
batubenge,3,,False,True
pa_lus_sa,3,,False,True
kyaukkyi,3,,False,True
ambaca,"2,3,5","2,5",False,True
winisk,"1,2,5","1,2,5",False,True
shar,"3,5",3,False,True
chuapa,"3,4",3,False,True
aco,"1,3,5","1,5",False,True
zhalauly,3,,False,True
imakia,3,,False,True
kai_kara,"1,2,3,4,5","1,2,3,5",False,True
chiryapchi,"1,4",1,False,True
ford_liard,"1,2,3,5","1,2,3,5",False,True
xiangning,3,,False,True
abare_i,"2,3,5","2,5",False,True
wayagamac,"1,2,3","1,2",False,True
laibin,4,,False,True
apiacas,"1,2,3,4,5","1,2,3,4,5",False,True
coste,"1,2,3,5","1,2,5",False,True
yanggu_yanzhou,3,,False,True
yelabuga,"1,3,4,5","1,5",False,True
kajabi,"1,2,3,5","1,2,3,5",False,True
itapirapua,"1,3","1,3,5",False,True
troitsko_pechorsk,"1,2,3,5","1,2,5",False,True
kystatyam,"1,5",1,False,True
kolpashevo,"1,3,4,5","1,3,4",False,True
tsiripa,"1,5",1,False,True
catios,"1,2","1,2",False,True
vezhakary,5,,False,True
ipire,"1,5","1,5",False,True
wangmu,"2,3,5",2,False,True
cheboksary,4,,False,True
jembayan,4,,True,True
ulug,"2,3,5","2,3,5",False,True
hymahi,"2,5","2,5",False,True
stendal,3,3,False,True
mong_yawng,"2,4,5","2,5",False,True
kuttawa,"2,3,4",2,False,True
rajmahal,5,,False,True
nemasca,"1,3,5","1,5",False,True
mompoj,"1,2,4,5","1,2,4,5",False,True
corpen_aike,"1,3",1,True,True
noris,"1,2,3,5","1,2,5",False,True
escatawppa,"3,4,5",,False,True
kanaskipenaski,"1,2,3,5","1,2,5",False,True
bahr_salamat,"1,3,5",1,False,True
wabaseemong,"2,3,5","2,5",False,True
thawe,3,,False,True
osijek,"1,2,3","1,2,3",False,True
verkhoshizhemye,3,3,False,True
julau,"1,2,4,5","1,2,5",False,True
acanti,4,,True,True
yingli,3,,False,True
melnikovo,"3,4,5",,False,True
pampahuaylla,"2,3,4","2,3,4",False,True
luzhou,"1,2,4,5","1,2,4,5",False,True
mong_hpayak,4,4,False,True
humadea,"1,2,3,5","1,2,5",False,True
hulu_barito,"1,2,3,5","1,2,5",False,True
xingan_linjiang,"3,5",5,False,True
tchikunga,"1,2,3,5","1,2,3,5",False,True
guiping,"3,4,5",,False,True
khachimcher,"2,3",2,False,True
nyonoksa,3,,True,True
tereshka,"1,5","1,5",False,True
kuujjuarapik,"1,2,3","1,2",True,True
chyorny_yar,5,,False,True
nakshaparvat,"1,3,5","1,3,5",False,True
waahukaahaanu,"2,3,5","2,5",False,True
spithota,1,1,False,True
ogoowe_kongo,"1,2,4,5","1,2,5",True,True
nagatinong,"2,3,5","2,3,5",False,True
wihlink,"1,3",,False,True
kaya_paha,3,,False,True
silkari,"1,2,3","1,2,3",False,True
adixoodagoorahareesh,"2,3",2,False,True
ahkwesasne_ny,"1,4,5","1,4,5",False,True
tunica,"1,3,5","1,3",False,True
beryozovo,"1,2,3,5","1,2,5",False,True
edea,"1,2,3,5","1,2,5",False,True
etiwan,3,,True,True
hoveyzeh,"2,5",2,False,True
tobolsk,"1,2,3,4,5","1,2,5",False,True
juniata,"1,3,5","1,5",False,True
ycuamandiyu,"1,2,4,5","1,2,5",False,True
kichwa,"1,2,3,5","1,2,5",False,True
sangay,"1,2,3,5","1,2,5",False,True
chaira,"1,2,3,5","1,2,5",False,True
cauroma,3,3,False,True
suamprabon,"1,2,3,4,5","1,2,5",False,True
kizel,"1,3",1,False,True
tayxlama,"1,2,4,5","1,2",False,True
bosobolo,"1,2,3,4,5","1,2,5",False,True
mitsogo_kongo,"1,2,3,4,5","1,2,3,5",False,True
umatilla,4,,False,True
shuryshkar,"1,3,5",1,False,True
acham,"1,2,3,5","1,2,3,5",False,True
napo,"1,2,3,5","1,2,3,5",False,True
kahinga,"1,2,3,5","1,2,5",False,True
jebba,"1,3,5","1,3,5",False,True
dasu,3,,False,True
kasur,3,,False,True
rajamahendry,4,,False,True
gilgit,1,1,False,True
piran_i_kaliyar,3,3,False,True
raikot,3,,False,True
harrow,1,1,False,True
dubbi,"3,4","3,4",False,True
kanauj,3,3,False,True
dina,"2,3",2,False,True
neva,"3,4",3,True,True
koknese,"1,3,5","1,5",False,True
bopolu,"1,2,3,5","1,2,3,5",False,True
maldarede,"1,3",1,False,True
solatunum,"1,2,3,5","1,2,3,5",False,True
guelengdeng,3,,False,True
aro,"1,2,4,5","1,2,5",False,True
turukhansk,"1,2,4,5","1,2,5",False,True
kalabsha,4,,False,True
wangjiang,"1,5","1,5",False,True
shangjing,"1,3,5","1,3,5",False,True
zoe,"2,3,4,5","2,3,4,5",False,True
njoko,3,,False,True
guarico,"1,3",1,False,True
barinas,"1,3,5","1,3,5",False,True
quigate,"1,2,3,5","1,2,5",False,True
katima,"1,3","1,3",False,True
lalek_cotaa,"1,5","1,5",False,True
xoko,"1,4",,False,True
mardankuyik,3,,False,True
cherven,"4,5",,False,True
karawala,"1,2,3,5","1,2,5",True,True
rejang,"1,3,4,5","1,3,5",False,True
luodian,"1,2,3,5","1,2,3,5",False,True
jinshajiang,3,,False,True
ningpu,3,,False,True
kazari,3,,False,True
tsay_iona,"1,3,5","1,5",False,True
shushenskoye,3,,False,True
zongyang,"1,5","1,5",False,True
ilok,4,,False,True
sintang,"2,3,4,5","2,5",False,True
jaskis,3,3,False,True
dejiang,3,,False,True
baleh,"1,2,3,5","1,2,3,5",False,True
unnao,3,,False,True
heqing,3,,False,True
tongan_lijiang,3,,False,True
chirowe,"2,3",2,False,True
chestowee,3,,False,True
muene_ndinga,2,2,False,True
kassali,"1,3",1,False,True
artyk_ata,3,,False,True
tuzdysor,3,,False,True
rouyuan,"1,3",1,False,True
cundi,3,,False,True
nenlhet,"1,4,5","1,4,5",False,True
awka_etiti,"1,4",1,False,True
durjaya,"1,5","1,5",False,True
nistam,2,2,False,True
bumi_ayu,2,"2,3,5",False,True
fisque_menuco,"1,2,3","1,2",False,True
pilda,5,,False,True
szolnok,3,,False,True
guana,4,,False,True
luquan,"1,2,4","1,2",False,True
kusu_mangbetu,"1,3,4,5","1,5",False,True
kuje,"1,4,5","1,4,5",False,True
juris,"2,5","2,5",False,True
areia,"1,2,3,5","1,2,5",False,True
tora,"1,2,3,5","1,2,5",False,True
gradiski_brod,"1,3,5",1,False,True
ingariko,"1,2,3","1,2",False,True
phyu,3,,False,True
loeme,3,,False,True
amundava,"1,2,3,5","1,2,3",False,True
charang,"1,4",1,False,True
takuru_puku,"2,5","2,5",False,True
smolenskoye,"2,3,5","2,3,5",False,True
donge,1,,False,True
ust_vym,"1,2,3,5","1,2,3,5",False,True
zimnyatsky,"1,3",1,False,True
nakaigetergehe,5,,False,True
chongshan,"1,3",1,False,True
umbu,"1,2,3,5","1,2,3,5",False,True
macuxi,"1,2,3,4,5","1,2,3,5",False,True
zwolen,"2,3","2,3",False,True
ibicui,"1,3,5","1,5",False,True
ratchaburi,"1,3",1,True,True
baniachang,"1,3,4,5","1,4,5",False,True
movima,"1,2,4,5","1,2,4,5",False,True
manjung,"1,2,3,5","1,2,5",True,True
pashino,"2,3,5","2,3,5",False,True
borun,"1,3","1,5",False,True
ulakhan_kyuyol,"1,3",1,False,True
zarate,"1,4,5","1,5",False,True
kaxarari,"3,5",,False,True
menglei,"1,3","1,3",False,True
itarap,"1,2,5","1,2,5",False,True
dungu,"1,2,3,5","1,2,3,5",False,True
calcasieu,"1,3,5","1,5",False,True
caraja,"1,4,5","1,4,5",False,True
yshyr,"1,2,4,5","1,2,4,5",False,True
malalis,3,,False,True
timkino,1,1,False,True
jiyuan,3,,False,True
yarkino,"1,4,5","1,4,5",False,True
kinja,"1,2,3,4,5","1,2,5",False,True
muromtsevo,"1,3,5",1,False,True
good_hope,"1,5","1,5",False,True
waldshut,1,,False,True
kuhikugu,"1,2,3,5","1,2,3,5",False,True
kaiwa,"2,3,4,5",2,False,True
sao_leopoldo,"2,3,4","2,3,4",False,True
tawehash,"1,2,3,5","1,2,3,5",False,True
dzerzhinskoye,"2,4,5","2,4,5",False,True
nyachukha,"2,3","2,3",False,True
jerichow,"1,3","1,3",False,True
para,"1,2,4,5","1,2,4,5",False,True
hinsepu,"1,2,3,5","1,2,3,5",False,True
kuchugur,"3,5",,False,True
angoram,"1,3,4,5","1,4,5",True,True
chateaubriant,3,,False,True
guarasugwa,"1,2,3,5","1,2,3",False,True
apalachee,"1,2,3,5","1,2,5",False,True
yendyr,"1,4,5","1,4,5",False,True
satere_mawe,"1,5",1,False,True
cherkasy,"3,5",,False,True
melk,3,,False,True
tocantis,4,,False,True
wuchang,"1,5","1,5",False,True
meizhou,3,,False,True
berdsk,3,,False,True
rikbaktsa,3,3,False,True
cootcla,"1,3",1,False,True
minenga,"2,3","2,3",False,True
djeoromitxi,"1,2,3,5","1,2,5",False,True
thuan_binh,"1,3,4,5","1,3,5",False,True
wanzhou,5,,False,True
ikom,"1,2,3,5","1,2,3,5",False,True
karasor,3,,False,True
pechora,"1,2,3,5","1,2,3,5",False,True
kamimbe,"2,3",2,False,True
huichuan_dechang,4,,False,True
omsk,"1,3,5","1,3,5",False,True
awatixa,3,,False,True
bitki,5,5,False,True
jiparana,"1,2,3,5","1,2,3",False,True
adony,4,,False,True
inga,"1,2,3,5","1,2,5",False,True
pyras,"2,5","2,5",False,True
waiwai,"1,2,3,4,5","1,2,3,4",False,True
muang_sua,"1,2,4","1,2",False,True
cairo,3,,False,True
akhmim,4,,False,True
marovoay,3,,False,True
tsimanandrafozana,"2,3",2,True,True
east_yao,"1,2,3,5","1,2,5",False,True
dluk,3,,False,True
siverek,3,,False,True
al_anbar,3,3,False,True
tikrit,3,,False,True
al_qatr,3,,False,True
peranap,"1,2,3,5","1,2,5",False,True
kabambare,1,1,False,True
qollaxalec,"2,5",2,False,True
saygatsky,"1,3,5","1,3,5",False,True
rumu,"1,3","1,3",False,True
balagansk,4,,False,True
dudinka,"1,2,5","1,2,5",False,True
guarapuava,"1,2,3","1,2",False,True
katen,"1,2,3,5","1,2,5",False,True
louviers,"1,2,3,5","1,2,3,5",False,True
tavan,3,,False,True
kazan,4,,False,True
oskemen,"1,3",1,False,True
benfeld,"1,3",1,False,True
bardak,"1,2,5","1,2",False,True
shish,"1,3,5","1,3,5",False,True
peewareewa,4,,False,True
ofaie,"1,2,4,5","1,2,4,5",False,True
namau,"2,3",2,True,True
thuan_chau,"1,3,5","1,3,5",False,True
xinjian,"2,4,5","2,4,5",False,True
elcui,1,,False,True
rejaf,"1,4",1,False,True
zenzevatka,5,,False,True
towa_panka,3,,False,True
nemaha,"1,3,5",1,False,True
noanama,"2,3,5","2,5",False,True
xakriaba,1,,False,True
firabr,"1,3,5","1,5",False,True
eexiwa,4,,False,True
ducheng,"1,4,5","1,5",False,True
irtysh,"1,2,4,5","1,2,5",False,True
mughan,"2,3","2,3",False,True
pacaha,"2,5","2,5",False,True
poti,"1,2","1,2",False,True
jiayu,"1,5","1,5",False,True
takawng,"3,4",,False,True
olonets,3,3,False,True
lukuga,"3,4,5",,False,True
jongkong,"1,2,3,4,5","1,2,3,5",False,True
buriti,"1,2,3,4","1,2,3",False,True
anoixi,"1,3",1,False,True
vasilyeva_sloboda,3,,False,True
zyryan,"1,2,3,5","1,2,5",False,True
zhelezin,3,,False,True
tuxa,"1,4,5",,False,True
ichera,"1,3,5",3,False,True
kombai,"1,2,3,5","1,2,5",False,True
jaguarari,4,4,False,True
longping_pingle,"2,3",2,False,True
upper_angara,4,4,False,True
thai_binh,"1,4",1,False,True
vang_vieng,"1,2,3,4,5","1,2,3,5",False,True
iranmranhre,"1,2,4,5","1,2,4,5",False,True
cutzamala,"1,3,5","1,3,5",False,True
wujing,3,,False,True
bikrampur,"1,4,5","1,4",False,True
poughkeepsie,1,1,False,True
xupu,"1,3,5","1,3,5",False,True
mako,3,,False,True
auwe,"1,2,3,4,5","1,2,5",False,True
sarai_al_jadid,5,,False,True
sekadau,"1,4,5","1,4,5",False,True
tchitogama,3,,False,True
khatas,"1,4",1,False,True
pairindi,1,1,False,True
gongshan,"1,2,3","1,2",False,True
oril,5,5,False,True
parkateje,4,,False,True
atanari,"1,2,3,4,5","1,2,3,4,5",False,True
timbu,"1,2,5","1,2",False,True
xavante,"1,3,5","1,3,5",False,True
beami,"1,2,3,5","1,2,3,5",False,True
kasevo,"1,3,5","1,3,5",False,True
duyang,3,,False,True
yjxa,"1,2,3,5","1,2,3,5",False,True
nguyi,"1,2,4","1,2",True,True
itihumma,"1,5",1,False,True
patom,"2,4,5","2,5",False,True
potyguara,"1,2,3","1,2",False,True
arua,"2,5","2,5",False,True
kanisianas,"1,4,5",1,False,True
kwetabohigan,"2,3,5","2,3,5",False,True
tovisq_ol,"1,2,3,5","1,2,3,5",False,True
nicalaax,3,,False,True
captina,3,,False,True
khargytyr,"1,3",1,False,True
guaritico,"1,3",1,False,True
aekyom,"1,2,3,5","1,2",False,True
maia_papua,"1,3,5","1,3",False,True
monsol,"1,2,5","1,5",False,True
tuvicha_mini,3,,True,True
