location,state,pixels,region,near_location,mean_discharge_m3_s,low_discharge_m3_s,gradient_m_per_km,evidence,x,y
pp_nav_01957,navigable,79,colombia_region,bojaya,1771.8565,1248.8255,0.13265666961669922,physical_screen,4190.666666666667,4485.875
pp_nav_01958,navigable,52,colombia_region,ebejico,961.955,608.41,0.0,physical_screen,4236.645161290323,4481.451612903225
pp_nav_01959,navigable,75,ethiopia_region,soddo,724.2895000000001,112.0985,0.0,physical_screen,9351.145833333334,4483.479166666667
pp_nav_01960,navigable,72,colombia_region,guajobos,23705.02,5507.347,0.031735992431640624,physical_screen,4626.604166666667,4491.979166666667
pp_nav_01961,improvable,80,colombia_region,ebejico,908.8605,546.303,1.416156005859375,physical_screen,4240.0625,4499.520833333333
pp_nav_01962,navigable,77,colombia_region,pantagoras,2469.999,1710.743,0.1586334228515625,physical_screen,4297.75,4497.166666666667
pp_nav_01963,navigable,70,colombia_region,essequibo,1194.699,691.143,0.12490282058715821,physical_screen,5011.860465116279,4494.139534883721
pp_nav_01964,navigable,78,guinea_region,ugbodu,6466.9835,1301.2915,0.23074760762568228,physical_screen,7995.333333333333,4507.0
pp_nav_01965,improvable,75,ethiopia_region,omo,837.6055,139.8475,0.7307252406044485,physical_screen,9329.541666666666,4504.041666666667
pp_nav_01966,navigable,80,nubia_region,lado,2077.049,1648.1195,0.032611083984375,physical_screen,9127.895833333334,4507.604166666667
pp_nav_01967,improvable,76,guinea_region,junk_river,618.346,105.961,0.36612777709960936,physical_screen,7240.666666666667,4504.666666666667
pp_nav_01968,navigable,99,colombia_region,amaga,791.719,428.415,0.0,physical_screen,4240.118644067797,4517.627118644068
pp_nav_01969,navigable,81,colombia_region,guajobos,5141.753,850.663,0.0,physical_screen,4598.918367346939,4500.0
pp_nav_01970,navigable,77,colombia_region,tame,604.3605,111.657,0.106298828125,physical_screen,4504.625,4508.041666666667
pp_nav_01971,navigable,79,colombia_region,atanari,4790.984,825.8335,0.030370330810546874,physical_screen,4544.604166666667,4505.4375
pp_nav_01972,navigable,82,guinea_region,afikpo,1052.278,163.698,0.0,physical_screen,8075.645833333333,4510.6875
pp_nav_01973,navigable,43,colombia_region,guajobos,4979.572,839.495,0.0,physical_screen,4572.96,4504.52
pp_nav_01974,navigable,54,colombia_region,bojaya,1053.968,781.352,0.1135650634765625,physical_screen,4196.571428571428,4518.028571428571
pp_nav_01975,navigable,86,guinea_region,akropong,1033.404,310.353,0.03783283233642578,physical_screen,7708.588235294118,4512.176470588235
pp_nav_01976,navigable,52,colombia_region,atanari,17791.166,4454.93,0.0,physical_screen,4616.121212121212,4515.333333333333
pp_nav_01977,navigable,72,colombia_region,ondaimas,1914.949,1202.983,0.25675201416015625,physical_screen,4290.791666666667,4531.0
pp_nav_01978,navigable,78,guinea_region,awka_etiti,2011.533,318.67150000000004,0.0,physical_screen,8054.875,4527.791666666667
pp_nav_01979,improvable,78,central_africa_region,mobaye,562.914,124.487,0.6714447021484375,physical_screen,8692.875,4531.375
pp_nav_01980,navigable,49,guinea_region,ikom,812.0395000000001,124.063,0.0,physical_screen,8093.34375,4521.625
pp_nav_01981,navigable,66,colombia_region,essequibo,2270.9030000000002,1320.4695000000002,0.11732168197631837,physical_screen,5018.894736842105,4536.394736842105
pp_nav_01982,improvable,80,ethiopia_region,omo,911.824,164.609,0.448980712890625,physical_screen,9327.583333333334,4539.458333333333
pp_nav_01983,navigable,79,nubia_region,lado,2090.905,1688.6055000000001,0.191363525390625,physical_screen,9136.708333333334,4543.5
pp_nav_01984,navigable,81,colombia_region,neekeari,556.281,257.146,0.18114590058359997,physical_screen,5084.1875,4542.8125
pp_nav_01985,navigable,79,guinea_region,ozoro,6519.257,1317.792,0.11889542824043935,physical_screen,7986.791666666667,4542.625
pp_nav_01986,navigable,60,indonesia_region,kinabatangan,543.547,375.267,0.00020031929016113282,physical_screen,13075.157894736842,4537.921052631579
pp_nav_01987,navigable,74,colombia_region,atanari,17531.453,4421.044,0.14438323974609374,physical_screen,4606.0,4542.875
pp_nav_01988,navigable,77,colombia_region,yopo,3711.7349999999997,671.8489999999999,0.11803131103515625,physical_screen,4483.0625,4540.9375
pp_nav_01989,navigable,71,colombia_region,ndyuka,1773.2165,498.2815,0.04639730453491211,physical_screen,5221.104166666667,4551.604166666667
pp_nav_01990,navigable,84,colombia_region,atanari,1083.911,264.841,0.0,physical_screen,4571.979166666667,4542.708333333333
pp_nav_01991,navigable,89,colombia_region,cauroma,637.13,318.274,0.08896484375,physical_screen,4241.186440677966,4562.661016949152
pp_nav_01992,navigable,81,ethiopia_region,omo,930.686,163.948,0.31409597044682935,physical_screen,9335.145833333334,4558.0625
pp_nav_01993,navigable,68,colombia_region,atanari,846.091,221.057,0.2066864013671875,physical_screen,4543.1463414634145,4554.1463414634145
pp_nav_01994,navigable,89,guinea_region,arochukwu,2316.8995,375.972,0.035199728945591535,physical_screen,8058.148148148148,4561.574074074074
pp_nav_01995,navigable,81,central_africa_region,mobaye,593.106,133.61,0.031793212890625,physical_screen,8683.5,4567.916666666667
pp_nav_01996,improvable,86,colombia_region,colombayma,1441.974,922.271,0.64329833984375,physical_screen,4286.0,4571.291666666667
pp_nav_01997,navigable,43,colombia_region,yopo,3299.097,591.354,0.0,physical_screen,4464.172413793103,4559.172413793103
pp_nav_01998,improvable,82,central_africa_region,bertoua,808.97,209.8355,0.555706787109375,physical_screen,8293.041666666666,4566.666666666667
pp_nav_01999,navigable,84,colombia_region,maracoa,13821.798999999999,3583.1665000000003,0.0,physical_screen,4600.645833333333,4567.083333333333
pp_nav_02000,navigable,78,guinea_region,warri,6670.968,1346.513,0.11889542824043935,physical_screen,7973.375,4570.291666666667
pp_nav_02001,navigable,78,central_africa_region,krebedje,3740.205,992.181,0.0,physical_screen,8578.666666666666,4563.854166666667
pp_nav_02002,navigable,37,colombia_region,choco,603.3475000000001,463.249,0.0,physical_screen,4178.5,4567.0
pp_nav_02003,navigable,77,nubia_region,rejaf,2148.6949999999997,1746.8355000000001,0.152557373046875,physical_screen,9128.75,4580.25
pp_nav_02004,navigable,86,guinea_region,tabou,882.056,241.952,0.04328231811523438,physical_screen,7345.306122448979,4585.0204081632655
pp_nav_02005,navigable,78,central_africa_region,bosobolo,3292.395,888.071,0.016900329427754053,physical_screen,8607.708333333334,4576.791666666667
pp_nav_02006,navigable,63,colombia_region,noanama,656.225,553.5905,0.0,physical_screen,4189.0,4581.4
pp_nav_02007,navigable,78,central_africa_region,yoko,924.113,248.335,0.0,physical_screen,8263.270833333334,4576.520833333333
pp_nav_02008,navigable,71,central_africa_region,boali,3798.017,992.365,0.1282166516808624,physical_screen,8553.541666666666,4584.041666666667
pp_nav_02009,improvable,70,central_africa_region,yambasa,670.496,187.02,1.3047882080078126,physical_screen,8204.5625,4586.416666666667
pp_nav_02010,navigable,73,colombia_region,tauramena,2900.889,540.65,0.127978515625,physical_screen,4437.777777777777,4583.777777777777
pp_nav_02011,navigable,82,colombia_region,maracoa,1409.307,320.318,0.134722900390625,physical_screen,4577.770833333333,4579.770833333333
pp_nav_02012,navigable,76,central_africa_region,kotto,857.7255,273.3595,0.0,physical_screen,8734.145833333334,4584.6875
pp_nav_02013,improvable,79,central_africa_region,kotto,833.642,263.888,0.96396484375,physical_screen,8761.234042553191,4585.212765957447
pp_nav_02014,navigable,38,colombia_region,maracoa,13875.059,3589.077,0.1810577392578125,physical_screen,4600.772727272727,4590.454545454545
pp_nav_02015,improvable,74,central_africa_region,yambasa,979.3905,269.2,0.43313824402929996,physical_screen,8236.416666666666,4594.666666666667
pp_nav_02016,navigable,83,central_africa_region,mobaye,581.507,134.864,0.244476318359375,physical_screen,8692.019607843138,4597.294117647059
pp_nav_02017,navigable,77,colombia_region,cumaribo,1233.714,288.0815,0.12598876953125,physical_screen,4549.541666666667,4598.458333333333
pp_nav_02018,navigable,38,guinea_region,cabo_formoso,6786.388,1355.989,0.0,physical_screen,7966.0,4594.590909090909
pp_nav_02019,navigable,83,central_africa_region,bosobolo,3260.031,886.6175000000001,0.28732288250248084,physical_screen,8632.333333333334,4598.583333333333
pp_nav_02020,navigable,77,colombia_region,tauramena,2243.751,457.266,0.02740325927734375,physical_screen,4412.354166666667,4599.5625
pp_nav_02021,navigable,73,colombia_region,tocaima,1253.568,794.743,0.0,physical_screen,4282.645833333333,4606.770833333333
pp_nav_02022,navigable,91,indonesia_region,niah,934.859,755.464,0.0,physical_screen,12891.277777777777,4606.537037037037
pp_nav_02023,navigable,75,central_africa_region,kotto,1157.759,367.2155,0.011920166015625,physical_screen,8715.541666666666,4607.625
pp_nav_02024,improvable,76,central_africa_region,yambasa,1734.659,495.09450000000004,0.6881098033774268,physical_screen,8196.5,4609.333333333333
pp_nav_02025,improvable,40,central_africa_region,yambasa,1023.815,288.23199999999997,1.05887451171875,physical_screen,8215.875,4601.458333333333
pp_nav_02026,navigable,81,colombia_region,cumaribo,1028.0085,242.4655,0.00662384033203125,physical_screen,4518.125,4601.125
pp_nav_02027,navigable,79,colombia_region,tauramena,1392.999,277.842,0.22593994140625,physical_screen,4386.416666666667,4606.041666666667
pp_nav_02028,navigable,84,central_africa_region,boali,3553.252,921.349,0.081988525390625,physical_screen,8538.2,4613.3
pp_nav_02029,navigable,81,nubia_region,rejaf,2238.3445,1830.009,0.09495239257812499,physical_screen,9129.541666666666,4617.958333333333
pp_nav_02030,navigable,41,central_africa_region,bosobolo,3195.296,870.964,0.0,physical_screen,8656.16,4606.2
pp_nav_02031,navigable,37,guinea_region,bimbia,547.1685,98.878,0.1400597333908081,physical_screen,8134.666666666667,4612.166666666667
pp_nav_02032,navigable,71,colombia_region,orocue,622.786,164.345,0.0,physical_screen,4485.785714285715,4610.619047619048
pp_nav_02033,navigable,32,colombia_region,humadea,546.3505,128.9665,0.0430511474609375,physical_screen,4368.454545454545,4618.954545454545
pp_nav_02034,navigable,45,colombia_region,metica,532.551,118.896,0.016009521484375,physical_screen,4403.933333333333,4622.433333333333
pp_nav_02035,navigable,40,colombia_region,palikur,916.7325000000001,218.5035,0.1985642433166504,physical_screen,5335.115384615385,4622.615384615385
pp_nav_02036,improvable,75,guinea_region,edea,1814.108,519.662,1.1269378662109375,physical_screen,8167.479166666667,4624.145833333333
pp_nav_02037,navigable,35,indochina_region,manjung,629.587,386.711,0.030287790298461913,physical_screen,12285.368421052632,4624.105263157895
pp_nav_02038,navigable,73,colombia_region,coyaima,587.357,341.126,0.099200439453125,physical_screen,4275.234042553191,4638.340425531915
pp_nav_02039,navigable,79,central_africa_region,bomokandi,675.542,149.177,0.22426515119601614,physical_screen,8900.395833333334,4629.104166666667
pp_nav_02040,navigable,86,central_africa_region,bomokandi,571.369,120.54849999999999,0.211260986328125,physical_screen,8931.5,4637.333333333333
pp_nav_02041,improvable,57,guinea_region,cameroons,1922.469,543.379,0.6863454818725586,physical_screen,8144.135135135135,4640.756756756757
pp_nav_02042,navigable,75,great_lakes_region,acholi,2184.213,1817.74,0.21298828125,physical_screen,9142.166666666666,4644.833333333333
pp_nav_02043,improvable,80,central_africa_region,bomokandi,1001.78,233.9785,0.438812255859375,physical_screen,8874.416666666666,4642.6875
pp_nav_02044,navigable,50,central_africa_region,bomokandi,639.431,136.563,0.12693707102204665,physical_screen,8913.642857142857,4645.5
pp_nav_02045,navigable,51,indonesia_region,sesayap,635.723,532.372,0.0,physical_screen,13014.870967741936,4645.032258064516
pp_nav_02046,improvable,77,central_africa_region,bomokandi,1047.016,243.646,0.373312923770191,physical_screen,8846.854166666666,4650.0625
pp_nav_02047,navigable,77,colombia_region,ingariko,572.583,192.5505,0.1877716064453125,physical_screen,4948.916666666667,4656.291666666667
pp_nav_02048,navigable,60,guinea_region,fifinda,549.395,190.285,0.20288562774658203,physical_screen,8150.210526315789,4654.026315789473
pp_nav_02049,navigable,39,indochina_region,pahang,879.435,542.816,0.03549966812133789,physical_screen,12392.521739130434,4650.521739130435
pp_nav_02050,navigable,70,indochina_region,jerantut,756.552,488.5,0.2823787689208984,physical_screen,12370.42857142857,4652.738095238095
pp_nav_02051,navigable,56,central_africa_region,sangha,772.593,255.804,0.0,physical_screen,8423.30303030303,4662.606060606061
pp_nav_02052,navigable,90,central_africa_region,bangui,3987.042,1078.632,0.10925926364259099,physical_screen,8535.0,4671.944444444444
pp_nav_02053,improvable,68,central_africa_region,uele_ca,1336.885,331.436,0.4210693359375,physical_screen,8820.307692307691,4653.897435897436
pp_nav_02054,navigable,82,colombia_region,macuxi,1229.469,527.124,0.186431884765625,physical_screen,4920.041666666667,4655.75
pp_nav_02055,navigable,71,great_lakes_region,pubungu,2186.0204999999996,1829.324,0.0,physical_screen,9125.354166666666,4668.854166666667
pp_nav_02056,improvable,77,colombia_region,macuxi,851.848,426.823,1.095025634765625,physical_screen,4887.111111111111,4660.6
pp_nav_02057,navigable,75,colombia_region,macuxi,1310.624,537.817,0.01678924560546875,physical_screen,4933.479166666667,4678.479166666667
pp_nav_02058,navigable,81,indonesia_region,tanjung_palas,1541.6084999999998,1065.412,0.32959671020507814,physical_screen,13028.1875,4688.9375
pp_nav_02059,navigable,104,colombia_region,guaviare,1817.427,464.52,0.11014862060546875,physical_screen,4409.45,4689.45
pp_nav_02060,navigable,82,colombia_region,ariari,585.147,138.9275,0.2159820556640625,physical_screen,4371.520833333333,4695.395833333333
pp_nav_02061,navigable,82,central_africa_region,bosobolo,573.154,167.227,0.26514892578125,physical_screen,8635.8125,4703.4375
pp_nav_02062,improvable,66,indonesia_region,kayan,1382.3049999999998,923.4855,1.0215488433837892,physical_screen,13001.65909090909,4694.522727272727
pp_nav_02063,navigable,67,indonesia_region,plieran,904.398,625.617,0.04315095959851499,physical_screen,12875.9375,4696.104166666667
pp_nav_02064,navigable,73,colombia_region,mucajai,2242.026,813.01,0.0,physical_screen,4920.0625,4709.0625
pp_nav_02065,navigable,44,central_africa_region,bangui,4394.155,1298.438,0.022430419921875,physical_screen,8519.392857142857,4709.892857142857
pp_nav_02066,navigable,55,indonesia_region,rejang,1142.51,794.613,0.0,physical_screen,12856.257142857143,4710.257142857143
pp_nav_02067,navigable,98,colombia_region,narino,1104.8429999999998,625.491,0.0,physical_screen,4120.586206896552,4725.120689655172
pp_nav_02068,navigable,82,colombia_region,caguan,751.121,222.742,0.17757625650854386,physical_screen,4355.25,4712.354166666667
pp_nav_02069,navigable,39,central_africa_region,bosobolo,623.891,227.548,0.0,physical_screen,8613.565217391304,4712.565217391304
pp_nav_02070,navigable,83,indonesia_region,julau,2998.269,1966.928,0.0,physical_screen,12782.270833333334,4721.479166666667
pp_nav_02071,barrier,62,guinea_region,bata,630.323,249.463,4.434326171875,physical_screen,8149.0,4722.108108108108
pp_nav_02072,navigable,105,indonesia_region,rejang,1308.93,908.062,0.0,physical_screen,12835.426229508197,4729.3442622950815
pp_nav_02073,navigable,83,great_lakes_region,pawir,3542.634,2512.347,0.0372802734375,physical_screen,9159.625,4734.125
pp_nav_02074,navigable,79,colombia_region,mucajai,2698.413,928.567,0.06244889809112458,physical_screen,4908.156862745098,4741.882352941177
pp_nav_02075,navigable,36,indonesia_region,julau,2674.956,1764.026,0.0,physical_screen,12806.0,4732.0
pp_nav_02076,navigable,56,indonesia_region,baleh,596.87,365.133,0.0,physical_screen,12856.942857142858,4740.742857142857
pp_nav_02077,navigable,43,indonesia_region,tanah_putih,521.453,326.9465,0.12136278152465821,physical_screen,12290.416666666666,4750.583333333333
pp_nav_02078,navigable,84,colombia_region,chaira,705.071,253.534,0.1355865478515625,physical_screen,4286.75,4786.958333333333
pp_nav_02079,navigable,81,brazil_region,araguari,1166.391,281.207,0.0,physical_screen,5388.125,4784.0
pp_nav_02080,navigable,77,colombia_region,andaki,686.018,327.574,0.0,physical_screen,4261.583333333333,4799.1875
pp_nav_02081,navigable,87,colombia_region,andaki,676.674,452.139,0.13992005180511055,physical_screen,4241.235294117647,4795.9607843137255
pp_nav_02082,navigable,72,brazil_region,kinja,3552.485,1151.627,0.0,physical_screen,4892.5625,4798.854166666667
pp_nav_02083,navigable,60,brazil_region,araguari,1040.967,199.167,0.1265777587890625,physical_screen,5365.75,4794.472222222223
pp_nav_02084,navigable,82,andes_region,atacames,801.092,295.8215,0.0,physical_screen,4069.28,4810.06
pp_nav_02085,navigable,82,indonesia_region,hulu_mahakam,1052.416,676.842,0.0,physical_screen,12932.125,4808.875
pp_nav_02086,navigable,80,indonesia_region,selimbau,1948.3705,1250.327,0.0150115966796875,physical_screen,12804.208333333334,4805.708333333333
pp_nav_02087,navigable,62,colombia_region,chaira,834.602,307.015,0.0475677490234375,physical_screen,4302.351351351352,4812.054054054054
pp_nav_02088,navigable,79,colombia_region,andaki,1981.3065,1126.733,0.20553131103515626,physical_screen,4272.6875,4822.1875
pp_nav_02089,navigable,65,brazil_region,kinja,4211.825,1422.436,0.0694427490234375,physical_screen,4878.975609756098,4828.487804878048
pp_nav_02090,navigable,80,indonesia_region,sintang,2507.465,1685.5,0.0,physical_screen,12776.88,4826.3
pp_nav_02091,improvable,81,indonesia_region,hulu_mahakam,1442.059,930.3435,0.7077991485595703,physical_screen,12949.25,4835.520833333333
pp_nav_02092,navigable,57,andes_region,siona,584.007,397.258,0.20947265625,physical_screen,4226.371428571429,4828.628571428571
pp_nav_02093,navigable,90,indonesia_region,pangkalan_kerinci,651.542,363.675,0.0,physical_screen,12344.472727272727,4827.454545454545
pp_nav_02094,navigable,55,indonesia_region,telen,566.849,470.164,0.12814665814209794,physical_screen,13001.857142857143,4834.371428571429
pp_nav_02095,navigable,81,indonesia_region,sekadau,4197.7335,2934.7635,0.0,physical_screen,12755.903846153846,4839.961538461538
pp_nav_02096,navigable,102,indonesia_region,sanggau,5106.073,3601.173,0.1331665730448378,physical_screen,12723.213114754099,4845.262295081967
pp_nav_02097,navigable,76,indonesia_region,sintang,1121.896,763.2370000000001,0.0660064697265625,physical_screen,12774.979166666666,4854.4375
pp_nav_02098,navigable,80,indonesia_region,pontianak,5478.797500000001,3946.6059999999998,0.0,physical_screen,12689.208333333334,4858.666666666667
pp_nav_02099,improvable,83,central_africa_region,bakele_kongo,2965.904,1201.344,1.987347412109375,physical_screen,8192.208333333334,4851.041666666667
pp_nav_02100,navigable,95,brazil_region,waiwai,4513.872,1625.22,0.0144500732421875,physical_screen,4874.0327868852455,4874.639344262295
pp_nav_02101,navigable,80,central_africa_region,mitsogo_kongo,1699.794,475.044,0.2247283935546875,physical_screen,8243.333333333334,4855.25
pp_nav_02102,navigable,93,indonesia_region,laung,1062.179,594.767,0.0,physical_screen,12887.90909090909,4867.509090909091
pp_nav_02103,navigable,42,indonesia_region,pontianak,5633.142,4154.5445,0.0,physical_screen,12666.5,4859.0
pp_nav_02104,navigable,90,indonesia_region,tenggarong,2452.404,1662.492,0.02024506846632513,physical_screen,13001.444444444445,4859.259259259259
pp_nav_02105,navigable,76,central_africa_region,bakele_kongo,3433.818,1377.9160000000002,0.0,physical_screen,8164.541666666667,4868.083333333333
pp_nav_02106,navigable,98,indonesia_region,kutai_lama,2957.054,2080.166,0.0,physical_screen,13022.736842105263,4872.736842105263
pp_nav_02107,improvable,69,indonesia_region,kayan_melawai,600.438,384.421,0.5196380615234375,physical_screen,12797.951219512195,4865.243902439024
pp_nav_02108,navigable,79,indonesia_region,rengat,629.7445,372.0845,0.0,physical_screen,12384.625,4867.125
pp_nav_02109,navigable,97,indonesia_region,peranap,545.453,323.556,0.04204504241092938,physical_screen,12351.933333333332,4868.366666666667
pp_nav_02110,improvable,80,central_africa_region,mitsogo_kongo,1318.837,358.147,0.5946151733398437,physical_screen,8260.770833333334,4881.583333333333
pp_nav_02111,navigable,59,andes_region,napo,1346.623,967.977,0.145343017578125,physical_screen,4198.942857142857,4869.857142857143
pp_nav_02112,navigable,34,andes_region,napo,1479.3319999999999,1065.6315,0.0,physical_screen,4221.090909090909,4870.409090909091
pp_nav_02113,improvable,79,brazil_region,oiampi,1047.105,242.735,0.40367069530083083,physical_screen,5300.833333333333,4891.0
pp_nav_02114,navigable,83,indonesia_region,lahei,1424.393,803.081,0.138232421875,physical_screen,12913.285714285714,4883.0
pp_nav_02115,navigable,75,central_africa_region,lambarene,4569.847,1650.531,0.17662448883056642,physical_screen,8143.0,4890.229166666667
pp_nav_02116,improvable,80,central_africa_region,lambarene,860.5505,159.644,0.5327211380004883,physical_screen,8170.0625,4893.583333333333
pp_nav_02117,navigable,62,andes_region,kichwa,613.159,432.212,0.062109375,physical_screen,4169.179487179487,4893.179487179487
pp_nav_02118,navigable,80,central_africa_region,mitsogo_kongo,1241.9775,337.898,0.0,physical_screen,8282.625,4896.541666666667
pp_nav_02119,navigable,38,brazil_region,mariocai,205351.211,125415.598,0.0,physical_screen,5353.576923076923,4901.076923076923
pp_nav_02120,navigable,74,indonesia_region,teweh,1900.498,1093.8980000000001,0.13806831488130156,physical_screen,12918.791666666666,4908.333333333333
pp_nav_02121,navigable,77,central_africa_region,nguyi,4761.828,1651.109,0.0,physical_screen,8112.044444444445,4901.0
pp_nav_02122,navigable,79,central_africa_region,djundu,579.308,256.6205,0.20357093798159917,physical_screen,8415.395833333334,4907.104166666667
pp_nav_02123,navigable,87,brazil_region,mariua,4914.132,1829.896,0.0,physical_screen,4876.137254901961,4916.686274509804
pp_nav_02124,navigable,34,brazil_region,mariua,1300.328,532.621,0.0,physical_screen,4885.047619047619,4912.666666666667
pp_nav_02125,navigable,67,brazil_region,wayampi,1161.344,272.292,0.2282367970808699,physical_screen,5318.243902439024,4909.4390243902435
pp_nav_02126,navigable,76,indonesia_region,jambi,1933.2955000000002,1053.6995,0.04677724838256836,physical_screen,12424.8125,4916.729166666667
pp_nav_02127,navigable,83,central_africa_region,ngume,576.553,101.80000000000001,0.0,physical_screen,8180.096153846154,4923.557692307692
pp_nav_02128,navigable,83,indonesia_region,sungai_jujuhan,580.571,341.754,0.0,physical_screen,12347.770833333334,4916.8125
pp_nav_02129,navigable,52,central_africa_region,banjabi,627.046,165.9445,0.23560791015625,physical_screen,8296.78125,4919.65625
pp_nav_02130,navigable,70,central_africa_region,bobangi,24406.294,18446.148,0.07777482184957218,physical_screen,8451.208333333334,4923.645833333333
pp_nav_02131,navigable,62,brazil_region,tupinamba,530.556,117.3,0.0,physical_screen,5587.631578947368,4929.236842105263
pp_nav_02132,navigable,47,central_africa_region,bobangi,639.635,285.649,0.1850795963276401,physical_screen,8435.111111111111,4924.888888888889
pp_nav_02133,navigable,88,indonesia_region,tanjungpura,577.709,386.853,0.14920387268066407,physical_screen,12710.40350877193,4935.210526315789
pp_nav_02134,navigable,35,brazil_region,paru,691.02,177.824,0.0,physical_screen,5286.666666666667,4924.333333333333
pp_nav_02135,navigable,80,indonesia_region,karau,2092.638,1233.41,0.06204996109008789,physical_screen,12918.854166666666,4939.0625
pp_nav_02136,navigable,81,brazil_region,mariua,1353.879,567.029,0.09389592431119341,physical_screen,4890.020833333333,4932.4375
pp_nav_02137,navigable,78,brazil_region,zoe,2267.296,753.915,0.0,physical_screen,5137.9375,4934.208333333333
pp_nav_02138,navigable,79,brazil_region,mairi,1330.09,259.762,0.0,physical_screen,5504.041666666667,4931.333333333333
pp_nav_02139,navigable,78,indonesia_region,jambi,1875.548,1023.4125,0.13060110827819163,physical_screen,12400.020833333334,4930.895833333333
pp_nav_02140,navigable,88,indonesia_region,batang_tembesi,1086.667,609.987,0.08578758239746094,physical_screen,12374.709090909091,4934.927272727273
pp_nav_02141,navigable,64,brazil_region,kuruaya,9977.466,2750.441,0.0,physical_screen,5315.1578947368425,4935.763157894737
pp_nav_02142,navigable,49,brazil_region,paru,193253.422,123081.102,0.0,physical_screen,5278.606060606061,4935.606060606061
pp_nav_02143,navigable,83,indonesia_region,katingan,547.7365,362.3275,0.2515056903960932,physical_screen,12850.895833333334,4947.5625
pp_nav_02144,navigable,69,central_africa_region,bobangi,28437.014499999997,21763.8995,0.058953287099917824,physical_screen,8437.333333333334,4951.833333333333
pp_nav_02145,navigable,56,indonesia_region,karang_brahi,635.411,339.27,0.0,physical_screen,12377.628571428571,4952.628571428571
pp_nav_02146,navigable,47,brazil_region,bares,28542.917,17949.924,0.04254895479922826,physical_screen,4897.75,4951.375
pp_nav_02147,improvable,44,andes_region,sangay,584.673,459.475,1.108050537109375,physical_screen,4151.24,4954.76
pp_nav_02148,navigable,40,andes_region,yaguachi,656.115,150.93,0.0,physical_screen,4057.75,4956.75
pp_nav_02149,navigable,79,indonesia_region,banua_lawas,2242.514,1327.734,0.0,physical_screen,12919.583333333334,4975.416666666667
pp_nav_02150,navigable,98,brazil_region,tapajo,169212.625,114596.086,0.00551032270911756,physical_screen,5124.0161290322585,4971.5161290322585
pp_nav_02151,navigable,99,brazil_region,bares,28957.040999999997,18505.8245,0.0,physical_screen,4913.316666666667,4983.183333333333
pp_nav_02152,navigable,73,indonesia_region,mendawai,692.9404999999999,470.59950000000003,0.14020442962646484,physical_screen,12851.729166666666,4980.354166666667
pp_nav_02153,navigable,85,indonesia_region,kahayan,697.848,446.90250000000003,0.0,physical_screen,12887.583333333334,4978.875
pp_nav_02154,navigable,84,central_africa_region,ngato,28745.178,22262.227,0.00318603515625,physical_screen,8427.3125,4985.979166666667
pp_nav_02155,navigable,94,indonesia_region,kuripan,632.575,377.976,0.013986682891845703,physical_screen,12899.741379310344,4984.931034482759
pp_nav_02156,navigable,80,melanesia_region,kwerba,3434.12,2524.162,0.0,physical_screen,13983.877551020409,4981.959183673469
pp_nav_02157,navigable,70,brazil_region,uatuma,161564.266,112252.25,0.027367210388183592,physical_screen,5063.916666666667,4983.833333333333
pp_nav_02158,navigable,51,indonesia_region,sampit,546.4225,345.9275,0.0,physical_screen,12834.6875,4984.9375
pp_nav_02159,navigable,63,brazil_region,curuai,18315.369,5312.43,0.0,physical_screen,5180.526315789473,4987.026315789473
pp_nav_02160,navigable,84,indonesia_region,musi_hilir,3000.1585,1508.763,0.0,physical_screen,12466.37037037037,4997.759259259259
pp_nav_02161,navigable,82,brazil_region,tupinambarana,163817.9455,113003.102,0.0,physical_screen,5090.125,4985.541666666667
pp_nav_02162,improvable,32,brazil_region,uatuma,2208.165,1066.3114999999998,0.4749547325146513,physical_screen,5047.777777777777,4987.166666666667
pp_nav_02163,navigable,76,brazil_region,tupinambarana,4253.904,1768.924,0.0,physical_screen,5095.729166666667,4995.6875
pp_nav_02164,navigable,89,brazil_region,anambe,11153.146,3124.349,0.0,physical_screen,5428.583333333333,5013.208333333333
pp_nav_02165,navigable,81,great_lakes_region,kusu_mangbetu,2642.983,1475.406,0.0,physical_screen,8869.354166666666,5009.0625
pp_nav_02166,navigable,76,indonesia_region,muara_bahan,2337.206,1360.762,0.0,physical_screen,12904.208333333334,5003.666666666667
pp_nav_02167,navigable,81,indonesia_region,musi,1105.729,524.5545,0.0,physical_screen,12404.4375,4999.270833333333
pp_nav_02168,navigable,79,central_africa_region,chuapa,1768.821,1101.437,0.062982177734375,physical_screen,8491.9375,4999.354166666667
pp_nav_02169,navigable,80,central_africa_region,chuapa,846.108,394.89,0.00093994140625,physical_screen,8535.458333333334,5010.041666666667
pp_nav_02170,improvable,77,great_lakes_region,zimba,577.441,229.506,0.8348617577472042,physical_screen,8887.454545454546,5004.318181818182
pp_nav_02171,navigable,54,indonesia_region,mendawai,837.652,580.119,0.11194250970571404,physical_screen,12847.71875,5010.53125
pp_nav_02172,navigable,59,indonesia_region,kahayan_hilir,755.253,478.688,0.0,physical_screen,12888.216216216217,5010.5675675675675
pp_nav_02173,navigable,76,brazil_region,urucurituba,4222.596,1759.13,0.0,physical_screen,5067.520833333333,5009.0625
pp_nav_02174,improvable,58,central_africa_region,bapunu,556.6800000000001,110.6995,0.4922119492648905,physical_screen,8168.333333333333,5004.277777777777
