from,to,state,cost_profile,shore
pp_nav_01722,durjaya,navigable,navigable,True
pp_nav_01723,pp_nav_01760,barrier,barrier,False
pp_nav_01723,juque,barrier,barrier,True
pp_nav_01723,yuanmou,barrier,barrier,True
pp_nav_01723,huichuan_dechang,barrier,barrier,True
pp_nav_01724,pp_nav_01730,navigable,navigable,False
pp_nav_01724,pp_nav_01740,improvable,improvable,False
pp_nav_01724,lengshuitan,navigable,navigable,True
pp_nav_01724,qiyang,navigable,navigable,True
pp_nav_01725,tarung,navigable,difficult,True
pp_nav_01726,pp_nav_01752,navigable,navigable,False
pp_nav_01726,kandiaro,navigable,navigable,True
pp_nav_01726,ranikot,navigable,navigable,True
pp_nav_01726,sehwan,navigable,navigable,True
pp_nav_01726,moro_sindh,navigable,navigable,True
pp_nav_01727,pp_nav_01743,navigable,navigable,False
pp_nav_01727,basti,navigable,navigable,True
pp_nav_01727,azamgarh,navigable,navigable,True
pp_nav_01727,chillupar,navigable,navigable,True
pp_nav_01727,akbarpur,navigable,navigable,True
pp_nav_01728,pp_nav_01754,navigable,difficult,False
pp_nav_01728,sonepur_bihar,navigable,difficult,True
pp_nav_01728,hajipur,navigable,difficult,True
pp_nav_01728,bettiah,navigable,difficult,True
pp_nav_01728,mehsi,navigable,difficult,True
pp_nav_01728,thawe,navigable,difficult,True
pp_nav_01729,huili,barrier,barrier,True
pp_nav_01729,pp_nav_01738,barrier,barrier,False
pp_nav_01729,tangdan,barrier,barrier,True
pp_nav_01729,dongchuan,barrier,barrier,True
pp_nav_01729,luquan,barrier,barrier,True
pp_nav_01730,changning,navigable,navigable,True
pp_nav_01730,qiyang,navigable,navigable,True
pp_nav_01731,pp_nav_01761,barrier,barrier,False
pp_nav_01731,ganxian,barrier,barrier,True
pp_nav_01731,wanan,barrier,barrier,True
pp_nav_01732,pp_nav_01755,improvable,improvable,False
pp_nav_01732,jhanjharpur,improvable,improvable,True
pp_nav_01732,chaudandi,improvable,improvable,True
pp_nav_01732,saharsa,improvable,improvable,True
pp_nav_01732,kosi,improvable,improvable,True
pp_nav_01733,pp_nav_01762,navigable,navigable,False
pp_nav_01733,chibwe,navigable,navigable,True
pp_nav_01734,minqing,improvable,improvable,True
pp_nav_01734,pp_nav_01751,improvable,improvable,False
pp_nav_01734,nanping,improvable,improvable,True
pp_nav_01734,houguan,improvable,improvable,True
pp_nav_01734,gutian,improvable,improvable,True
pp_nav_01734,minxian,improvable,improvable,True
pp_nav_01735,pp_nav_01757,navigable,navigable,False
pp_nav_01735,makanpur,navigable,navigable,True
pp_nav_01735,asni,navigable,navigable,True
pp_nav_01735,korra,navigable,navigable,True
pp_nav_01735,manikpur,navigable,navigable,True
pp_nav_01735,unnao,navigable,navigable,True
pp_nav_01736,pp_nav_01758,improvable,improvable,False
pp_nav_01736,hkamti,improvable,improvable,True
pp_nav_01736,minsin,improvable,improvable,True
pp_nav_01737,dayao,barrier,barrier,True
pp_nav_01737,binchuan,barrier,barrier,True
pp_nav_01737,jinshajiang,barrier,barrier,True
pp_nav_01738,huili,navigable,navigable,True
pp_nav_01738,pp_nav_01760,navigable,navigable,False
pp_nav_01738,yuanmou,navigable,navigable,True
pp_nav_01738,hequ_wuding,navigable,navigable,True
pp_nav_01738,luquan,navigable,navigable,True
pp_nav_01738,huichuan_dechang,navigable,navigable,True
pp_nav_01739,pp_nav_01768,barrier,barrier,False
pp_nav_01739,lanzhou_lanzhou,improvable,improvable,True
pp_nav_01739,yunlong,improvable,improvable,True
pp_nav_01739,wujing,improvable,improvable,True
pp_nav_01740,lengshuitan,improvable,improvable,True
pp_nav_01740,lingling,improvable,improvable,True
pp_nav_01741,pp_nav_01753,navigable,difficult,False
pp_nav_01741,kalpi,navigable,navigable,True
pp_nav_01741,makanpur,navigable,navigable,True
pp_nav_01741,konch,navigable,navigable,True
pp_nav_01741,korra,navigable,navigable,True
pp_nav_01742,pp_nav_01745,improvable,improvable,False
pp_nav_01742,pp_nav_01747,improvable,improvable,False
pp_nav_01742,guwahati,improvable,improvable,True
pp_nav_01742,bordowa,improvable,improvable,True
pp_nav_01742,daboka,improvable,improvable,True
pp_nav_01742,durjaya,improvable,improvable,True
pp_nav_01743,pp_nav_01759,navigable,navigable,False
pp_nav_01743,rudrapur,navigable,navigable,True
pp_nav_01743,ballia,navigable,navigable,True
pp_nav_01743,andar,navigable,navigable,True
pp_nav_01743,azamgarh,navigable,navigable,True
pp_nav_01743,chillupar,navigable,navigable,True
pp_nav_01744,pp_nav_01749,navigable,difficult,False
pp_nav_01744,qena,navigable,difficult,True
pp_nav_01744,hiw,navigable,difficult,True
pp_nav_01744,el_balyana,navigable,difficult,True
pp_nav_01745,pp_nav_01746,improvable,improvable,False
pp_nav_01745,guwahati,navigable,navigable,True
pp_nav_01745,barpeta,navigable,navigable,True
pp_nav_01745,goalpara,navigable,navigable,True
pp_nav_01745,hajo,navigable,navigable,True
pp_nav_01745,durjaya,navigable,navigable,True
pp_nav_01746,pp_nav_01756,improvable,improvable,False
pp_nav_01746,dhubri,improvable,improvable,True
pp_nav_01746,barpeta,improvable,improvable,True
pp_nav_01746,goalpara,improvable,improvable,True
pp_nav_01746,bijni,improvable,improvable,True
pp_nav_01747,bordowa,navigable,difficult,True
pp_nav_01747,daboka,navigable,difficult,True
pp_nav_01748,pp_nav_01781,improvable,improvable,False
pp_nav_01748,yunlong,improvable,improvable,True
pp_nav_01748,luzhang,improvable,improvable,True
pp_nav_01748,lujiang,improvable,improvable,True
pp_nav_01749,pp_nav_01766,navigable,difficult,False
pp_nav_01749,qus,navigable,difficult,True
pp_nav_01749,qena,navigable,difficult,True
pp_nav_01749,hiw,navigable,difficult,True
pp_nav_01749,esna,navigable,difficult,True
pp_nav_01750,pp_nav_01762,barrier,barrier,False
pp_nav_01750,pp_nav_01770,barrier,barrier,False
pp_nav_01750,waingmaw,barrier,barrier,True
pp_nav_01750,myitkyina,barrier,barrier,True
pp_nav_01750,injangyang,barrier,barrier,True
pp_nav_01751,sansha_bay,navigable,navigable,False
pp_nav_01751,changle_fujian,navigable,navigable,True
pp_nav_01751,houguan,navigable,navigable,True
pp_nav_01751,minxian,navigable,navigable,True
pp_nav_01752,pp_nav_01774,navigable,navigable,False
pp_nav_01752,naserpur,navigable,navigable,True
pp_nav_01752,hala,navigable,navigable,True
pp_nav_01752,kotri,navigable,navigable,True
pp_nav_01752,ranikot,navigable,navigable,True
pp_nav_01752,moro_sindh,navigable,navigable,True
pp_nav_01753,pp_nav_01763,navigable,difficult,False
pp_nav_01753,kalpi,navigable,difficult,True
pp_nav_01753,rath,navigable,difficult,True
pp_nav_01753,asni,navigable,difficult,True
pp_nav_01753,korra,navigable,difficult,True
pp_nav_01753,banda,navigable,difficult,True
pp_nav_01754,pp_nav_01765,navigable,difficult,False
pp_nav_01754,pp_nav_01769,navigable,difficult,False
pp_nav_01754,sonepur_bihar,navigable,difficult,True
pp_nav_01754,patna,navigable,difficult,True
pp_nav_01754,hajipur,navigable,difficult,True
pp_nav_01755,khagaria,navigable,navigable,True
pp_nav_01755,pp_nav_01776,navigable,navigable,False
pp_nav_01755,darbhanga,navigable,navigable,True
pp_nav_01755,bihariganj,navigable,navigable,True
pp_nav_01755,jhanjharpur,navigable,navigable,True
pp_nav_01755,saharsa,navigable,navigable,True
pp_nav_01755,madhubani,navigable,navigable,True
pp_nav_01756,pp_nav_01777,improvable,improvable,False
pp_nav_01756,dhubri,improvable,improvable,True
pp_nav_01756,rangpur_bengal,improvable,improvable,True
pp_nav_01756,dura,improvable,improvable,True
pp_nav_01756,kamatapur,improvable,improvable,True
pp_nav_01756,goalpara,improvable,improvable,True
pp_nav_01757,pp_nav_01771,navigable,navigable,False
pp_nav_01757,kara,navigable,navigable,True
pp_nav_01757,prayag,navigable,navigable,True
pp_nav_01757,asni,navigable,navigable,True
pp_nav_01757,manikpur,navigable,navigable,True
pp_nav_01758,pp_nav_01775,navigable,difficult,False
pp_nav_01758,hkamti,navigable,difficult,True
pp_nav_01758,minsin,navigable,difficult,True
pp_nav_01759,pp_nav_01765,navigable,difficult,False
pp_nav_01759,pp_nav_01767,navigable,difficult,False
pp_nav_01759,arrah,navigable,navigable,True
pp_nav_01759,ballia,navigable,navigable,True
pp_nav_01759,andar,navigable,navigable,True
pp_nav_01759,sonepur_bihar,navigable,navigable,True
pp_nav_01760,yuanmou,navigable,navigable,True
pp_nav_01761,ganxian,improvable,improvable,True
pp_nav_01762,waingmaw,navigable,navigable,True
pp_nav_01762,chibwe,navigable,navigable,True
pp_nav_01762,injangyang,navigable,navigable,True
pp_nav_01763,pp_nav_01778,navigable,difficult,False
pp_nav_01763,kara,navigable,difficult,True
pp_nav_01763,asni,navigable,difficult,True
pp_nav_01763,chitrakuta,navigable,difficult,True
pp_nav_01763,banda,navigable,difficult,True
pp_nav_01764,pp_nav_01767,improvable,improvable,False
pp_nav_01764,pp_nav_01772,improvable,improvable,False
pp_nav_01764,arrah,improvable,improvable,True
pp_nav_01764,ballia,improvable,improvable,True
pp_nav_01764,ghazipur,improvable,improvable,True
pp_nav_01764,buxar,improvable,improvable,True
pp_nav_01765,arrah,navigable,difficult,True
pp_nav_01765,sonepur_bihar,navigable,difficult,True
pp_nav_01765,patna,navigable,difficult,True
pp_nav_01766,pp_nav_01789,navigable,difficult,False
pp_nav_01766,esna,navigable,difficult,True
pp_nav_01767,arrah,navigable,difficult,True
pp_nav_01767,ballia,navigable,difficult,True
pp_nav_01768,pp_nav_01792,barrier,barrier,False
pp_nav_01768,yunlong,barrier,barrier,True
pp_nav_01768,yongping_yongchang,barrier,barrier,True
pp_nav_01768,yongchang_yongchang,barrier,barrier,True
pp_nav_01768,wujing,barrier,barrier,True
pp_nav_01769,pp_nav_01782,navigable,difficult,False
pp_nav_01769,samastipur,navigable,difficult,True
pp_nav_01769,bihar_sharif,navigable,difficult,True
pp_nav_01769,patna,navigable,difficult,True
pp_nav_01769,hajipur,navigable,difficult,True
pp_nav_01770,pp_nav_01794,improvable,improvable,False
pp_nav_01770,waingmaw,improvable,improvable,True
pp_nav_01770,myitkyina,improvable,improvable,True
pp_nav_01771,pp_nav_01784,navigable,difficult,False
pp_nav_01771,pp_nav_01785,navigable,difficult,False
pp_nav_01771,prayag,navigable,navigable,True
pp_nav_01771,shankargah,navigable,navigable,True
pp_nav_01771,manikpur,navigable,navigable,True
pp_nav_01771,bhadohi,navigable,navigable,True
pp_nav_01772,pp_nav_01773,navigable,difficult,False
pp_nav_01772,chunar,navigable,difficult,True
pp_nav_01772,ghazipur,navigable,difficult,True
pp_nav_01772,buxar,navigable,difficult,True
pp_nav_01773,pp_nav_01790,navigable,difficult,False
pp_nav_01773,chunar,navigable,difficult,True
pp_nav_01773,varanasi,navigable,difficult,True
pp_nav_01773,ghazipur,navigable,difficult,True
pp_nav_01773,jaunpur,navigable,difficult,True
pp_nav_01774,pp_nav_01800,navigable,navigable,False
pp_nav_01774,naserpur,navigable,navigable,True
pp_nav_01774,thatta,navigable,navigable,True
pp_nav_01774,kotri,navigable,navigable,True
pp_nav_01774,sonda,navigable,navigable,True
pp_nav_01775,pp_nav_01797,improvable,improvable,False
pp_nav_01775,htamanthi,navigable,difficult,True
pp_nav_01775,minsin,navigable,difficult,True
pp_nav_01776,khagaria,navigable,navigable,True
pp_nav_01776,pp_nav_01780,improvable,improvable,False
pp_nav_01776,pp_nav_01786,navigable,difficult,False
pp_nav_01776,bihariganj,navigable,navigable,True
pp_nav_01776,purnia,navigable,navigable,True
pp_nav_01776,teliagarhi,navigable,navigable,True
pp_nav_01777,pp_nav_01801,improvable,improvable,False
pp_nav_01777,muktagacha,improvable,improvable,True
pp_nav_01777,rangpur_bengal,improvable,improvable,True
pp_nav_01777,dura,improvable,improvable,True
pp_nav_01778,pp_nav_01784,navigable,difficult,False
pp_nav_01778,kara,navigable,difficult,True
pp_nav_01778,prayag,navigable,difficult,True
pp_nav_01778,shankargah,navigable,difficult,True
pp_nav_01778,chitrakuta,navigable,difficult,True
pp_nav_01779,khagaria,navigable,difficult,True
pp_nav_01779,pp_nav_01782,navigable,difficult,False
pp_nav_01779,pp_nav_01786,navigable,difficult,False
pp_nav_01779,samastipur,navigable,difficult,True
pp_nav_01779,monghyr,navigable,difficult,True
pp_nav_01779,bihar_sharif,navigable,difficult,True
pp_nav_01780,pp_nav_01783,improvable,improvable,False
pp_nav_01780,pp_nav_01795,improvable,improvable,False
pp_nav_01780,gaur,improvable,improvable,True
pp_nav_01780,purnia,improvable,improvable,True
pp_nav_01780,katihar,improvable,improvable,True
pp_nav_01780,teliagarhi,improvable,improvable,True
pp_nav_01780,rajmahal,improvable,improvable,True
pp_nav_01781,pp_nav_01811,navigable,navigable,False
pp_nav_01781,lujiang,navigable,navigable,True
pp_nav_01781,shidian,navigable,navigable,True
pp_nav_01781,rouyuan,navigable,navigable,True
pp_nav_01782,samastipur,navigable,difficult,True
pp_nav_01782,bihar_sharif,navigable,difficult,True
pp_nav_01783,gaur,navigable,navigable,True
pp_nav_01783,pandua_adina,navigable,navigable,True
pp_nav_01783,katihar,navigable,navigable,True
pp_nav_01784,prayag,navigable,difficult,True
pp_nav_01784,shankargah,navigable,difficult,True
pp_nav_01785,pp_nav_01790,navigable,difficult,False
pp_nav_01785,varanasi,navigable,difficult,True
pp_nav_01785,kantit,navigable,difficult,True
pp_nav_01785,shankargah,navigable,difficult,True
pp_nav_01785,bhadohi,navigable,difficult,True
pp_nav_01786,khagaria,navigable,difficult,True
pp_nav_01786,bhagalpur,navigable,difficult,True
pp_nav_01786,monghyr,navigable,difficult,True
pp_nav_01786,teliagarhi,navigable,difficult,True
pp_nav_01787,pp_nav_01794,navigable,difficult,False
pp_nav_01787,pp_nav_01806,navigable,difficult,False
pp_nav_01787,manmaw,navigable,difficult,True
pp_nav_01787,waingmaw,navigable,difficult,True
pp_nav_01787,myitkyina,navigable,difficult,True
pp_nav_01787,mongkawng,navigable,difficult,True
pp_nav_01788,pp_nav_01796,barrier,barrier,False
pp_nav_01788,pp_nav_01799,barrier,barrier,False
pp_nav_01788,nadi,navigable,navigable,True
pp_nav_01788,luodian,navigable,navigable,True
pp_nav_01789,pp_nav_01816,barrier,barrier,False
pp_nav_01789,kom_ombo,navigable,difficult,True
pp_nav_01789,esna,navigable,difficult,True
pp_nav_01789,edfu,navigable,difficult,True
pp_nav_01790,chunar,navigable,difficult,True
pp_nav_01790,varanasi,navigable,difficult,True
pp_nav_01790,kantit,navigable,difficult,True
pp_nav_01791,pp_nav_01812,improvable,improvable,False
pp_nav_01791,liucheng,navigable,navigable,True
pp_nav_01791,luocheng,navigable,navigable,True
pp_nav_01791,changan,navigable,navigable,True
pp_nav_01791,rongshui,navigable,navigable,True
pp_nav_01792,pp_nav_01810,barrier,barrier,False
pp_nav_01792,youdian,improvable,improvable,True
pp_nav_01792,yongping_yongchang,improvable,improvable,True
pp_nav_01792,yongchang_yongchang,improvable,improvable,True
pp_nav_01792,shunning,improvable,improvable,True
pp_nav_01793,pp_nav_01807,navigable,difficult,False
pp_nav_01793,sylhet,navigable,difficult,True
pp_nav_01793,shaharpara,navigable,difficult,True
pp_nav_01793,khaliajuri,navigable,difficult,True
pp_nav_01793,nabagram,navigable,difficult,True
pp_nav_01793,sohra,navigable,difficult,True
pp_nav_01794,waingmaw,navigable,navigable,True
pp_nav_01794,myitkyina,navigable,navigable,True
pp_nav_01795,pp_nav_01818,navigable,difficult,False
pp_nav_01795,jangipur,navigable,navigable,True
pp_nav_01795,gaur,navigable,navigable,True
pp_nav_01795,rajmahal,navigable,navigable,True
pp_nav_01796,pp_nav_01809,barrier,barrier,False
pp_nav_01796,ceheng,barrier,barrier,True
pp_nav_01796,tongle,barrier,barrier,True
pp_nav_01796,nadi,barrier,barrier,True
pp_nav_01796,wangmu,barrier,barrier,True
pp_nav_01796,luodian,barrier,barrier,True
pp_nav_01797,pp_nav_01817,improvable,improvable,False
pp_nav_01797,zalon_taung,improvable,improvable,True
pp_nav_01797,thaungdut,improvable,improvable,True
pp_nav_01797,htamanthi,improvable,improvable,True
pp_nav_01798,pp_nav_01802,barrier,barrier,False
pp_nav_01798,pp_nav_01808,improvable,improvable,False
pp_nav_01798,machang,improvable,improvable,True
pp_nav_01798,xilong,improvable,improvable,True
pp_nav_01798,huangcaoba,improvable,improvable,True
pp_nav_01798,anlong,improvable,improvable,True
pp_nav_01799,pp_nav_01820,barrier,barrier,False
pp_nav_01799,donglan,barrier,barrier,True
pp_nav_01799,nandan,barrier,barrier,True
pp_nav_01799,nadi,barrier,barrier,True
pp_nav_01800,pp_nav_01819,navigable,navigable,False
pp_nav_01800,muhammad_tur,navigable,navigable,True
pp_nav_01800,thatta,navigable,navigable,True
pp_nav_01800,laribandar,navigable,navigable,True
pp_nav_01800,sonda,navigable,navigable,True
pp_nav_01801,pp_nav_01825,navigable,navigable,False
pp_nav_01801,atiya,navigable,navigable,True
pp_nav_01801,muktagacha,navigable,navigable,True
pp_nav_01801,shahjadpur,navigable,navigable,True
pp_nav_01801,bogra,navigable,navigable,True
pp_nav_01802,pp_nav_01809,barrier,barrier,False
pp_nav_01802,lucheng,barrier,barrier,True
pp_nav_01802,ceheng,barrier,barrier,True
pp_nav_01802,xilong,barrier,barrier,True
pp_nav_01802,anlong,barrier,barrier,True
pp_nav_01803,pp_nav_01804,navigable,difficult,False
pp_nav_01803,pp_nav_01814,navigable,difficult,False
pp_nav_01803,sylhet,navigable,difficult,True
pp_nav_01803,khaspur,navigable,difficult,True
pp_nav_01803,rajnagar,navigable,difficult,True
pp_nav_01803,shaharpara,navigable,difficult,True
pp_nav_01803,jaintiapur,navigable,difficult,True
pp_nav_01803,patharkandi,navigable,difficult,True
pp_nav_01804,khaspur,navigable,difficult,True
pp_nav_01804,patharkandi,navigable,difficult,True
pp_nav_01805,dingbian_shunning,navigable,navigable,True
pp_nav_01806,pp_nav_01829,navigable,difficult,False
pp_nav_01806,mongyang,navigable,difficult,True
pp_nav_01806,manmaw,navigable,difficult,True
pp_nav_01807,pp_nav_01822,navigable,difficult,False
pp_nav_01807,belabo,navigable,difficult,True
pp_nav_01807,khaliajuri,navigable,difficult,True
pp_nav_01808,bada,navigable,navigable,True
pp_nav_01808,machang,navigable,navigable,True
pp_nav_01808,xilong,navigable,navigable,True
pp_nav_01808,huangcaoba,navigable,navigable,True
pp_nav_01809,lucheng,navigable,navigable,True
pp_nav_01809,ceheng,navigable,navigable,True
pp_nav_01809,tongle,navigable,navigable,True
pp_nav_01810,pp_nav_01821,barrier,barrier,False
pp_nav_01810,baotong,barrier,barrier,True
pp_nav_01810,baodian,barrier,barrier,True
pp_nav_01810,dingbian_shunning,barrier,barrier,True
pp_nav_01810,shunning,barrier,barrier,True
pp_nav_01811,pp_nav_01828,barrier,barrier,False
pp_nav_01811,zhenkang,navigable,navigable,True
pp_nav_01811,shidian,navigable,navigable,True
pp_nav_01811,kongwei,navigable,navigable,True
pp_nav_01811,rouyuan,navigable,navigable,True
pp_nav_01812,pp_nav_01826,improvable,improvable,False
pp_nav_01812,liucheng,improvable,improvable,True
pp_nav_01812,maping,improvable,improvable,True
pp_nav_01812,luorong,improvable,improvable,True
pp_nav_01813,pp_nav_01814,navigable,difficult,False
pp_nav_01813,pp_nav_01822,navigable,difficult,False
pp_nav_01813,rajnagar,navigable,difficult,True
pp_nav_01813,shaharpara,navigable,difficult,True
pp_nav_01813,khaliajuri,navigable,difficult,True
pp_nav_01813,chandrapur,navigable,difficult,True
pp_nav_01813,baniachang,navigable,difficult,True
pp_nav_01814,rajnagar,navigable,difficult,True
pp_nav_01814,shaharpara,navigable,difficult,True
pp_nav_01815,pp_nav_01832,improvable,improvable,False
pp_nav_01815,mengli,navigable,navigable,True
pp_nav_01815,yingde,navigable,navigable,True
pp_nav_01815,qujiang,navigable,navigable,True
pp_nav_01816,pp_nav_01836,barrier,barrier,False
pp_nav_01816,aswan,barrier,barrier,True
pp_nav_01816,kom_ombo,barrier,barrier,True
pp_nav_01817,pp_nav_01834,improvable,improvable,False
pp_nav_01817,thaungdut,navigable,difficult,True
pp_nav_01817,tamu,navigable,difficult,True
pp_nav_01818,godagari,navigable,difficult,True
pp_nav_01818,pp_nav_01827,navigable,difficult,False
pp_nav_01818,jangipur,navigable,difficult,True
pp_nav_01818,chandrabad,navigable,difficult,True
pp_nav_01818,gaur,navigable,difficult,True
pp_nav_01818,rampur_boalla,navigable,difficult,True
pp_nav_01819,muhammad_tur,navigable,navigable,True
pp_nav_01819,laribandar,navigable,navigable,True
pp_nav_01820,pp_nav_01837,navigable,navigable,False
pp_nav_01820,donglan,navigable,navigable,True
pp_nav_01820,bama,navigable,navigable,True
pp_nav_01820,duyang,navigable,navigable,True
pp_nav_01821,pp_nav_01842,navigable,navigable,False
pp_nav_01821,gengma,navigable,navigable,True
pp_nav_01821,mengtong,navigable,navigable,True
pp_nav_01821,baotong,navigable,navigable,True
pp_nav_01821,baodian,navigable,navigable,True
pp_nav_01822,pp_nav_01833,navigable,difficult,False
pp_nav_01822,laskarpur,navigable,difficult,True
pp_nav_01822,belabo,navigable,difficult,True
pp_nav_01822,khaliajuri,navigable,difficult,True
pp_nav_01822,baniachang,navigable,difficult,True
pp_nav_01823,wanga_bazar,navigable,difficult,True
pp_nav_01824,pp_nav_01829,improvable,improvable,False
pp_nav_01824,pp_nav_01831,improvable,improvable,False
pp_nav_01824,mongyang,improvable,improvable,True
pp_nav_01824,shwegu,improvable,improvable,True
pp_nav_01824,katha,improvable,improvable,True
pp_nav_01825,pp_nav_01839,navigable,difficult,False
pp_nav_01825,atiya,navigable,navigable,True
pp_nav_01825,pabna,navigable,navigable,True
pp_nav_01825,shahjadpur,navigable,navigable,True
pp_nav_01825,savar,navigable,navigable,True
pp_nav_01825,bikrampur,navigable,navigable,True
pp_nav_01826,pp_nav_01840,improvable,improvable,False
pp_nav_01826,maping,improvable,improvable,True
pp_nav_01826,wuxian_liuzhou,improvable,improvable,True
pp_nav_01826,luorong,improvable,improvable,True
pp_nav_01826,yangshou,improvable,improvable,True
pp_nav_01827,pp_nav_01839,navigable,difficult,False
pp_nav_01827,chandrabad,navigable,difficult,True
pp_nav_01827,sreepur,navigable,difficult,True
pp_nav_01827,pabna,navigable,difficult,True
pp_nav_01827,rampur_boalla,navigable,difficult,True
pp_nav_01828,pp_nav_01841,barrier,barrier,False
pp_nav_01828,muse,barrier,barrier,True
pp_nav_01828,mangshi,barrier,barrier,True
pp_nav_01828,ta_shwe_htan,barrier,barrier,True
pp_nav_01828,kongwei,barrier,barrier,True
pp_nav_01828,rouyuan,barrier,barrier,True
pp_nav_01829,mongyang,navigable,difficult,True
pp_nav_01829,shwegu,navigable,difficult,True
pp_nav_01829,manmaw,navigable,difficult,True
pp_nav_01830,cangwu,navigable,navigable,True
pp_nav_01830,pp_nav_01851,navigable,navigable,False
pp_nav_01830,longping_pingle,navigable,navigable,True
pp_nav_01831,pp_nav_01838,navigable,difficult,False
pp_nav_01831,pp_nav_01846,navigable,difficult,False
pp_nav_01831,shwegu,navigable,difficult,True
pp_nav_01831,htigyaing,navigable,difficult,True
pp_nav_01831,mabein,navigable,difficult,True
pp_nav_01831,takawng,navigable,difficult,True
pp_nav_01831,katha,navigable,difficult,True
pp_nav_01832,pp_nav_01849,improvable,improvable,False
pp_nav_01832,hanguang,improvable,improvable,True
pp_nav_01832,yingde,improvable,improvable,True
pp_nav_01832,qingyuan,improvable,improvable,True
pp_nav_01832,huiqi,improvable,improvable,True
pp_nav_01833,pp_nav_01850,navigable,navigable,False
pp_nav_01833,laskarpur,navigable,navigable,True
pp_nav_01833,belabo,navigable,navigable,True
pp_nav_01833,sonargaon,navigable,navigable,True
pp_nav_01834,pp_nav_01854,improvable,improvable,False
pp_nav_01834,thaungdut,improvable,improvable,True
pp_nav_01834,tamu,improvable,improvable,True
pp_nav_01835,anding_mashan,navigable,navigable,True
pp_nav_01835,pp_nav_01837,navigable,navigable,False
pp_nav_01835,pp_nav_01843,navigable,navigable,False
pp_nav_01835,yongshun,navigable,navigable,True
pp_nav_01835,baishan,navigable,navigable,True
pp_nav_01835,xincheng_xincheng,navigable,navigable,True
pp_nav_01836,pp_nav_01859,barrier,barrier,False
pp_nav_01836,aswan,barrier,barrier,True
pp_nav_01836,kalabsha,barrier,barrier,True
pp_nav_01837,anding_mashan,navigable,navigable,True
pp_nav_01837,baishan,navigable,navigable,True
pp_nav_01837,sienzhou,navigable,navigable,True
pp_nav_01837,duyang,navigable,navigable,True
pp_nav_01838,mabein,navigable,navigable,True
pp_nav_01838,takawng,navigable,navigable,True
pp_nav_01839,pp_nav_01848,navigable,difficult,False
pp_nav_01839,sreepur,navigable,difficult,True
pp_nav_01839,pabna,navigable,difficult,True
pp_nav_01839,fathabad,navigable,difficult,True
pp_nav_01839,bikrampur,navigable,difficult,True
pp_nav_01840,pp_nav_01847,navigable,navigable,False
pp_nav_01840,pp_nav_01852,navigable,difficult,False
pp_nav_01840,wuxian_liuzhou,navigable,navigable,True
pp_nav_01840,yangshou,navigable,navigable,True
pp_nav_01840,laibin,navigable,navigable,True
pp_nav_01841,muse,navigable,navigable,True
pp_nav_01841,ta_shwe_htan,navigable,navigable,True
pp_nav_01842,mengban_weiyuan,navigable,navigable,True
pp_nav_01842,gengma,navigable,navigable,True
pp_nav_01842,mengtong,navigable,navigable,True
pp_nav_01842,weiyuan,navigable,navigable,True
pp_nav_01843,pp_nav_01847,navigable,navigable,False
pp_nav_01843,xincheng_xincheng,navigable,navigable,True
pp_nav_01843,qianjiang_binzhou,navigable,navigable,True
pp_nav_01844,dongshan_bay,navigable,navigable,False
pp_nav_01844,haiyang,navigable,navigable,True
pp_nav_01844,pantian,navigable,navigable,True
pp_nav_01845,luchuan_mangshi,navigable,navigable,True
pp_nav_01845,namhkan,navigable,navigable,True
pp_nav_01846,pp_nav_01862,navigable,difficult,False
pp_nav_01846,htigyaing,navigable,difficult,True
pp_nav_01846,ngasingu,navigable,difficult,True
pp_nav_01846,myedu,navigable,difficult,True
pp_nav_01846,wuntho,navigable,difficult,True
pp_nav_01846,takawng,navigable,difficult,True
pp_nav_01847,qianjiang_binzhou,navigable,navigable,True
pp_nav_01847,laibin,navigable,navigable,True
pp_nav_01848,pp_nav_01857,navigable,difficult,False
pp_nav_01848,qasba,navigable,difficult,True
pp_nav_01848,fathabad,navigable,difficult,True
pp_nav_01848,bikrampur,navigable,difficult,True
pp_nav_01849,qingyuan,navigable,navigable,True
pp_nav_01849,huiqi,navigable,navigable,True
pp_nav_01850,chandpur,navigable,navigable,True
pp_nav_01850,sonargaon,navigable,navigable,True
pp_nav_01850,bikrampur,navigable,navigable,True
pp_nav_01851,cangwu,navigable,navigable,True
pp_nav_01852,pp_nav_01853,navigable,difficult,False
pp_nav_01852,wuxian_liuzhou,navigable,difficult,True
pp_nav_01852,guiping,navigable,difficult,True
pp_nav_01853,cangwu,navigable,difficult,True
pp_nav_01853,pp_nav_01855,improvable,improvable,False
pp_nav_01853,tanjin,navigable,difficult,True
pp_nav_01853,pingnan,navigable,difficult,True
pp_nav_01853,wutun,navigable,difficult,True
pp_nav_01853,guiping,navigable,difficult,True
pp_nav_01854,pp_nav_01864,improvable,improvable,False
pp_nav_01854,butalin,improvable,improvable,True
pp_nav_01854,kale,improvable,improvable,True
pp_nav_01854,thaungdut,improvable,improvable,True
pp_nav_01854,tamu,improvable,improvable,True
pp_nav_01855,cangwu,improvable,improvable,True
pp_nav_01855,tanjin,improvable,improvable,True
pp_nav_01855,rongcheng,improvable,improvable,True
pp_nav_01856,duanxi,improvable,improvable,True
pp_nav_01856,cangwu,improvable,improvable,True
pp_nav_01856,fengchuan,improvable,improvable,True
pp_nav_01856,ducheng,improvable,improvable,True
