location_tag,original_levels,remaining_levels,original_coastal,new_coastal
giedraiciai,1,1,False,False
ngamring,1,1,False,False
banader,2,2,False,False
kasai,1,1,False,False
wutun,5,5,False,False
hiyama,1,1,True,True
ust_koksa,5,5,False,False
auqajikuna,1,1,False,False
chivilco,5,5,False,False
ibaraki,1,1,True,True
geelong,1,1,True,True
xiaodandang,3,3,False,False
mie,2,2,True,True
millau,1,1,False,False
ukutal,1,1,False,False
wuling,4,4,False,False
fugu,3,3,False,False
tsukuba,1,1,False,False
tagawa,2,2,True,True
ocuogun,1,1,False,False
minamiuonuma,2,2,False,False
caly,2,2,False,False
tsimanes,1,1,False,False
ky_son,5,5,False,False
pantian,3,3,False,False
enken,1,1,True,True
leshou,1,1,False,False
nam_thing,4,4,False,False
winnange,1,1,False,False
uda_mutsu,1,1,True,True
jiaha,1,1,False,False
mistutikumak,3,3,False,False
guangning_zhaoqing,2,2,False,False
pai_tavytera,1,1,False,False
nazarovo,2,2,False,False
gniew,3,3,False,True
syvlyush,2,2,False,False
oando,1,1,False,False
bendi,5,5,False,False
densatil,3,3,False,False
gyor,5,5,False,True
xiangyuan,1,1,False,False
yangshou,4,4,False,False
wajuru,2,2,False,False
medina_del_campo,1,1,False,False
makovskoe,1,1,False,False
chupilta,1,1,False,False
catan_lil,5,5,False,False
choco,5,5,True,True
angkor_borei,1,1,False,False
tenamitl,2,2,False,False
sohra,5,5,False,False
kalaat_sraghna,1,1,False,False
nikolskoye_kema,1,1,False,False
dullu,3,3,False,False
kyshtovka,1,1,False,False
nikhdhintanwan,5,5,False,False
mogi_das_cruzes,1,1,False,False
lagoa_vermelha,5,5,False,False
beyla,1,1,False,False
shuya_karelia,1,1,False,False
polotsk,2,2,False,True
staraya_russa,2,2,False,False
borovichi,1,1,False,False
alakurti,1,1,False,False
haliti,1,1,False,False
berelekh,1,1,False,False
takana,2,2,False,False
balykchy,1,1,False,False
barom,3,3,False,False
kainta,2,2,False,False
kandangwesi,1,1,True,True
murgo,1,1,False,False
mayi_thakurti,1,1,False,False
qom,5,5,False,False
wizi,1,1,False,False
burgdorf_emmental,2,2,False,False
saraveka,1,1,False,False
passau,3,3,False,True
kernave,1,1,False,False
khunani,2,2,False,False
kazachye,1,1,False,False
soyopa,1,1,False,False
pinya,5,5,False,True
bolshaya_laptyuga,5,5,False,False
kargopol,1,1,False,False
manaos,5,5,False,True
peerapper,2,2,True,True
lobito,2,2,True,True
muene_puto,2,2,False,False
ratne,1,1,False,False
shunde,5,5,True,True
linjiang_jurchen,1,1,False,False
henei,1,1,False,False
viry,1,1,False,False
karditsa,1,1,False,False
ambraw,5,5,False,False
kulun_olbut,5,5,False,False
barabhum,1,1,False,False
piranshahr,1,1,False,False
quetico,1,1,False,False
kurla,2,2,False,False
randolph,1,1,False,False
hpa_an,4,4,False,False
turinsk,2,2,False,False
lokan,5,5,False,False
muang_phin,5,5,False,False
kawali,2,2,False,False
mocama,1,1,True,True
wengshui,5,5,False,False
gushi,1,1,False,False
bamgweolo,5,5,False,False
mihalt,4,4,False,True
ejea_de_los_caballeros,1,1,False,False
ruse,4,4,False,True
beljamen,5,5,False,True
paranaidji,4,4,False,False
zhilinda,3,3,False,False
heiltsuk,1,1,True,True
kamen,3,3,False,False
thoa,1,1,False,False
lamayuru,5,5,False,False
stswecen_c,3,3,False,False
luthigh,1,1,False,False
viziru,4,4,False,True
mueng_thung_yai,1,1,True,True
caiapo,2,2,False,False
ulwas,5,5,True,True
pingyin,3,3,False,False
tupiniquim,1,1,True,True
kuukyuyau,1,1,True,True
tharrawaddy,5,5,False,True
sentispac,2,2,True,True
guishan,5,5,True,True
hajipur,5,5,False,True
serpa,2,2,False,False
tokachi,2,2,True,True
tamrah,2,2,False,False
circle,4,4,False,False
tomina,1,1,False,False
diphu,2,2,False,False
spittal,1,1,False,False
miesbach,2,2,False,False
tampruns,2,2,False,False
kabixi,1,1,False,False
madhubani,5,5,False,False
wappacoma,1,1,False,False
boruma,5,5,False,False
st_veit,1,1,False,False
amguema,1,1,False,False
wenteche,2,2,False,False
pakhachi,2,2,True,True
willman,1,1,False,False
leiyang,2,2,False,False
mehin,5,5,False,False
bayangol,5,5,False,False
ashuanipi,1,1,False,False
bwambe,3,3,True,True
komering,5,5,False,False
lasko,1,1,False,False
matachewan,1,1,False,False
noptinte,1,1,False,False
sao_joao_rei,1,1,False,False
kibau,1,1,False,False
dimapur,2,2,False,False
snohomish,5,5,True,True
ar_rass,1,1,False,False
lho_taklung,1,1,False,False
sabanes,1,1,False,False
feurs,1,1,False,False
nong_bua_lamphu,1,1,False,False
ganyushkino,1,1,True,True
itapecuru,1,1,False,False
jaurua,1,1,False,False
lokono,3,3,False,False
ukhta,2,2,False,False
bojamba,5,5,False,False
nazok_olya,1,1,False,False
ipueira,5,5,False,False
tuma,3,3,False,True
awa_brazil,3,3,False,False
nasoni,2,2,False,False
dianjiang,1,1,False,False
xibao,2,2,False,False
qianlong,3,3,False,False
yuracare,5,5,False,False
chon_naryn,1,1,False,False
hulan,1,1,False,False
viadineti,1,1,False,False
landshut,2,2,False,False
lubalo,1,1,False,False
tigil,2,2,True,True
bauzi,4,4,False,False
homalco,1,1,True,True
gunzburg,2,2,False,False
rekinniki,1,1,True,True
dai_man,2,2,False,False
woi_wurrung,1,1,False,False
loc_chau,1,1,False,False
naurskaya,2,2,False,False
okeechobee,1,1,False,False
splatsin,2,2,False,False
inhandui,5,5,False,False
bakairi,2,2,False,False
mafra,2,2,False,False
ot_esh_otchore,1,1,False,False
goleniow,1,1,True,True
xat_sull,1,1,False,False
baoning_maozhou,1,1,False,False
otomi,1,1,False,False
chatot,2,2,False,False
shimbay,3,3,False,False
asmat,5,5,True,True
walong,5,5,False,False
zheledian,1,1,False,False
wenxiang,3,3,False,False
tamtoc,5,5,False,False
fimi,5,5,False,False
uruaitis,5,5,False,False
ngimbo_amburi,2,2,False,False
lumnanas,2,2,False,False
guazoco,1,1,False,False
schongau,1,1,False,False
borongan,1,1,True,True
bureen,1,1,False,False
guadalupe,1,1,False,False
quban,1,1,True,True
maiawali,1,1,False,False
vagay,1,1,False,False
yuncheng,3,3,False,False
braunau,5,5,False,False
macaclita,1,1,False,False
skaniatares,1,1,False,False
kamiskayachuuch,2,2,False,False
grange,1,1,False,False
rampur_boalla,5,5,False,False
sao_carlos,2,2,False,False
nyemo,3,3,False,False
micay,2,2,True,True
arka,2,2,False,False
pankararu,4,4,False,False
pipli,1,1,False,False
itonama,5,5,False,False
lanzo,2,2,False,False
kuuvik,1,1,False,False
quuiich,2,2,True,True
passavant,5,5,False,True
tabajara,1,1,False,False
itapicuru,1,1,False,False
khairabad,1,1,False,False
kyainseikgyi,2,2,False,False
ramree,1,1,True,True
revny,1,1,False,False
yambina,1,1,False,False
shidian,3,3,False,False
q_espiea,3,3,False,False
alpu,2,2,False,False
lamphun,1,1,False,False
khan_khentii,5,5,False,False
jishan,1,1,False,False
syun,1,1,False,False
a_taw_bun_kut_en,1,1,False,False
shadrinsk,1,1,False,False
kwaza,2,2,False,False
chuvan2,1,1,False,False
moyenga,1,1,False,False
buantan,2,2,True,True
tyukhtet,2,2,False,False
anakovik,1,1,True,True
bao_lac,5,5,False,False
tapuitapera,3,3,True,True
skrytaya,1,1,True,True
sao_luis_do_paraitinga,1,1,False,False
hanol,1,1,False,False
olomouc,1,1,False,False
xie,1,1,False,False
tsaukambo,5,5,False,False
samara,5,5,False,True
kleisoura_epirus,1,1,False,False
jiachuan,1,1,False,False
kuna,5,5,False,False
tsikip,1,1,False,False
mitse_adazi,1,1,False,False
jaintiapur,3,3,False,False
tauberbischofsheim,2,2,False,False
ibrahimabad,4,4,False,False
zarqan,1,1,False,False
xunxian,1,1,False,False
apahtoksipisskan,1,1,False,False
colipilli,5,5,False,False
como,2,2,False,False
murom,3,3,False,True
nikolsky,3,3,False,False
bolzano,1,1,False,False
kadey,5,5,False,False
tukuringra,5,5,False,False
mairi,5,5,True,True
teliagarhi,5,5,False,True
oktahutchee,1,1,False,False
cuijk,2,2,False,True
simpcw,1,1,False,False
crato,2,2,False,False
boundiali,1,1,False,False
uffenheim,1,1,False,False
millinocket,5,5,False,False
ramnicu_valcea,1,1,False,False
kachug,1,1,False,False
thionville,2,2,False,False
muara_bahan,5,5,False,True
coctu,2,2,True,True
vik,1,1,True,True
dargyeling,2,2,False,False
katobe_a_mubebe,1,1,False,False
van_ban,3,3,False,False
bo_hai_khau,4,4,True,True
tuyandina,3,3,False,False
linjin,3,3,False,False
arua_amazon,1,1,True,True
mucusso,1,1,False,False
systyg,5,5,False,False
simo,3,3,True,True
mingin,4,4,False,False
osaakiiwaki,5,5,True,True
makaka,1,1,False,False
putna,1,1,False,False
moschevo,1,1,False,False
kuta_watu,3,3,True,True
salin,5,5,False,True
tauisk,2,2,True,True
yabro,1,1,False,False
konda,1,1,False,False
yulalona,1,1,False,False
yamur,5,5,True,True
patharkandi,3,3,False,False
slawharad,1,1,False,False
anhandui,5,5,False,False
charaideo,5,5,False,False
azamgarh,4,4,False,False
gonda,4,4,False,False
hassfurt,1,1,False,False
guidong,1,1,False,False
hahahae,1,1,True,True
shiping,2,2,False,False
buzuluk,1,1,False,False
jicin,1,1,False,False
ibirapuita,2,2,False,False
komsa,1,1,False,False
plenita,4,4,False,True
ried,3,3,False,False
glaz,3,3,False,True
tangipahoa,1,1,False,False
kitzingen,1,1,False,False
aksay_pointic,2,2,False,False
yudu,5,5,False,False
utugo_kuri_doge,2,2,False,False
kittikas,1,1,False,False
mechet,5,5,False,True
modokni,1,1,False,False
shemonayevskoye,1,1,False,False
kichmengsky_gorodok,2,2,False,False
miranha,5,5,False,False
nitamibontegw,1,1,False,False
ilesa,1,1,False,False
neijiang,2,2,False,False
kennebunk,2,2,True,True
turas,5,5,False,False
meli_lema,1,1,False,False
samanoud,1,1,False,True
edfu,4,4,False,True
kharibta,3,3,False,True
djonga,2,2,False,False
maroantsetra,2,2,True,True
tsilalanarivo,2,2,False,False
mahajanga,3,3,True,True
maintirano,2,2,True,True
ambatomanoina,2,2,False,False
fianarantsoa,1,1,False,False
rezoky,2,2,True,True
enijo,1,1,True,True
south_yao,5,5,False,False
mbinga,5,5,False,False
kutu,3,3,False,False
sauveterre_de_guyenne,2,2,False,True
kibengo,2,2,False,False
maasai,1,1,False,False
akcasehir,2,2,True,True
nyanja,5,5,False,False
north_yao,3,3,False,False
sagara,1,1,False,False
east_wembere,2,2,False,False
ngisir,1,1,False,False
ispir,1,1,False,False
eruh,3,3,False,False
kars_armenia,2,2,False,False
antioch,2,2,True,True
epe,5,5,True,True
hinis,1,1,False,False
north_sakuye,1,1,False,False
samsun,2,2,True,True
harput,5,5,False,False
enguzud,1,1,False,False
amasya,1,1,False,False
kalecik,1,1,False,False
urgup,1,1,False,False
hargan,1,1,False,False
sogut,2,2,False,False
domanic,1,1,False,False
ladik_pontus,2,2,False,False
bogazliyan,1,1,False,False
tomarza,1,1,False,False
usak,1,1,False,False
nazilli,1,1,False,False
orleans,2,2,False,True
siran,1,1,False,False
artah,1,1,False,False
hit,3,3,False,False
baqubah,3,3,False,False
wasit,3,3,False,True
zuwayr,4,4,True,True
deir_ez_zor,3,3,False,False
duhok,3,3,False,False
karaja,5,5,False,False
wampar,5,5,True,True
atbasar,1,1,False,False
caxa,2,2,False,False
imilen,1,1,False,False
boai,1,1,False,False
liwa_lampung,1,1,True,True
baykalovo,5,5,False,False
raciborz,1,1,False,False
waqua,1,1,False,True
jaru,1,1,False,False
sancoins,2,2,False,False
pokhara,1,1,False,False
sterlitamak,2,2,False,False
anderson,1,1,False,False
waxhaw,2,2,False,False
tutelo,2,2,False,False
kaltysyany,5,5,False,True
zharkol,1,1,False,False
wanapitei,1,1,False,False
bugur,2,2,False,False
verdun_sur_garonne,2,2,False,True
moana_mpafu,2,2,False,False
uhun,2,2,False,False
barbacena,1,1,False,False
pancevo,4,4,False,True
ikuiapa,5,5,False,False
ynakh,1,1,False,False
ibotirama,5,5,False,False
kwesten,1,1,True,True
nokor_reach_seyma,1,1,False,False
belik,1,1,False,False
hongsa,5,5,False,False
oheyandewa,5,5,False,True
fengchuan,5,5,False,True
bestyakh,1,1,False,False
changning_anyuan,1,1,False,False
guajajara,5,5,False,False
jaltenango,2,2,False,False
bettiah,3,3,False,False
wuntho,5,5,False,True
tykocin,1,1,False,False
massinacak,2,2,False,False
kuala_lipis,5,5,False,False
chishmy,3,3,False,False
segura_de_la_sierra,1,1,False,False
wintu,1,1,False,False
norosi,5,5,False,True
non,1,1,False,False
mamusi,1,1,True,True
padum,2,2,False,False
patia,2,2,False,False
hanyuan,3,3,False,False
hochelaga,5,5,False,True
babruysk,1,1,False,False
vesoul,1,1,False,False
tame,5,5,False,False
miranda_de_i_douro,2,2,False,False
tanjung_balai,2,2,True,True
capino,2,2,False,False
chandrapur,5,5,False,False
qorveh_darjazin,1,1,False,False
shumyachi,1,1,False,False
bobai,1,1,False,False
demba,5,5,True,True
kineo,1,1,False,False
patsaliga,1,1,False,False
wicontiss,3,3,True,True
vitebsk,2,2,False,True
stadacona,1,1,True,True
nooherooka,1,1,False,False
mabila,5,5,False,False
pikumche,2,2,False,False
pingyuan_mei,1,1,False,False
rowta,5,5,False,False
wakhakukdhin,2,2,False,False
mendong,1,1,False,False
apuka,2,2,True,True
yandao,2,2,False,False
naser,5,5,False,False
sobat,4,4,False,False
injangyang,5,5,False,False
wulong,5,5,False,False
sissipahaw,1,1,False,False
lado,4,4,False,False
tambura,2,2,False,False
meshra_er_req,3,3,False,False
takutu,5,5,False,False
escoria,1,1,True,True
kafsanji,5,5,False,False
kiyyangan,5,5,False,False
taala,2,2,False,False
roon,1,1,True,True
para_gaviao,1,1,False,False
stepan,1,1,False,False
ife,1,1,False,False
fengxi,1,1,False,False
yeruda,1,1,False,False
phonsavan,2,2,False,False
siewierz,1,1,False,False
amulaca,3,3,False,False
malodelskaya,1,1,False,False
yiyuan,1,1,False,False
yaquina,1,1,True,True
vamizi,2,2,True,True
kuanhe_xingzhou,1,1,False,False
elgygytgyn,1,1,False,False
maksatikha,1,1,False,False
taquarucu,5,5,False,False
kozhevnikovo,3,3,False,False
ruza,1,1,False,False
otavalo,1,1,False,False
kuujjuaq,3,3,True,True
longquanping,3,3,False,False
curu_leufvu,3,3,True,True
changyang,2,2,False,False
shyoltozero,3,3,False,False
nioman,5,5,False,False
tyerrernotepanner,1,1,True,True
dordrecht,4,4,True,True
daning,3,3,False,False
ust_vayenga,5,5,False,True
awyu,3,3,False,False
nechi,5,5,False,False
uatuma,5,5,False,True
ouachita,5,5,False,False
serpukhov,2,2,False,False
dizhai,2,2,False,False
voronich,1,1,False,False
havasubaaja,3,3,False,False
nooksack,5,5,False,False
muxihe,3,3,False,False
bula_kongo,5,5,False,False
sakirabia,1,1,False,False
muang_phuan,1,1,False,False
whonnock,5,5,True,True
catahoula,5,5,False,True
narhat,1,1,False,False
arghestan,1,1,False,False
katzie,1,1,False,False
daguwanalahi,3,3,False,False
pont_audemer,3,3,True,True
uru_eu_wau_wau,5,5,False,False
khabzhylakh,1,1,False,False
toniato,4,4,False,True
wambu,1,1,False,False
yevra,1,1,False,False
piachi,3,3,False,False
shipshaw,1,1,False,False
saginaw,1,1,True,True
preah_vihear,1,1,False,False
muli,5,5,False,False
idre,1,1,False,False
chala,2,2,False,False
buryn,1,1,False,False
okhaldhunga,5,5,False,False
mulilimu,1,1,False,False
jariekhi,1,1,False,False
khani,1,1,False,False
changshan,1,1,False,False
consha,5,5,False,False
an_nabhaniyah,2,2,False,False
wargamaygan,1,1,True,True
chillupar,5,5,False,False
daugavpils,2,2,False,True
kadom,1,1,False,False
vasteras,1,1,False,False
hamtai,2,2,False,False
mueng_rat,1,1,False,False
pahotcha,1,1,False,False
pekatek,1,1,True,True
kapela,3,3,False,False
juxtlahuaca,1,1,False,False
tlacolula,1,1,False,False
yongshun_yongshun,2,2,False,False
meppen,1,1,False,False
olofsborg,3,3,False,False
veoneohe,1,1,False,False
boali,5,5,False,False
qom_caia,5,5,False,True
dawande,2,2,False,False
kitasoo,1,1,True,True
kiheewapiw,1,1,False,False
konski_vody,3,3,False,True
pashas,2,2,False,False
vyya,1,1,False,False
drohobych,1,1,False,False
kamusawawasich,1,1,False,False
ozumacin,1,1,False,False
cuitzeo,3,3,False,False
kataysky,1,1,False,False
caxanga,1,1,True,True
trubchevsk,1,1,False,False
phanat,2,2,True,True
kotosh,5,5,False,False
laha,2,2,False,False
abitau,1,1,False,False
yuksom,5,5,False,False
tecalco,1,1,False,False
aguacay,1,1,False,False
belkhandi,2,2,False,False
krychaw,1,1,False,False
allpas,5,5,False,False
labolo,2,2,True,True
klondike,2,2,False,False
korutla,3,3,False,False
ginoogaming,1,1,False,False
miangu,5,5,False,False
liribamba,1,1,False,False
baborigame,1,1,False,False
macoupin,5,5,False,False
sodertalje,1,1,True,True
acayucan,3,3,True,True
dungene,1,1,False,False
kokowarra,2,2,False,False
coyle,1,1,False,False
gyanema,1,1,False,False
guiigu_yudxi,1,1,False,False
miahuatlan,1,1,False,False
bazarny_syzgan,1,1,False,False
pikwakanagan,1,1,False,False
nikolskoye_pontic,5,5,False,False
ruxi,1,1,True,True
petawanga,2,2,False,False
caxitlan,1,1,True,True
wari_peru,1,1,False,False
londa,1,1,False,False
apatzingan,1,1,False,False
chibango,5,5,False,False
ombongo,2,2,False,False
washeo,5,5,True,True
atahachi,5,5,False,False
droge,5,5,False,False
okaisipi,1,1,False,False
arilje,1,1,False,False
bulun,4,4,False,False
willka_pampa,3,3,False,False
phnom_srok,2,2,False,False
upuahpukau,1,1,False,False
gahato,2,2,False,False
xinhua_guizhou,2,2,False,False
ushkau_nipi,1,1,False,False
piipaash,1,1,False,False
pudasjarvi,2,2,False,False
shangdu,1,1,False,False
jianan,1,1,False,False
kakaling,1,1,False,False
pumanota,1,1,False,False
klendela,1,1,False,False
aerzhai,3,3,False,False
tepotahal,1,1,True,True
mykytyn_rih,5,5,False,True
cocorna,5,5,False,False
zazhimchar,5,5,False,True
ingatambo,5,5,False,False
petawawa,3,3,False,False
niiohehsane,1,1,False,False
qanbalik,1,1,False,False
majabigwaduce,2,2,True,True
lafkenmapu,5,5,True,True
titimani,1,1,False,False
chakola,5,5,False,False
ineu,1,1,False,False
kaniatarahontsi,5,5,False,True
sojas,1,1,False,False
kolonbelle,5,5,False,False
tupiza,1,1,False,False
lahoysk,1,1,False,False
manhattan,3,3,True,True
sawran,3,3,False,False
onontchataronon,5,5,False,False
kaypikupau,2,2,False,False
kaizhou,1,1,False,False
petitsikapau,2,2,False,False
yoro,2,2,False,False
ne_shuta,1,1,False,False
madembe,5,5,False,False
washita,5,5,False,False
trowulan,2,2,True,True
kenosha,1,1,True,True
telen,5,5,False,False
awen,5,5,False,False
majanna,1,1,False,False
kamach,4,4,True,True
pingshan_huiyang,1,1,True,True
chuwi,1,1,False,False
rognedino,1,1,False,False
krasnoe,1,1,False,False
lefini,5,5,False,False
ariari,5,5,False,False
duitama,2,2,False,False
bogra,2,2,False,True
segbwema,5,5,False,False
chateauneuf_de_randon,1,1,False,False
ural_nema,3,3,False,False
linchuan,5,5,False,False
keowee,1,1,False,False
charonda,1,1,False,False
masacuajulam,2,2,False,False
enzhou,1,1,False,True
liangdang,1,1,False,False
husaynabad,3,3,False,True
tamba_ambriz,1,1,False,False
namhsan,1,1,False,False
oyuuhardaax,4,4,False,False
matawin,3,3,False,False
waco,2,2,False,False
axawiri,3,3,False,False
wielen,1,1,False,False
hechi,5,5,False,False
sarikei,4,4,True,True
arkhangelsk,5,5,True,True
pamlico,1,1,True,True
pimpu,1,1,False,False
amoyeli_gunahita,1,1,False,False
sachchaa_mukku,1,1,False,False
bertoua,5,5,False,False
mucajama,5,5,False,False
hagwilget,5,5,False,False
wapsipinicon,5,5,False,False
tutonchany,1,1,False,False
pakamik,1,1,False,False
pologoye_zaymishche,1,1,False,True
bayali,2,2,True,True
fuqiang,1,1,False,False
hanover,1,1,False,False
tangxing,5,5,False,False
nahuelpan,2,2,False,False
obion,5,5,False,True
kunovat,5,5,False,True
maidu,1,1,False,False
dingbian_shunning,3,3,False,False
weinan,2,2,False,False
ygana,5,5,False,False
miksiw_sipisis,2,2,False,False
palenzuela,1,1,False,False
berezovka,1,1,False,False
djundu,5,5,False,False
caloto,2,2,False,False
wari_willka,2,2,False,False
dormaa,2,2,False,False
melnya,2,2,False,False
kapitukamach,3,3,False,False
moi_urusta,2,2,False,False
cholohollay,1,1,False,False
nequecheri,1,1,False,False
jacarei,2,2,False,False
ad_dawasir,2,2,False,False
chao,2,2,True,True
minatare,1,1,False,False
willmore,2,2,False,False
talimachusi,1,1,False,False
giannitsa,2,2,False,False
klikitat,1,1,False,False
chisasibi,3,3,True,True
anlong,5,5,False,False
tomtor,1,1,False,False
sirdan,5,5,False,False
atach,1,1,False,False
altamaha,1,1,False,False
guancheng,1,1,False,False
bobbili,1,1,False,False
ncomi,2,2,False,False
tchakashapug,3,3,False,False
bankuy,1,1,False,False
suxi,3,3,False,False
mashishing,1,1,False,False
yanyuwa,1,1,True,True
tashigang,1,1,False,False
talimeco,2,2,False,False
pallachacola,2,2,False,False
pinle,1,1,False,False
juancheng,3,3,False,False
sowunusiske,4,4,True,True
ayish,5,5,False,False
khunj,1,1,False,False
nel_kan,5,5,False,False
wucao,2,2,False,False
chinchon,1,1,False,False
huari,2,2,False,False
sohrevard,1,1,False,False
yuru,2,2,True,True
cuauhtitlan,1,1,False,False
zhenzhou,2,2,False,False
lipetsk,1,1,False,False
wapocomo,1,1,False,False
scarcies,2,2,True,True
almazan,1,1,False,False
lutang,3,3,False,False
boxing,3,3,False,False
nakhchivan,1,1,False,False
turama,1,1,False,False
nadym,1,1,False,False
chandrakona,5,5,False,False
humbe,2,2,False,False
echimamish,1,1,False,False
terbuny,1,1,False,False
porto_turvo,1,1,False,False
jianghua,1,1,False,False
umbagog,2,2,False,False
khoiniki,1,1,False,False
saarburg,5,5,False,False
skofja_loka,1,1,False,False
bodaybo,3,3,False,False
lichuan,1,1,False,False
karau,4,4,False,False
kehu,3,3,False,False
opuskowin,3,3,False,False
guaimas,1,1,True,True
dobrolak,1,1,False,False
futi,4,4,False,False
suripa,5,5,False,False
mengung,5,5,False,False
atico,1,1,True,True
kouande,1,1,False,False
luozuoguan,2,2,False,False
tarazona,2,2,False,False
batagai,1,1,False,False
fanxian,3,3,False,False
oronia,1,1,False,False
khmilnyk,1,1,False,False
ye_ya_xabine,5,5,False,False
nanbu,5,5,False,False
anacostia,1,1,False,True
chaisri,3,3,True,True
mombote,1,1,False,False
oxitlan,5,5,False,False
fuzhou_sichuan,5,5,False,True
tabasokwia,2,2,False,False
cosamaloapan,3,3,False,False
mistassibi,5,5,False,False
whakatane,1,1,True,True
chandwar,3,3,False,True
te_tairawhiti,1,1,True,True
chanderi,2,2,False,False
wairagarh,5,5,False,False
raipur,2,2,False,False
otakou,3,3,True,True
srinagar,1,1,False,False
mangrol,5,5,False,False
muktsar,3,3,False,False
gladsax,1,1,True,True
ramgad,5,5,False,False
durg,1,1,False,False
nellore,1,1,True,True
rakaia,1,1,True,True
nawagarh,2,2,False,False
carrickbeg,1,1,True,True
waterford,1,1,True,True
kharsawan,5,5,False,False
varberg,1,1,True,True
rabkob,1,1,False,False
halmstad,1,1,True,True
punial,1,1,False,False
kurki,1,1,False,False
ballymena,1,1,False,False
sangni,2,2,False,False
modasa,2,2,False,False
bhakkar,4,4,False,False
toulouse,1,1,False,True
newark,1,1,False,True
markapur,3,3,False,False
kaulas,1,1,False,False
amravati,1,1,False,False
carlisle,1,1,True,True
macclesfield,1,1,True,True
nandagiri,1,1,False,False
dhenkanal,1,1,False,False
mehkar,1,1,False,False
kalam,1,1,False,False
jalalpur_pirwala,3,3,False,True
khewra,3,3,False,False
sasaram,3,3,False,False
mardan,5,5,False,False
radhanpur,1,1,False,False
dholpur,3,3,False,False
hapur,2,2,False,False
cirencester,1,1,False,False
tehri,1,1,False,False
sukkur,4,4,False,True
paat,4,4,False,True
gurgaon,2,2,False,False
hajiabad,5,5,False,False
laholm,1,1,True,True
nandgram,1,1,False,False
batala,2,2,False,False
deogarh,2,2,False,False
sinnar,1,1,False,False
udamphur,3,3,False,False
angkor,5,5,False,True
krupnik,1,1,False,False
tingvalla,2,2,False,False
mahin,2,2,True,True
tezerghe,1,1,False,False
rio_del_rey,1,1,True,True
bukelon,1,1,False,False
tede,1,1,False,False
uvwie,5,5,False,False
yambasa,5,5,False,False
viana_bolo,1,1,False,False
jelgava,1,1,False,False
liljendal,2,2,False,False
villafranca_bierzo,1,1,False,False
mbam,2,2,False,False
hargaya,2,2,False,False
luuq,2,2,False,False
wej,1,1,False,False
towing,1,1,False,False
jilib,5,5,True,True
villalpando,1,1,False,False
tulcea,5,5,True,True
ed_debba,5,5,False,False
khawr_baraka,1,1,False,False
karkuj,3,3,False,False
bahir_dar,2,2,False,False
garbahare,5,5,False,False
hadiya,1,1,False,False
dima,5,5,False,False
anzourou,3,3,False,False
bamako,3,3,False,False
surame,2,2,False,False
daboya,2,2,False,False
dioila,5,5,False,False
andujar,1,1,False,False
branna,3,3,False,False
tortosa,2,2,True,True
gombe,2,2,False,False
pitea,3,3,True,True
boubon,3,3,False,False
bjorneborg,2,2,True,True
kulfo,1,1,False,False
selanger,2,2,True,True
mser,5,5,False,False
jarawah_abu_al_aysh,1,1,False,False
paga,5,5,False,False
san,2,2,False,False
tanda,5,5,False,False
yauri,3,3,False,False
douentza,1,1,False,False
potiskum,1,1,False,False
wuro_yolde,3,3,False,False
ristiina,3,3,False,False
neekeari,3,3,True,True
hot,1,1,False,False
aashbiliihkupe,1,1,False,False
hammerfest,1,1,True,True
naju,1,1,False,False
zuosuo,1,1,False,False
aoukale,1,1,False,False
ullum,1,1,False,False
jiangdu,3,3,False,True
husi,2,2,False,False
okanja,5,5,False,False
qinghe_huaian,5,5,False,True
wujiang,3,3,False,True
dongnae,2,2,True,True
susong,5,5,False,True
chongde,3,3,False,True
tonglu,5,5,False,True
wuyi_jinhua,1,1,False,False
linhuai,1,1,False,False
tsala_ihmec,1,1,False,False
zhenxi,5,5,False,False
maues,5,5,False,True
veckelax,2,2,True,True
takht_e_soleyman,1,1,False,False
dakahla,1,1,True,True
chandrawip,1,1,True,True
ustye,1,1,False,False
gayon,1,1,False,False
zhangzi,1,1,False,False
marmainde,1,1,False,False
ika_nepa,1,1,False,False
tofte,1,1,False,False
prinzus,5,5,False,False
enontakis,1,1,False,False
kagyrgyn,2,2,False,False
stomio,1,1,True,True
xatingnaax,4,4,False,False
ust_kulom,5,5,False,False
palmeira,5,5,False,False
kariio,1,1,True,True
wannian,2,2,False,False
jagatipur,2,2,False,False
kamensk,5,5,False,False
siraha,1,1,False,False
ashikita,1,1,True,True
banbury,1,1,False,False
powhatan,2,2,False,True
icafui,1,1,False,False
ni_okaska,2,2,False,False
miskwaagamiiwi,2,2,False,False
lakitan,2,2,False,False
curumu,2,2,True,True
river_nomlaki,2,2,False,False
ituzaingo,2,2,True,True
ski,3,3,True,True
shiveh,2,2,False,False
yichun,1,1,False,False
neemannee,2,2,False,False
dushan,1,1,False,False
novaya_lyalya,1,1,False,False
hajo,5,5,False,True
mabale,5,5,False,False
chamcha,4,4,False,False
otuques,2,2,False,False
vidin,4,4,False,True
tengapani,5,5,False,False
pirapora,5,5,False,False
acasaguastlan,5,5,False,False
amabe,1,1,True,True
dragasani,1,1,False,False
bunuba,1,1,False,False
st_uxwtews,1,1,False,False
skagit,2,2,True,True
muret,1,1,False,False
idrinskoye,4,4,False,False
vempalle,1,1,False,False
ket,5,5,False,False
ghatgaon,2,2,False,False
nixi,3,3,False,False
florac,1,1,False,False
