location_tag,water_location,state,shore_pixels
hajipur,pp_nav_00642,navigable,15
hajipur,pp_nav_00644,navigable,27
doetinchem,pp_nav_00233,navigable,16
tuma,pp_nav_00173,navigable,30
tuma,pp_nav_00177,navigable,2
goleniow,pp_nav_00193,navigable,12
passavant,pp_nav_00345,navigable,27
samara,pp_nav_00191,navigable,33
samara,pp_nav_00196,navigable,31
murom,pp_nav_00148,navigable,54
murom,pp_nav_00157,navigable,14
mairi,pp_nav_00768,navigable,24
teliagarhi,pp_nav_00650,navigable,41
teliagarhi,pp_nav_00655,navigable,11
cuijk,pp_nav_00236,navigable,33
cuijk,pp_nav_00244,navigable,24
muara_bahan,pp_nav_00780,navigable,39
muara_bahan,pp_nav_00784,navigable,15
bo_hai_khau,pp_nav_00686,navigable,10
bo_hai_khau,pp_nav_00688,navigable,29
salin,pp_nav_00685,navigable,10
salin,pp_nav_00687,navigable,24
plenita,pp_nav_00410,navigable,11
plenita,pp_nav_00414,navigable,25
glaz,pp_nav_00384,navigable,21
glaz,pp_nav_00390,navigable,17
mechet,pp_nav_00299,navigable,26
mechet,pp_nav_00309,navigable,12
mechet,pp_nav_00310,navigable,31
samanoud,pp_nav_00549,navigable,23
samanoud,pp_nav_00563,navigable,38
edfu,pp_nav_00652,navigable,54
edfu,pp_nav_00660,navigable,5
kharibta,pp_nav_00561,navigable,6
sauveterre_de_guyenne,pp_nav_00400,navigable,18
sauveterre_de_guyenne,pp_nav_00404,navigable,16
orleans,pp_nav_00333,navigable,31
wasit,pp_nav_00528,navigable,42
wasit,pp_nav_00530,navigable,48
wasit,pp_nav_00538,navigable,25
zuwayr,pp_nav_00572,navigable,19
waqua,pp_nav_00500,navigable,22
waqua,pp_nav_00501,navigable,1
kaltysyany,pp_nav_00022,navigable,33
kaltysyany,pp_nav_00024,navigable,22
verdun_sur_garonne,pp_nav_00421,improvable,50
pancevo,pp_nav_00386,navigable,22
pancevo,pp_nav_00403,navigable,38
pancevo,pp_nav_00409,navigable,2
yutai,pp_nav_00510,navigable,11
oheyandewa,pp_nav_00456,navigable,24
oheyandewa,pp_nav_00464,navigable,53
oheyandewa,pp_nav_00469,improvable,56
oheyandewa,pp_nav_00476,improvable,7
fengchuan,pp_nav_00675,navigable,37
wuntho,pp_nav_00669,navigable,5
wuntho,pp_nav_00674,navigable,14
norosi,pp_nav_00745,navigable,24
norosi,pp_nav_00746,navigable,43
norosi,pp_nav_00748,navigable,1
hochelaga,pp_nav_00366,improvable,15
hochelaga,pp_nav_00375,improvable,14
vitebsk,pp_nav_00163,navigable,68
stadacona,pp_nav_00355,navigable,25
dordrecht,pp_nav_00231,navigable,39
dordrecht,pp_nav_00234,navigable,24
ust_vayenga,pp_nav_00021,navigable,26
ust_vayenga,pp_nav_00023,navigable,78
uatuma,pp_nav_00778,navigable,24
uatuma,pp_nav_00781,navigable,23
catahoula,pp_nav_00536,navigable,66
catahoula,pp_nav_00545,navigable,60
catahoula,pp_nav_00551,navigable,11
pont_audemer,pp_nav_00287,navigable,51
pont_audemer,pp_nav_00288,improvable,38
pont_audemer,pp_nav_00293,navigable,9
toniato,pp_nav_00397,improvable,35
toniato,pp_nav_00407,navigable,9
daugavpils,pp_nav_00134,navigable,25
daugavpils,pp_nav_00145,navigable,53
daugavpils,pp_nav_00149,navigable,16
qom_caia,pp_nav_00808,navigable,6
qom_caia,pp_nav_00809,navigable,98
qom_caia,pp_nav_00812,navigable,98
qom_caia,pp_nav_00813,navigable,44
konski_vody,pp_nav_00329,improvable,8
mykytyn_rih,pp_nav_00340,navigable,23
mykytyn_rih,pp_nav_00344,navigable,9
zazhimchar,pp_nav_00011,navigable,45
zazhimchar,pp_nav_00012,navigable,94
zazhimchar,pp_nav_00015,navigable,42
kaniatarahontsi,pp_nav_00397,improvable,41
kaniatarahontsi,pp_nav_00407,navigable,30
manhattan,pp_nav_00436,navigable,22
kamach,pp_nav_00739,navigable,48
kamach,pp_nav_00741,navigable,13
bogra,pp_nav_00658,navigable,5
enzhou,pp_nav_00493,navigable,24
husaynabad,pp_nav_00678,navigable,32
husaynabad,pp_nav_00682,navigable,5
arkhangelsk,pp_nav_00013,navigable,38
arkhangelsk,pp_nav_00014,navigable,69
arkhangelsk,pp_nav_00016,navigable,38
pologoye_zaymishche,pp_nav_00314,navigable,45
pologoye_zaymishche,pp_nav_00318,navigable,58
obion,pp_nav_00498,navigable,20
obion,pp_nav_00502,navigable,49
kunovat,pp_nav_00010,navigable,24
kunovat,pp_nav_00011,navigable,41
anacostia,pp_nav_00460,navigable,31
fuzhou_sichuan,pp_nav_00590,navigable,51
fuzhou_sichuan,pp_nav_00599,navigable,49
chandwar,pp_nav_00622,navigable,40
toulouse,pp_nav_00421,improvable,18
newark,pp_nav_00190,navigable,63
jalalpur_pirwala,pp_nav_00594,navigable,42
sukkur,pp_nav_00614,navigable,17
sukkur,pp_nav_00616,navigable,47
sukkur,pp_nav_00617,navigable,5
paat,pp_nav_00621,navigable,45
angkor,pp_nav_00731,navigable,6
tulcea,pp_nav_00380,navigable,31
tulcea,pp_nav_00385,navigable,35
tortosa,pp_nav_00438,improvable,42
tortosa,pp_nav_00441,navigable,44
jiangdu,pp_nav_00526,improvable,71
jiangdu,pp_nav_00532,improvable,36
jiangdu,pp_nav_00533,navigable,13
qinghe_huaian,pp_nav_00519,improvable,48
wujiang,pp_nav_00552,navigable,42
susong,pp_nav_00583,navigable,15
susong,pp_nav_00596,navigable,34
chongde,pp_nav_00569,navigable,36
tonglu,pp_nav_00586,navigable,1
tonglu,pp_nav_00595,navigable,36
maues,pp_nav_00785,navigable,29
maues,pp_nav_00787,navigable,14
dakahla,pp_nav_00549,navigable,18
powhatan,pp_nav_00490,barrier,25
ituzaingo,pp_nav_00821,navigable,5
ituzaingo,pp_nav_00822,navigable,9
hajo,pp_nav_00632,navigable,24
vidin,pp_nav_00414,navigable,37
vidin,pp_nav_00420,navigable,35
kodak,pp_nav_00313,improvable,65
kodak,pp_nav_00319,improvable,68
kodak,pp_nav_00329,improvable,8
orte,pp_nav_00431,navigable,27
goly_karamysh,pp_nav_00246,navigable,7
goly_karamysh,pp_nav_00257,navigable,46
goly_karamysh,pp_nav_00265,navigable,26
nakhon_sawan,pp_nav_00709,navigable,31
menzelinsk,pp_nav_00146,navigable,15
tacshic,pp_nav_00799,navigable,17
tacshic,pp_nav_00800,navigable,48
tacshic,pp_nav_00801,navigable,27
odintsovo,pp_nav_00153,navigable,24
jinkou,pp_nav_00579,navigable,21
preah_ko,pp_nav_00725,barrier,16
tappan,pp_nav_00432,navigable,6
tappan,pp_nav_00436,navigable,45
corbeil,pp_nav_00301,navigable,21
corbeil,pp_nav_00307,navigable,3
corbeil,pp_nav_00312,navigable,20
debrc,pp_nav_00402,navigable,27
sonargaon,pp_nav_00670,navigable,47
kalocsa,pp_nav_00358,navigable,18
lanagashec,pp_nav_00801,navigable,15
lanagashec,pp_nav_00802,navigable,46
lanagashec,pp_nav_00803,navigable,43
gutian,pp_nav_00627,improvable,17
esquatak,pp_nav_00430,navigable,19
batang_tembesi,pp_nav_00765,navigable,18
batang_tembesi,pp_nav_00766,navigable,21
batang_tembesi,pp_nav_00769,navigable,66
sogra,pp_nav_00023,navigable,14
sogra,pp_nav_00025,navigable,59
sogra,pp_nav_00028,navigable,32
belin,pp_nav_00404,navigable,19
soltsy_kirishi,pp_nav_00069,improvable,1
soltsy_kirishi,pp_nav_00076,navigable,42
mepenes,pp_nav_00803,navigable,45
mepenes,pp_nav_00804,navigable,41
nadia,pp_nav_00667,navigable,21
nadia,pp_nav_00673,navigable,67
qompi,pp_nav_00804,navigable,6
qompi,pp_nav_00805,navigable,83
qompi,pp_nav_00806,navigable,66
surubiu,pp_nav_00774,navigable,43
luanda,pp_nav_00788,navigable,36
magway,pp_nav_00687,navigable,22
magway,pp_nav_00689,navigable,7
muxima,pp_nav_00789,navigable,33
auxerre,pp_nav_00331,navigable,4
warsaw,pp_nav_00215,navigable,31
warsaw,pp_nav_00219,navigable,47
warsaw,pp_nav_00224,navigable,37
mbegua,pp_nav_00815,navigable,1
mbegua,pp_nav_00817,navigable,57
mbegua,pp_nav_00818,navigable,70
mbegua,pp_nav_00819,navigable,6
shipai,pp_nav_00550,navigable,50
guanipa,pp_nav_00749,navigable,8
fengcheng_fengcheng,pp_nav_00608,navigable,9
fengcheng_fengcheng,pp_nav_00612,navigable,45
one,pp_nav_00741,navigable,8
one,pp_nav_00743,navigable,20
parma,pp_nav_00394,navigable,27
tupulicus,pp_nav_00774,navigable,36
shouzhang,pp_nav_00503,improvable,34
shouzhang,pp_nav_00507,improvable,6
tengxian,pp_nav_00510,navigable,5
prasat_andet,pp_nav_00733,navigable,23
prasat_andet,pp_nav_00734,navigable,14
stettin,pp_nav_00193,navigable,6
usivka,pp_nav_00300,navigable,60
usivka,pp_nav_00306,navigable,59
sulechow,pp_nav_00226,navigable,5
sulechow,pp_nav_00229,navigable,23
zigui,pp_nav_00559,improvable,66
muara_sabak,pp_nav_00763,navigable,48
zerbst,pp_nav_00225,improvable,8
zerbst,pp_nav_00235,navigable,51
rencheng,pp_nav_00507,improvable,50
korsun,pp_nav_00284,navigable,18
holzminden,pp_nav_00228,improvable,29
sevilla,pp_nav_00487,navigable,8
sevilla,pp_nav_00491,improvable,23
votkings,pp_nav_00124,navigable,17
votkings,pp_nav_00126,navigable,65
palma_del_rio,pp_nav_00482,improvable,61
hanchuan,pp_nav_00571,navigable,61
hanchuan,pp_nav_00578,navigable,1
bruchsal,pp_nav_00291,navigable,11
mahicannituck,pp_nav_00430,navigable,16
dresden,pp_nav_00252,navigable,18
este,pp_nav_00376,navigable,8
este,pp_nav_00387,navigable,21
stade,pp_nav_00189,navigable,5
shigony,pp_nav_00185,navigable,19
shigony,pp_nav_00188,navigable,19
shigony,pp_nav_00195,navigable,26
shigony,pp_nav_00199,navigable,12
tupinambarana,pp_nav_00778,navigable,12
tupinambarana,pp_nav_00779,navigable,52
romanov,pp_nav_00100,navigable,13
romanov,pp_nav_00105,navigable,25
quizquiz,pp_nav_00511,navigable,45
stavropol_na_volge,pp_nav_00185,navigable,24
stavropol_na_volge,pp_nav_00188,navigable,48
stavropol_na_volge,pp_nav_00191,navigable,7
chertkovo,pp_nav_00283,navigable,17
tancarville,pp_nav_00287,navigable,31
tancarville,pp_nav_00293,navigable,5
asyut,pp_nav_00618,navigable,10
asyut,pp_nav_00620,navigable,31
fuwa,pp_nav_00548,navigable,32
tahna,pp_nav_00607,navigable,16
tahna,pp_nav_00613,navigable,50
bhadohi,pp_nav_00647,navigable,36
bhadohi,pp_nav_00653,navigable,23
gorodets,pp_nav_00119,navigable,14
gorodets,pp_nav_00127,navigable,46
calumbo,pp_nav_00788,navigable,50
calumbo,pp_nav_00789,navigable,11
dobryanka,pp_nav_00080,navigable,8
dobryanka,pp_nav_00086,navigable,55
dobryanka,pp_nav_00093,navigable,51
dobryanka,pp_nav_00096,navigable,29
muhammerah,pp_nav_00554,navigable,32
muhammerah,pp_nav_00572,navigable,37
kwidzyn,pp_nav_00186,navigable,20
shackamaxon,pp_nav_00445,navigable,45
reni,pp_nav_00378,navigable,27
reni,pp_nav_00380,navigable,17
munduruku,pp_nav_00786,navigable,42
munduruku,pp_nav_00787,navigable,49
vologda,pp_nav_00077,navigable,23
vologda,pp_nav_00082,navigable,52
horodyshche,pp_nav_00300,navigable,25
kahwenoke,pp_nav_00381,improvable,30
kahwenoke,pp_nav_00397,improvable,14
molchanovo,pp_nav_00108,navigable,67
molchanovo,pp_nav_00113,navigable,41
limbourg,pp_nav_00262,navigable,17
ambaca,pp_nav_00788,navigable,12
ambaca,pp_nav_00789,navigable,48
ambaca,pp_nav_00790,navigable,16
lectoure,pp_nav_00412,navigable,3
lectoure,pp_nav_00416,navigable,45
jiaxiang,pp_nav_00507,improvable,26
song_khwae,pp_nav_00705,navigable,15
neuss,pp_nav_00251,navigable,28
neuss,pp_nav_00258,navigable,2
borgloon,pp_nav_00253,navigable,7
borgloon,pp_nav_00262,navigable,12
yanggu_yanzhou,pp_nav_00499,navigable,3
yanggu_yanzhou,pp_nav_00503,improvable,18
yelabuga,pp_nav_00147,navigable,34
yelabuga,pp_nav_00152,navigable,48
yelabuga,pp_nav_00155,navigable,5
gruzino,pp_nav_00076,navigable,7
gruzino,pp_nav_00087,navigable,49
kolpashevo,pp_nav_00092,navigable,76
kolpashevo,pp_nav_00095,navigable,97
kolpashevo,pp_nav_00097,navigable,98
kolpashevo,pp_nav_00098,navigable,75
kolpashevo,pp_nav_00108,navigable,31
vezhakary,pp_nav_00020,navigable,13
vezhakary,pp_nav_00022,navigable,50
vezhakary,pp_nav_00024,navigable,15
cheboksary,pp_nav_00141,navigable,90
babahuyu,pp_nav_00771,navigable,6
stendal,pp_nav_00204,navigable,20
stendal,pp_nav_00213,navigable,22
kuttawa,pp_nav_00483,navigable,63
kuttawa,pp_nav_00489,navigable,48
rajmahal,pp_nav_00655,navigable,36
phraek,pp_nav_00709,navigable,4
phraek,pp_nav_00713,navigable,32
panyu,pp_nav_00679,navigable,4
mompoj,pp_nav_00743,navigable,49
mompoj,pp_nav_00745,navigable,74
mompoj,pp_nav_00746,navigable,16
osijek,pp_nav_00374,navigable,9
melnikovo,pp_nav_00113,navigable,29
melnikovo,pp_nav_00120,navigable,47
melnikovo,pp_nav_00128,navigable,4
kemoimenahan,pp_nav_00366,improvable,36
kemoimenahan,pp_nav_00375,improvable,29
xingan_linjiang,pp_nav_00612,navigable,9
xingan_linjiang,pp_nav_00615,navigable,69
tereshka,pp_nav_00230,navigable,28
tereshka,pp_nav_00239,navigable,39
wihlink,pp_nav_00442,navigable,14
wihlink,pp_nav_00443,navigable,58
wihlink,pp_nav_00446,navigable,64
ahkwesasne_ny,pp_nav_00381,improvable,18
ahkwesasne_ny,pp_nav_00397,improvable,6
tunica,pp_nav_00522,navigable,39
tunica,pp_nav_00527,navigable,65
beryozovo,pp_nav_00015,navigable,53
beryozovo,pp_nav_00017,navigable,91
beryozovo,pp_nav_00020,navigable,1
hoveyzeh,pp_nav_00554,navigable,4
tobolsk,pp_nav_00094,navigable,56
tobolsk,pp_nav_00102,navigable,95
tobolsk,pp_nav_00104,navigable,89
tobolsk,pp_nav_00106,navigable,35
tobolsk,pp_nav_00110,navigable,22
constantina,pp_nav_00482,improvable,10
constantina,pp_nav_00487,navigable,4
monocacy,pp_nav_00460,navigable,7
kizel,pp_nav_00071,navigable,1
kizel,pp_nav_00080,navigable,8
xiajin,pp_nav_00493,navigable,52
shuryshkar,pp_nav_00003,navigable,18
shuryshkar,pp_nav_00007,navigable,48
shuryshkar,pp_nav_00009,navigable,8
chichawatni,pp_nav_00556,navigable,12
chichawatni,pp_nav_00565,navigable,35
harrow,pp_nav_00247,navigable,4
harrow,pp_nav_00248,improvable,27
dubbi,pp_nav_00616,navigable,56
dubbi,pp_nav_00617,navigable,40
london,pp_nav_00248,improvable,31
neva,pp_nav_00070,navigable,57
koknese,pp_nav_00125,navigable,14
koknese,pp_nav_00131,improvable,23
koknese,pp_nav_00133,improvable,29
kraslava,pp_nav_00134,navigable,5
kraslava,pp_nav_00145,navigable,51
kraslava,pp_nav_00149,navigable,30
shanyang_huaian,pp_nav_00519,improvable,38
shanyang_huaian,pp_nav_00520,navigable,5
wangjiang,pp_nav_00568,navigable,4
wangjiang,pp_nav_00583,navigable,50
zoe,pp_nav_00772,navigable,8
zoe,pp_nav_00773,navigable,7
quigate,pp_nav_00511,navigable,7
quigate,pp_nav_00512,navigable,37
semidesyatnoye,pp_nav_00238,navigable,23
semidesyatnoye,pp_nav_00254,navigable,38
lalek_cotaa,pp_nav_00815,navigable,56
lalek_cotaa,pp_nav_00817,navigable,43
cherven,pp_nav_00422,navigable,20
cherven,pp_nav_00427,navigable,7
vienna,pp_nav_00322,navigable,27
moscow,pp_nav_00153,navigable,40
kazari,pp_nav_00174,navigable,7
kazari,pp_nav_00178,navigable,52
kazari,pp_nav_00180,navigable,35
markovo,pp_nav_00067,navigable,29
zongyang,pp_nav_00557,navigable,28
zongyang,pp_nav_00568,navigable,12
ilok,pp_nav_00374,navigable,3
ilok,pp_nav_00379,navigable,23
ilok,pp_nav_00396,navigable,29
ilok,pp_nav_00398,navigable,32
angouleme,pp_nav_00369,navigable,42
xinyi,pp_nav_00514,navigable,12
bergerac,pp_nav_00400,navigable,32
durjaya,pp_nav_00632,navigable,6
juris,pp_nav_00781,navigable,36
juris,pp_nav_00786,navigable,58
gradiski_brod,pp_nav_00377,navigable,18
gradiski_brod,pp_nav_00384,navigable,29
zagreb,pp_nav_00370,navigable,19
donge,pp_nav_00503,improvable,34
zimnyatsky,pp_nav_00286,navigable,52
zimnyatsky,pp_nav_00292,navigable,19
zimnyatsky,pp_nav_00296,navigable,22
nakaigetergehe,pp_nav_00806,navigable,2
nakaigetergehe,pp_nav_00807,navigable,6
nanpi,pp_nav_00475,navigable,26
zwolen,pp_nav_00237,navigable,18
zwolen,pp_nav_00250,navigable,47
fraga,pp_nav_00437,improvable,36
yurginskoye,pp_nav_00110,navigable,44
yurginskoye,pp_nav_00118,navigable,65
zarate,pp_nav_00741,navigable,35
zarate,pp_nav_00743,navigable,29
pisa,pp_nav_00426,navigable,40
calcasieu,pp_nav_00544,navigable,30
rossosh,pp_nav_00261,navigable,8
rossosh,pp_nav_00266,navigable,47
rossosh,pp_nav_00273,navigable,17
huichuan,pp_nav_00461,navigable,36
huichuan,pp_nav_00475,navigable,4
jerichow,pp_nav_00204,navigable,30
jerichow,pp_nav_00208,navigable,36
jerichow,pp_nav_00213,navigable,29
wuqiao,pp_nav_00485,navigable,8
kuchugur,pp_nav_00329,improvable,9
kuchugur,pp_nav_00340,navigable,45
chateaubriant,pp_nav_00345,navigable,2
chateaubriant,pp_nav_00347,navigable,24
yendyr,pp_nav_00032,navigable,41
yendyr,pp_nav_00034,navigable,98
yendyr,pp_nav_00036,navigable,95
yendyr,pp_nav_00038,navigable,42
yendyr,pp_nav_00047,navigable,60
cherkasy,pp_nav_00284,navigable,21
cherkasy,pp_nav_00290,navigable,48
cherkasy,pp_nav_00300,navigable,19
heidelberg,pp_nav_00280,navigable,6
heidelberg,pp_nav_00289,navigable,52
heidelberg,pp_nav_00291,navigable,26
melk,pp_nav_00321,navigable,35
melk,pp_nav_00324,navigable,8
gdansk,pp_nav_00181,navigable,13
gdansk,pp_nav_00182,navigable,28
wuchang,pp_nav_00570,navigable,5
wuchang,pp_nav_00574,navigable,45
bronnitsy,pp_nav_00153,navigable,40
bronnitsy,pp_nav_00159,navigable,41
braslaw,pp_nav_00149,navigable,29
legnago,pp_nav_00376,navigable,60
qingchi,pp_nav_00461,navigable,4
qingchi,pp_nav_00475,navigable,42
wanzhou,pp_nav_00562,navigable,79
wanzhou,pp_nav_00577,navigable,15
dongguang,pp_nav_00475,navigable,24
dongguang,pp_nav_00485,navigable,3
adony,pp_nav_00352,navigable,31
tours,pp_nav_00339,improvable,27
tours,pp_nav_00346,improvable,34
alexandria,pp_nav_00553,navigable,27
cairo,pp_nav_00588,navigable,13
akhmim,pp_nav_00620,navigable,31
akhmim,pp_nav_00625,navigable,32
joigny,pp_nav_00320,navigable,7
joigny,pp_nav_00331,navigable,32
la_rochelle,pp_nav_00367,navigable,4
qollaxalec,pp_nav_00803,navigable,9
qollaxalec,pp_nav_00804,navigable,42
saygatsky,pp_nav_00126,navigable,16
saygatsky,pp_nav_00132,navigable,50
saygatsky,pp_nav_00139,navigable,8
kharom_vosh,pp_nav_00030,navigable,6
kharom_vosh,pp_nav_00032,navigable,29
louviers,pp_nav_00288,improvable,27
louviers,pp_nav_00298,improvable,25
tavan,pp_nav_00353,navigable,40
sra_luang,pp_nav_00705,navigable,16
kazan,pp_nav_00150,navigable,14
kazan,pp_nav_00154,navigable,55
kazan,pp_nav_00162,navigable,1
kazan,pp_nav_00164,navigable,14
kimra,pp_nav_00122,navigable,19
kimra,pp_nav_00130,navigable,31
benfeld,pp_nav_00315,navigable,23
benfeld,pp_nav_00327,navigable,1
bardak,pp_nav_00030,navigable,50
bardak,pp_nav_00032,navigable,28
xinjian,pp_nav_00602,navigable,28
xinjian,pp_nav_00608,navigable,47
zenzevatka,pp_nav_00281,navigable,32
zenzevatka,pp_nav_00294,navigable,3
ducheng,pp_nav_00675,navigable,25
ducheng,pp_nav_00677,improvable,6
irtysh,pp_nav_00038,navigable,56
irtysh,pp_nav_00039,navigable,98
irtysh,pp_nav_00040,navigable,96
irtysh,pp_nav_00041,navigable,62
irtysh,pp_nav_00043,navigable,53
irtysh,pp_nav_00047,navigable,36
irtysh,pp_nav_00050,navigable,92
irtysh,pp_nav_00053,navigable,65
irtysh,pp_nav_00061,navigable,46
irtysh,pp_nav_00065,navigable,47
irtysh,pp_nav_00072,navigable,14
antwerp,pp_nav_00255,navigable,16
pacaha,pp_nav_00508,navigable,37
pacaha,pp_nav_00511,navigable,41
jiayu,pp_nav_00579,navigable,16
jiayu,pp_nav_00589,navigable,4
takawng,pp_nav_00669,navigable,39
takawng,pp_nav_00674,navigable,24
vasilyeva_sloboda,pp_nav_00119,navigable,19
vasilyeva_sloboda,pp_nav_00127,navigable,39
ghent,pp_nav_00255,navigable,4
ghent,pp_nav_00260,navigable,23
obdorsk,pp_nav_00002,navigable,50
obdorsk,pp_nav_00003,navigable,51
obdorsk,pp_nav_00004,navigable,22
obdorsk,pp_nav_00005,navigable,8
obdorsk,pp_nav_00006,navigable,98
obdorsk,pp_nav_00007,navigable,50
obdorsk,pp_nav_00008,navigable,39
obdorsk,pp_nav_00009,navigable,4
thai_binh,pp_nav_00686,navigable,28
kozuchow,pp_nav_00229,navigable,23
kozuchow,pp_nav_00241,navigable,15
bikrampur,pp_nav_00666,navigable,26
bikrampur,pp_nav_00670,navigable,18
bikrampur,pp_nav_00672,navigable,44
poughkeepsie,pp_nav_00432,navigable,29
pairindi,pp_nav_00811,navigable,19
kehaukee,pp_nav_00501,navigable,48
kehaukee,pp_nav_00504,navigable,30
timbu,pp_nav_00818,navigable,7
timbu,pp_nav_00820,navigable,27
kasevo,pp_nav_00139,navigable,42
kasevo,pp_nav_00146,navigable,19
kunow,pp_nav_00250,navigable,3
kunow,pp_nav_00259,navigable,15
orinucu,pp_nav_00747,navigable,45
orinucu,pp_nav_00750,navigable,61
itihumma,pp_nav_00555,navigable,32
itihumma,pp_nav_00566,navigable,50
itihumma,pp_nav_00585,navigable,18
captina,pp_nav_00443,navigable,51
captina,pp_nav_00446,navigable,14
patawomeck,pp_nav_00467,navigable,4
xingzi,pp_nav_00602,navigable,4
daule,pp_nav_00771,navigable,6
changsha,pp_nav_00611,navigable,23
or_keo,pp_nav_00740,navigable,29
or_keo,pp_nav_00742,navigable,20
huangpi,pp_nav_00570,navigable,11
minxian,pp_nav_00630,navigable,19
minxian,pp_nav_00638,navigable,13
kikonteku,pp_nav_00355,navigable,24
batang_tebo,pp_nav_00764,navigable,13
batang_tebo,pp_nav_00765,navigable,20
banua_lawas,pp_nav_00780,navigable,1
plock,pp_nav_00206,navigable,2
plock,pp_nav_00216,navigable,40
potsdam,pp_nav_00217,navigable,23
potsdam,pp_nav_00218,navigable,13
kafr_saqr,pp_nav_00563,navigable,25
xucheng,pp_nav_00503,improvable,11
allegheny,pp_nav_00442,navigable,37
allegheny,pp_nav_00444,navigable,15
yiling,pp_nav_00559,improvable,8
yiling,pp_nav_00564,navigable,70
katha,pp_nav_00664,navigable,28
kamalia,pp_nav_00565,navigable,48
kamalia,pp_nav_00573,navigable,6
kamalia,pp_nav_00575,navigable,7
rohri,pp_nav_00614,navigable,27
rohri,pp_nav_00616,navigable,14
zwolle,pp_nav_00210,improvable,42
selby,pp_nav_00184,improvable,35
selby,pp_nav_00187,navigable,14
brussels,pp_nav_00255,navigable,34
