location,state,pixels,region,near_location,mean_discharge_m3_s,low_discharge_m3_s,gradient_m_per_km,evidence,river_level,tropical,seasonal,x,y,ocean_connected
pp_nav_00521,navigable,69,east_coast_region,selkehatchie,308.13,111.84649999999999,0.0,reach:Savannah:river,1,False,False,3973.625,2971.7083333333335,True
pp_nav_00522,navigable,69,great_plains_region,guachoyo,18104.707,9516.161,0.36725990857332425,reach:Mississippi:river,5,False,False,3536.875,2980.8333333333335,True
pp_nav_00523,navigable,76,crescent_region,an_nil,1405.3,203.621,0.09960363740316724,reach:Tigris:river,3,False,True,9726.729166666666,2979.1041666666665,True
pp_nav_00524,navigable,79,east_coast_region,wimbee,350.145,141.942,0.12935576185133754,reach:Savannah:river,1,False,False,3989.0833333333335,3001.2916666666665,True
pp_nav_00525,navigable,78,crescent_region,an_nil,1419.065,194.12,0.0798128217977452,reach:Tigris:river,3,False,True,9751.583333333334,2997.5416666666665,True
pp_nav_00526,improvable,80,east_china_region,jiangdu,1311.307,749.723,0.043467232278321825,reach:Grand Canal:canal,3,False,False,13131.0625,3007.1458333333335,True
pp_nav_00527,navigable,75,great_plains_region,tunica,48.338,14.814,0.08612578333667217,reach:Mississippi:river,0,False,False,3527.4375,3017.3958333333335,True
pp_nav_00528,navigable,67,crescent_region,wasit,1418.756,186.1285,0.03143632648807505,reach:Tigris:river,3,False,True,9788.958333333334,3005.4583333333335,True
pp_nav_00529,navigable,36,crescent_region,numaniyyah,1428.453,188.692,0.09002623068671611,reach:Tigris:river,3,False,True,9768.727272727272,3007.409090909091,True
pp_nav_00530,navigable,64,crescent_region,wasit,1529.743,179.495,0.07853995912554428,reach:Tigris:river,3,False,True,9815.75,3018.8333333333335,True
pp_nav_00531,navigable,60,east_coast_region,wimbee,360.257,157.92,0.32922770977020266,reach:Savannah:river;reach:Savannah:sea,2,False,False,4000.891891891892,3028.7297297297296,True
pp_nav_00532,improvable,67,east_china_region,dantu,29656.258,12173.681,0.0,reach:Grand Canal:canal;reach:Grand Canal:sea;reach:Yangtze:sea,5,False,False,13141.041666666666,3027.0833333333335,True
pp_nav_00533,navigable,80,east_china_region,shangyuan,29559.17,12143.502,0.05835249101271379,reach:Yangtze:sea,5,False,False,13109.875,3028.0416666666665,True
pp_nav_00534,navigable,60,east_coast_region,ossabaw,115.6235,66.64750000000001,0.1789830526018881,reach:Savannah:river;reach:Savannah:sea,0,False,False,3990.8888888888887,3038.6111111111113,True
pp_nav_00535,navigable,68,east_china_region,xiangyang,1069.631,210.196,0.32578674816056424,reach:Yangtze:river,3,False,False,12791.395833333334,3038.4791666666665,True
pp_nav_00536,navigable,79,great_plains_region,catahoula,120.2515,37.9645,0.0,reach:Mississippi:river,5,False,False,3518.625,3051.625,True
pp_nav_00537,improvable,73,east_china_region,wujin,31008.352,12944.217,0.09214317798614502,reach:Grand Canal:canal,3,False,False,13144.458333333334,3046.0416666666665,True
pp_nav_00538,navigable,68,crescent_region,al_tib,1500.329,169.8055,0.03780803417454627,reach:Tigris:river,3,False,True,9830.375,3045.4583333333335,True
pp_nav_00539,navigable,63,east_china_region,hezhou_he,29516.7605,12121.005,0.0,reach:Yangtze:river;reach:Yangtze:sea,5,False,False,13085.0625,3050.5625,True
pp_nav_00540,navigable,38,east_china_region,jiangyin,31016.404,12944.715,0.09214317798614502,reach:Yangtze:sea,5,False,False,13155.90909090909,3040.590909090909,True
pp_nav_00541,navigable,81,east_china_region,yicheng,1288.87,304.068,0.06244049072265625,reach:Yangtze:river,3,False,False,12804.958333333334,3063.9583333333335,True
pp_nav_00542,navigable,72,east_china_region,wuxi,308.849,196.739,0.0,reach:Grand Canal:canal,3,False,False,13170.020833333334,3068.4791666666665,True
pp_nav_00543,navigable,67,crescent_region,abdas,1524.66,172.5125,0.025674210760176275,reach:Tigris:river,3,False,True,9846.479166666666,3073.5625,True
pp_nav_00544,navigable,77,great_plains_region,kisatchie,1043.6860000000001,337.887,0.059125518798828124,reach:Mississippi:river,3,False,False,3474.9583333333335,3072.375,True
pp_nav_00545,navigable,74,great_plains_region,catahoula,1077.728,299.153,0.1757722854614258,reach:Mississippi:river,4,False,False,3512.1041666666665,3079.1875,True
pp_nav_00546,navigable,67,east_china_region,fanchang,28740.754,11890.212,0.10096189357739759,reach:Yangtze:river,5,False,False,13069.520833333334,3083.0208333333335,True
pp_nav_00547,navigable,66,hindustan_region,lahore,206.532,29.983,0.23784467557923106,reach:Indus:river,2,False,True,11056.395833333334,3080.3125,True
pp_nav_00548,navigable,73,egypt_region,damanhur,1935.642,300.406,0.0,reach:Nile:river;reach:Nile:sea,3,False,False,9083.020833333334,3087.4791666666665,True
pp_nav_00549,navigable,70,egypt_region,mansoura,1935.967,300.406,0.16606040000915528,reach:Nile:river,1,False,False,9123.333333333334,3091.8333333333335,True
pp_nav_00550,navigable,82,east_china_region,shipai,1380.567,343.706,0.09714508056640625,reach:Yangtze:river,3,False,False,12813.770833333334,3096.3541666666665,True
pp_nav_00551,navigable,61,great_plains_region,kisatchie,1076.549,348.183,0.0,reach:Mississippi:river,3,False,False,3496.923076923077,3086.871794871795,True
pp_nav_00552,navigable,79,east_china_region,jiaxing,302.715,181.191,0.0031154394149780274,reach:Grand Canal:canal,2,False,False,13184.8125,3100.4375,True
pp_nav_00553,navigable,80,egypt_region,damanhur,1935.62,300.417,0.0,reach:Nile:river;reach:Nile:sea,1,False,False,9064.604166666666,3091.6458333333335,True
pp_nav_00554,navigable,77,crescent_region,basra,2279.673,367.703,0.0,reach:Shatt al-Arab:sea;reach:Tigris:river;reach:Tigris:sea,4,False,False,9855.9375,3105.6041666666665,True
pp_nav_00555,navigable,78,great_plains_region,opelousa,21484.021,10861.093,0.02852928638458252,reach:Mississippi:river,5,False,False,3521.5625,3104.2291666666665,True
pp_nav_00556,navigable,74,hindustan_region,gugera,227.507,36.419,0.15213165283203126,reach:Indus:river,2,False,False,11028.270833333334,3098.7708333333335,True
pp_nav_00557,navigable,61,east_china_region,zongyang,28673.646,11896.649,0.0,reach:Yangtze:river,5,False,False,13047.791666666666,3103.4583333333335,True
pp_nav_00558,improvable,83,west_china_region,wushan,13464.694,3558.758,2.1206817626953125,reach:Yangtze:river,5,False,False,12692.125,3096.7916666666665,True
pp_nav_00559,improvable,81,east_china_region,zigui,13633.806,3662.139,1.8112137842082243,reach:Yangtze:river,5,False,False,12728.0625,3100.6875,True
pp_nav_00560,improvable,82,west_china_region,yunyang,13358.605,3467.8729999999996,0.0,reach:Yangtze:river,5,False,False,12656.958333333334,3101.25,True
pp_nav_00561,navigable,74,egypt_region,ramsis,1935.997,300.403,0.11163435354545802,reach:Nile:river,3,False,False,9089.270833333334,3109.9375,True
pp_nav_00562,navigable,72,west_china_region,wanzhou,13111.547,3361.458,0.6478652954101562,reach:Yangtze:river,5,False,False,12627.4375,3111.3125,True
pp_nav_00563,navigable,79,egypt_region,mansoura,1936.088,300.39,0.030474472045898437,reach:Nile:river,1,False,False,9111.729166666666,3121.8541666666665,True
pp_nav_00564,navigable,69,east_china_region,yiling,13785.134999999998,3718.7960000000003,0.5139198303222656,reach:Yangtze:river,5,False,False,12756.125,3118.5,True
pp_nav_00565,navigable,75,hindustan_region,chichawatni,228.2345,36.745999999999995,0.1920745849609375,reach:Indus:river,2,False,False,11001.25,3118.5833333333335,True
pp_nav_00566,navigable,81,great_plains_region,itihumma,21520.473,10890.527,0.15334761465658903,reach:Mississippi:river,5,False,False,3537.6666666666665,3126.7916666666665,True
pp_nav_00567,navigable,79,east_china_region,qianjiang,1420.854,364.267,0.07703170776367188,reach:Yangtze:river,3,False,False,12824.375,3123.1666666666665,True
pp_nav_00568,navigable,82,east_china_region,guichi,28526.034,11862.409,0.0,reach:Yangtze:river,5,False,False,13022.770833333334,3126.2708333333335,True
pp_nav_00569,navigable,60,east_china_region,chongde,1295.67,477.439,0.0,reach:Grand Canal:canal,3,False,False,13172.244444444445,3127.2444444444445,True
pp_nav_00570,navigable,73,east_china_region,jiangxia,22484.127,8535.711,0.0,reach:Yangtze:river,5,False,False,12896.625,3122.0833333333335,True
pp_nav_00571,navigable,77,east_china_region,hanchuan,1479.093,390.206,0.0,reach:Yangtze:river,3,False,False,12868.625,3124.75,True
pp_nav_00572,navigable,79,crescent_region,zuwayr,2225.912,361.297,0.05878901777804488,reach:Shatt al-Arab:sea,4,False,False,9877.6875,3131.5208333333335,True
pp_nav_00573,navigable,81,hindustan_region,tulamba,231.81,38.649,0.1140682371959034,reach:Indus:river,3,False,False,10961.708333333334,3123.9583333333335,True
pp_nav_00574,navigable,67,east_china_region,wuchang,22577.03,8572.989,0.0,reach:Yangtze:river,5,False,False,12920.083333333334,3130.375,True
pp_nav_00575,navigable,14,hindustan_region,kamalia,228.1435,36.738,0.2732714274791942,reach:Indus:river,2,False,False,10982.875,3123.375,True
pp_nav_00576,navigable,82,egypt_region,menouf,1936.2040000000002,300.389,0.13630681525871405,reach:Nile:river,3,False,False,9101.291666666666,3140.5833333333335,True
pp_nav_00577,navigable,71,west_china_region,linjiang,13055.644,3317.565,0.0,reach:Yangtze:river,5,False,False,12609.958333333334,3139.4583333333335,True
pp_nav_00578,navigable,50,east_china_region,yusha,1433.395,373.437,0.047851943969726564,reach:Yangtze:river,3,False,False,12845.214285714286,3132.285714285714,True
pp_nav_00579,navigable,66,east_china_region,hanyang,21960.353499999997,8346.976999999999,0.0,reach:Yangtze:river,5,False,False,12880.625,3141.4166666666665,True
pp_nav_00580,navigable,72,hindustan_region,kot_addu,1637.163,263.323,0.15945257798584941,reach:Indus:river,3,False,False,10938.75,3145.5833333333335,True
pp_nav_00581,navigable,76,east_china_region,songzi,14250.039,3903.611,0.30918198742892444,reach:Yangtze:river,5,False,False,12774.541666666666,3136.6666666666665,True
pp_nav_00582,navigable,82,east_china_region,gongan,14421.507,3987.946,0.0,reach:Yangtze:river,5,False,False,12798.729166666666,3147.1875,True
pp_nav_00583,navigable,74,east_china_region,pengze,28245.540999999997,11847.718,0.0,reach:Yangtze:river,5,False,False,13003.020833333334,3154.5208333333335,True
pp_nav_00584,navigable,52,crescent_region,abadan,2957.9245,390.421,0.055085504055023195,reach:Shatt al-Arab:river;reach:Shatt al-Arab:sea,4,False,True,9894.09375,3150.46875,True
pp_nav_00585,navigable,78,great_plains_region,bulbancha,21635.938,11045.365,0.15571470260620118,reach:Mississippi:river,5,False,False,3554.125,3151.25,True
pp_nav_00586,navigable,67,east_china_region,fuyang_hangzhou,1151.842,409.527,0.14924987710224938,reach:Qiantang River (Fuchun / Lan / Qu rivers):river;reach:Qiantang River (Fuchun / Lan / Qu rivers):sea,3,False,False,13154.979166666666,3153.0416666666665,True
pp_nav_00587,navigable,73,east_china_region,yongxing_xingguo,22859.8295,8691.485,0.06018991470336914,reach:Yangtze:river,5,False,False,12941.25,3156.25,True
pp_nav_00588,navigable,71,egypt_region,giza,2146.31,326.415,0.031717364482139805,reach:Nile:river,4,False,False,9113.666666666666,3167.625,True
pp_nav_00589,navigable,71,east_china_region,xindi,20523.016,7862.1915,0.0,reach:Yangtze:river,5,False,False,12861.604166666666,3162.9375,True
pp_nav_00590,navigable,73,west_china_region,fuzhou_sichuan,12854.530999999999,3220.0085,0.0,reach:Yangtze:river,5,False,False,12589.770833333334,3164.4791666666665,True
pp_nav_00591,navigable,80,great_plains_region,bulbancha,21802.529,11414.229,0.3144375801086426,reach:Mississippi:river;reach:Mississippi:sea,5,False,False,3582.4166666666665,3159.8333333333335,True
pp_nav_00592,navigable,84,east_china_region,shishou,14464.267,4043.919,0.12591658129672686,reach:Yangtze:river,5,False,False,12814.895833333334,3170.1458333333335,True
pp_nav_00593,navigable,8,great_plains_region,bulbancha,21836.754,11466.721,0.3144375801086426,reach:Mississippi:river;reach:Mississippi:sea,5,False,False,3600.0,3161.5,True
pp_nav_00594,navigable,74,hindustan_region,sitpur,1636.299,263.936,0.13657435045489202,reach:Indus:river,4,False,False,10927.5,3178.4583333333335,True
pp_nav_00595,navigable,76,east_china_region,jiande,960.718,327.673,0.0,reach:Qiantang River (Fuchun / Lan / Qu rivers):river,5,False,False,13135.291666666666,3178.5416666666665,True
pp_nav_00596,navigable,78,east_china_region,dehua_jiujiang,22722.322,8555.314,0.0,reach:Yangtze:river,5,False,False,12979.083333333334,3173.5416666666665,True
pp_nav_00597,navigable,30,east_china_region,huangmei,23030.268,8767.231,0.0,reach:Yangtze:river,5,False,False,12961.315789473685,3169.684210526316,True
pp_nav_00598,navigable,78,west_china_region,baxian,2367.462,513.68,2.7626158252261694,reach:Yangtze:river,5,False,False,12541.9375,3178.8125,True
pp_nav_00599,navigable,73,west_china_region,fuzhou_sichuan,11091.652,2645.486,0.588778509100237,reach:Yangtze:river,5,False,False,12564.4375,3174.1875,True
pp_nav_00600,navigable,76,east_china_region,jianli,14503.645,4073.065,0.0,reach:Yangtze:river,5,False,False,12834.0625,3183.5625,True
pp_nav_00601,navigable,24,east_china_region,jianli,20513.551,7861.529,0.0,reach:Yangtze:river,5,False,False,12846.684210526315,3180.684210526316,True
pp_nav_00602,navigable,73,east_china_region,xinjian,2847.146,1030.421,0.0,reach:Yangtze:river,4,False,False,12972.708333333334,3204.1666666666665,True
pp_nav_00603,navigable,75,egypt_region,beni_suef,2543.495,375.987,0.08799552917480469,reach:Nile:river,4,False,True,9107.708333333334,3206.2083333333335,True
pp_nav_00604,navigable,78,east_china_region,baling,2684.222,1028.721,0.0,reach:Yangtze:river,4,False,False,12829.104166666666,3205.6041666666665,True
pp_nav_00605,navigable,75,hindustan_region,mithankot,2940.846,543.248,0.09642791088454157,reach:Indus:river,5,False,False,10911.541666666666,3207.75,True
pp_nav_00606,navigable,72,hindustan_region,omerkot,5806.922,1289.449,0.10334541463223412,reach:Indus:river,4,False,False,10887.833333333334,3230.3333333333335,True
pp_nav_00607,navigable,76,egypt_region,el_bahnasa,2547.884,371.875,0.047179794311523436,reach:Nile:river,4,False,True,9094.395833333334,3240.1041666666665,True
pp_nav_00608,navigable,54,east_china_region,xinjian,2537.48,894.631,0.014432716369628906,reach:Yangtze:river,5,False,False,12964.770833333334,3239.8541666666665,True
pp_nav_00609,navigable,63,east_china_region,xiangyin,2573.5915,992.96,0.0029895782470703127,reach:Yangtze:river,5,False,False,12825.041666666666,3238.9583333333335,True
pp_nav_00610,navigable,75,western_india_region,kashmore,5782.324,1304.55,0.11252485563008308,reach:Indus:river,4,False,False,10862.208333333334,3252.7083333333335,True
pp_nav_00611,navigable,67,east_china_region,xiangtan,2224.719,867.527,0.0,reach:Yangtze:river,5,False,False,12831.425531914894,3270.553191489362,True
pp_nav_00612,navigable,67,east_china_region,fengcheng_fengcheng,2196.071,777.6175000000001,0.28098713926353613,reach:Yangtze:river,4,False,False,12952.8125,3269.3125,True
pp_nav_00613,navigable,79,egypt_region,tahna,2550.316,355.801,0.0,reach:Nile:river,4,False,True,9093.666666666666,3277.75,True
pp_nav_00614,navigable,79,western_india_region,kashmore,5701.297,1289.464,0.05045878533453529,reach:Indus:river,4,False,False,10836.5625,3274.4375,True
pp_nav_00615,navigable,71,east_china_region,xingan_linjiang,1824.637,629.357,0.0,reach:Yangtze:river,3,False,False,12935.041666666666,3299.1666666666665,True
pp_nav_00616,navigable,73,western_india_region,sukkur,5656.046,1289.582,0.07815259098157024,reach:Indus:river,4,False,False,10816.979166666666,3291.8125,True
pp_nav_00617,navigable,73,western_india_region,shadodkot,5641.912,1318.6680000000001,0.10159685038026597,reach:Indus:river,4,False,False,10797.145833333334,3311.1041666666665,True
pp_nav_00618,navigable,78,egypt_region,el_buwit,2556.139,356.002,0.23565126204962222,reach:Nile:river,4,False,True,9102.75,3313.75,True
pp_nav_00619,navigable,68,east_china_region,taihe_taihe,1225.351,420.253,0.2898231506347656,reach:Yangtze:river,5,False,False,12926.0625,3331.1041666666665,True
pp_nav_00620,navigable,73,egypt_region,asyut,2568.3230000000003,368.659,0.0,reach:Nile:river,4,False,True,9124.145833333334,3340.3541666666665,True
pp_nav_00621,navigable,72,western_india_region,paat,5638.3855,1294.8310000000001,0.09803605722805506,reach:Indus:river,4,False,False,10783.833333333334,3340.4583333333335,True
pp_nav_00622,navigable,78,hindustan_region,agra,476.737,90.417,0.1268798828125,reach:Ganges:river,3,False,False,11266.020833333334,3334.4791666666665,True
pp_nav_00623,navigable,72,hindustan_region,etawah,560.2445,91.451,0.0,reach:Ganges:river,5,False,False,11292.791666666666,3355.7083333333335,True
pp_nav_00624,improvable,73,east_china_region,wanan,1128.055,384.656,0.1638336181640625,reach:Yangtze:river,3,False,False,12915.9375,3359.1041666666665,True
pp_nav_00625,navigable,75,egypt_region,akhmim,2573.818,360.502,0.022225973397128247,reach:Nile:river,4,False,True,9143.166666666666,3369.3333333333335,True
pp_nav_00626,navigable,75,western_india_region,ranikot,5676.938,1300.28,0.10259023535282011,reach:Indus:river,4,False,False,10784.4375,3371.5625,True
pp_nav_00627,improvable,80,east_china_region,nanping,1365.731,338.56,0.0,reach:Min River (Fujian):river,3,False,False,13086.041666666666,3366.0,True
pp_nav_00628,navigable,80,hindustan_region,makanpur,1265.929,206.718,0.0038165876213475183,reach:Ganges:river,3,False,False,11318.541666666666,3377.9583333333335,True
pp_nav_00629,improvable,68,east_china_region,ganxian,995.199,337.867,0.7381515502929688,reach:Yangtze:river,3,False,False,12922.292682926829,3387.9268292682927,True
pp_nav_00630,navigable,80,east_china_region,houguan,1512.0349999999999,375.177,0.4341099533373621,reach:Min River (Fujian):river;reach:Min River (Fujian):sea,3,False,False,13113.333333333334,3384.1666666666665,True
pp_nav_00631,navigable,79,bengal_region,goalpara,20042.807,3048.549,0.0,reach:Brahmaputra/Meghna:river,5,False,False,11810.604166666666,3381.3958333333335,True
pp_nav_00632,navigable,62,bengal_region,guwahati,19022.91,2878.105,0.17557296752929688,reach:Brahmaputra/Meghna:river,5,False,False,11843.72972972973,3379.4054054054054,True
pp_nav_00633,navigable,82,egypt_region,qena,2579.896,346.8335,0.00555877685546875,reach:Nile:river,4,False,True,9173.5,3386.0,True
pp_nav_00634,navigable,15,egypt_region,qena,2577.54,350.795,0.04445194679425649,reach:Nile:river,4,False,True,9156.90909090909,3385.090909090909,True
pp_nav_00635,navigable,75,central_india_region,rath,1582.666,198.613,0.1799860841300153,reach:Ganges:river,3,False,True,11347.229166666666,3395.3541666666665,True
pp_nav_00636,navigable,74,western_india_region,ranikot,5672.705,1294.773,0.1227712360329706,reach:Indus:river,4,False,False,10800.145833333334,3401.2291666666665,True
pp_nav_00637,navigable,77,bengal_region,dura,20360.936,3248.815,0.04457227429418826,reach:Brahmaputra/Meghna:river,5,False,False,11782.708333333334,3399.2083333333335,True
pp_nav_00638,navigable,14,east_china_region,changle_fujian,1747.983,443.982,0.0,reach:Min River (Fujian):river;reach:Min River (Fujian):sea,3,False,False,13130.6,3390.1,True
pp_nav_00639,navigable,73,egypt_region,esna,2572.217,333.397,0.05909576416015625,reach:Nile:river,4,False,True,9175.125,3411.5,True
pp_nav_00640,navigable,81,central_india_region,banda,1995.922,220.002,0.0,reach:Ganges:river,4,False,True,11373.125,3412.0416666666665,True
pp_nav_00641,navigable,74,hindustan_region,arrah,3695.977,492.629,0.1320103166877892,reach:Ganges:river,4,False,True,11530.8125,3408.1875,True
pp_nav_00642,navigable,78,bengal_region,patna,8196.563,1130.0169999999998,0.08087749344583692,reach:Ganges:river,5,False,True,11561.25,3408.0416666666665,True
pp_nav_00643,navigable,71,hindustan_region,buxar,3434.204,477.961,0.21894345473555946,reach:Ganges:river,4,False,True,11502.708333333334,3416.8333333333335,True
pp_nav_00644,navigable,86,bengal_region,bihar_sharif,10035.313,1316.675,0.07859502104895706,reach:Ganges:river,5,False,True,11595.725490196079,3421.274509803922,True
pp_nav_00645,navigable,76,bengal_region,muktagacha,20985.947,3358.2595,0.12006759643554688,reach:Brahmaputra/Meghna:river,5,False,False,11772.666666666666,3434.2083333333335,True
pp_nav_00646,navigable,74,western_india_region,naserpur,4984.9490000000005,1127.7065,0.02852397346878054,reach:Indus:river,4,False,False,10799.916666666666,3434.8333333333335,True
pp_nav_00647,navigable,77,hindustan_region,prayag,2060.7375,223.70749999999998,0.1631439072391311,reach:Ganges:river,5,False,True,11415.416666666666,3424.75,True
pp_nav_00648,navigable,75,hindustan_region,chunar,3257.616,457.3515,0.138848876953125,reach:Ganges:river,4,False,True,11476.270833333334,3426.2291666666665,True
pp_nav_00649,navigable,70,bengal_region,monghyr,10270.747,1346.369,0.0,reach:Ganges:river,5,False,True,11627.354166666666,3427.8958333333335,True
pp_nav_00650,navigable,80,bengal_region,teliagarhi,12771.649,2007.078,0.3510387420654297,reach:Ganges:river,5,False,False,11667.0,3427.7083333333335,True
pp_nav_00651,navigable,61,hindustan_region,prayag,2048.032,222.477,0.06282055859074565,reach:Ganges:river,4,False,True,11395.083333333334,3428.9166666666665,True
pp_nav_00652,navigable,75,egypt_region,edfu,2587.842,324.74850000000004,0.06022796630859375,reach:Nile:river,4,False,True,9181.291666666666,3441.7916666666665,True
pp_nav_00653,navigable,76,hindustan_region,kantit,3256.672,457.9295,0.040578069512295256,reach:Ganges:river,4,False,True,11440.8125,3434.7708333333335,True
pp_nav_00654,navigable,47,bengal_region,monghyr,10437.587,1443.277,0.019058609008789064,reach:Ganges:river,5,False,True,11645.32142857143,3432.25,True
pp_nav_00655,navigable,77,bengal_region,gaur,13268.205,2102.47,0.0,reach:Ganges:river,5,False,False,11689.625,3444.3333333333335,True
pp_nav_00656,navigable,28,hindustan_region,varanasi,3261.454,456.24,0.0,reach:Ganges:river,4,False,True,11460.235294117647,3439.5882352941176,True
pp_nav_00657,navigable,70,western_india_region,muhammad_tur,4152.621,921.776,0.0643222460853883,reach:Indus:river,4,False,False,10787.0,3465.375,True
pp_nav_00658,navigable,75,bengal_region,atiya,20657.711,3283.175,0.0007708549499511718,reach:Brahmaputra/Meghna:river,5,False,False,11775.666666666666,3470.125,True
pp_nav_00659,navigable,72,south_china_region,qujiang,513.309,180.5575,0.3348396301269531,reach:Pearl River / Xi River:river,3,False,False,12859.729166666666,3470.5625,True
pp_nav_00660,navigable,83,egypt_region,kom_ombo,2594.0434999999998,322.6,0.0,reach:Nile:river,4,False,True,9187.833333333334,3478.1666666666665,True
pp_nav_00661,navigable,70,bengal_region,jangipur,73.475,7.546,0.034947967529296874,reach:Ganges:river,5,False,True,11699.6875,3477.2708333333335,True
pp_nav_00662,navigable,72,western_india_region,muhammad_tur,4108.663,890.076,0.001803445816040039,reach:Indus:river;reach:Indus:sea,4,False,False,10773.510638297872,3494.148936170213,True
pp_nav_00663,navigable,72,indochina_region,mongyang,5694.386,807.605,0.21912765502929688,reach:Irrawaddy:river,5,False,True,12108.541666666666,3493.6666666666665,True
pp_nav_00664,navigable,71,indochina_region,shwegu,6143.455,898.6065,0.09124755859375,reach:Irrawaddy:river,4,False,True,12085.583333333334,3491.75,True
pp_nav_00665,navigable,60,south_china_region,yingde,761.52,258.007,0.6540122985839844,reach:Pearl River / Xi River:river,3,False,False,12850.020833333334,3502.2291666666665,True
pp_nav_00666,navigable,72,bengal_region,bikrampur,20698.5815,3239.766,0.0010161161422729491,reach:Brahmaputra/Meghna:river,5,False,False,11775.6875,3507.5208333333335,True
pp_nav_00667,navigable,68,bengal_region,chandrabad,314.503,35.6695,0.08370005401319792,reach:Ganges:river,5,False,True,11705.979166666666,3512.1041666666665,True
pp_nav_00668,navigable,11,egypt_region,aswan,2637.2079999999996,322.608,5.4537134291150124,reach:Nile:river,4,False,True,9186.625,3501.375,True
pp_nav_00669,navigable,70,indochina_region,takawng,7339.057,1133.3575,0.0,reach:Irrawaddy:river,4,False,False,12068.229166666666,3519.7291666666665,True
pp_nav_00670,navigable,74,bengal_region,sonargaon,5431.951,836.932,0.1344033556562866,reach:Brahmaputra/Meghna:river;reach:Brahmaputra/Meghna:sea,5,True,False,11815.137254901962,3534.7450980392155,True
pp_nav_00671,navigable,75,south_china_region,qingyuan,1282.529,409.618,0.09927330017089844,reach:Pearl River / Xi River:river,3,False,False,12833.0625,3532.5625,True
pp_nav_00672,navigable,69,bengal_region,bikrampur,34850.273,6009.437,0.0,reach:Brahmaputra/Meghna:river;reach:Brahmaputra/Meghna:sea,5,False,False,11794.844444444445,3532.1555555555556,True
pp_nav_00673,navigable,69,bengal_region,nadia,523.613,78.99199999999999,0.0074671745300292965,reach:Ganges:river,3,True,False,11713.083333333334,3543.1666666666665,True
pp_nav_00674,navigable,81,indochina_region,ngasingu,7763.3435,1194.329,0.0,reach:Irrawaddy:river,4,True,False,12059.645833333334,3559.1458333333335,True
pp_nav_00675,navigable,82,south_china_region,ducheng,6962.993,2240.904,1.1148524179054091,reach:Pearl River / Xi River:river,4,True,False,12766.895833333334,3546.0625,True
pp_nav_00676,improvable,73,south_china_region,gaoyao,7405.0205000000005,2364.4260000000004,0.0,reach:Pearl River / Xi River:river,5,True,False,12823.729166666666,3556.9583333333335,True
pp_nav_00677,improvable,72,south_china_region,jinkang,7209.337,2325.06,0.7790477752685547,reach:Pearl River / Xi River:river,5,True,False,12796.659574468085,3557.127659574468,True
pp_nav_00678,navigable,79,bengal_region,husaynabad,628.338,109.11699999999999,0.0,reach:Ganges:river;reach:Ganges:sea,3,True,False,11712.208333333334,3578.7083333333335,True
pp_nav_00679,navigable,38,south_china_region,shunde,9079.209,3004.291,0.20960397720336915,reach:Pearl River / Xi River:river;reach:Pearl River / Xi River:sea,1,True,False,12841.347826086956,3569.4347826086955,True
pp_nav_00680,navigable,65,bengal_region,satgaon,678.643,76.381,0.0018621921539306641,reach:Ganges:river;reach:Ganges:sea,0,True,True,11696.375,3592.875,True
pp_nav_00681,navigable,65,indochina_region,ngasingu,7784.168,1200.399,0.0223052978515625,reach:Irrawaddy:river,5,True,False,12059.270833333334,3598.9375,True
pp_nav_00682,navigable,18,bengal_region,kulpi,676.319,105.416,0.0,reach:Ganges:sea,3,True,False,11702.333333333334,3598.8333333333335,True
pp_nav_00683,navigable,76,indochina_region,pinya,9043.3405,1450.962,0.0,reach:Irrawaddy:river,5,True,False,12048.229166666666,3627.1875,True
pp_nav_00684,navigable,76,indochina_region,amyint,15042.132,2117.146,0.018865966796875,reach:Irrawaddy:river,5,True,True,12026.0625,3651.5625,True
pp_nav_00685,navigable,70,indochina_region,pagan,15060.638,2118.7585,0.1738037109375,reach:Irrawaddy:river,5,True,True,12006.5625,3678.6458333333335,True
pp_nav_00686,navigable,79,indochina_region,khoai_chau,3359.233,571.364,0.00401773452758789,reach:Red River:river;reach:Red River:sea,4,True,False,12518.666666666666,3698.0833333333335,True
pp_nav_00687,navigable,76,indochina_region,salay,15249.3185,2158.464,0.0,reach:Irrawaddy:river,5,True,True,12009.041666666666,3713.75,True
pp_nav_00688,navigable,37,indochina_region,thien_truong,3377.87,671.716,0.0,reach:Red River:river;reach:Red River:sea,4,True,False,12531.708333333334,3716.375,True
pp_nav_00689,navigable,87,indochina_region,thayet,15342.541,2187.6620000000003,0.06846084594726562,reach:Irrawaddy:river,5,True,True,12020.604166666666,3748.8958333333335,True
pp_nav_00690,navigable,81,indochina_region,thayet,15636.353,2235.523,0.0,reach:Irrawaddy:river,5,True,True,12022.8125,3788.1458333333335,True
pp_nav_00691,navigable,73,indochina_region,myanaung,15887.074,2273.485,0.5243223889141908,reach:Irrawaddy:river,5,True,True,12023.6875,3820.9375,True
pp_nav_00692,navigable,79,indochina_region,tharrawaddy,111.072,7.427,0.0,reach:Irrawaddy:river,5,True,True,12039.5625,3846.6458333333335,True
pp_nav_00693,navigable,83,indochina_region,hmawbi,285.36400000000003,17.785,0.0,reach:Irrawaddy:river,2,True,True,12051.291666666666,3880.2083333333335,True
