from,to,state,cost_profile,shore
pp_nav_00393,pp_nav_00400,navigable,navigable,False
pp_nav_00393,pp_nav_00404,navigable,navigable,False
pp_nav_00393,libourne,navigable,navigable,True
pp_nav_00393,gironde,navigable,navigable,False
pp_nav_00393,bordeaux,navigable,navigable,True
pp_nav_00393,benauges,navigable,navigable,True
pp_nav_00394,pp_nav_00395,navigable,navigable,False
pp_nav_00394,guastalla,navigable,navigable,True
pp_nav_00394,casalmaggiore,navigable,navigable,True
pp_nav_00394,mantova,navigable,navigable,True
pp_nav_00394,sandonnino,navigable,navigable,True
pp_nav_00394,cremona,navigable,navigable,True
pp_nav_00394,parma,navigable,navigable,True
pp_nav_00395,pp_nav_00401,navigable,navigable,False
pp_nav_00395,mirandola,navigable,navigable,True
pp_nav_00395,nonantola,navigable,navigable,True
pp_nav_00395,ficarolo,navigable,navigable,True
pp_nav_00395,guastalla,navigable,navigable,True
pp_nav_00395,ferrara,navigable,navigable,True
pp_nav_00396,teocak,navigable,navigable,True
pp_nav_00396,pp_nav_00398,navigable,navigable,False
pp_nav_00396,srebrenik,navigable,navigable,True
pp_nav_00396,ilok,navigable,navigable,True
pp_nav_00397,pp_nav_00407,improvable,improvable,False
pp_nav_00397,toniato,improvable,improvable,True
pp_nav_00397,kaniatarahontsi,improvable,improvable,True
pp_nav_00397,kahwenoke,improvable,improvable,True
pp_nav_00397,ahkwesasne_ny,improvable,improvable,True
pp_nav_00398,teocak,navigable,navigable,True
pp_nav_00398,pp_nav_00402,navigable,navigable,False
pp_nav_00398,sabac,navigable,navigable,True
pp_nav_00398,sremska_mitrovica,navigable,navigable,True
pp_nav_00398,ilok,navigable,navigable,True
pp_nav_00399,ficarolo,navigable,navigable,True
pp_nav_00399,rovigo,navigable,navigable,True
pp_nav_00399,ferrara,navigable,navigable,True
pp_nav_00400,marmande,navigable,navigable,True
pp_nav_00400,libourne,navigable,navigable,True
pp_nav_00400,benauges,navigable,navigable,True
pp_nav_00400,sauveterre_de_guyenne,navigable,navigable,True
pp_nav_00400,bergerac,navigable,navigable,True
pp_nav_00401,po_delta,navigable,navigable,False
pp_nav_00401,comacchio,navigable,navigable,True
pp_nav_00401,ferrara,navigable,navigable,True
pp_nav_00402,pp_nav_00403,navigable,navigable,False
pp_nav_00402,belgrad,navigable,navigable,True
pp_nav_00402,sabac,navigable,navigable,True
pp_nav_00402,petrovaradin,navigable,navigable,True
pp_nav_00402,sremska_mitrovica,navigable,navigable,True
pp_nav_00402,debrc,navigable,navigable,True
pp_nav_00403,pp_nav_00409,navigable,navigable,False
pp_nav_00403,belgrad,navigable,navigable,True
pp_nav_00403,petrovaradin,navigable,navigable,True
pp_nav_00403,smederevo,navigable,navigable,True
pp_nav_00403,pancevo,navigable,navigable,True
pp_nav_00404,pp_nav_00412,navigable,navigable,False
pp_nav_00404,bazas,navigable,navigable,True
pp_nav_00404,bordeaux,navigable,navigable,True
pp_nav_00404,benauges,navigable,navigable,True
pp_nav_00404,sauveterre_de_guyenne,navigable,navigable,True
pp_nav_00404,belin,navigable,navigable,True
pp_nav_00405,pp_nav_00409,navigable,navigable,False
pp_nav_00405,pp_nav_00411,navigable,navigable,False
pp_nav_00405,branicevo,navigable,navigable,True
pp_nav_00405,kovin,navigable,navigable,True
pp_nav_00405,smederevo,navigable,navigable,True
pp_nav_00406,pp_nav_00415,navigable,navigable,False
pp_nav_00406,cernavoda,navigable,navigable,True
pp_nav_00406,cegani,navigable,navigable,True
pp_nav_00406,harsova,navigable,navigable,True
pp_nav_00406,orasul_de_floci,navigable,navigable,True
pp_nav_00407,bay_of_quinte,navigable,navigable,False
pp_nav_00407,nikahionhwakowa,navigable,navigable,True
pp_nav_00407,gananoque,navigable,navigable,True
pp_nav_00407,toniato,navigable,navigable,True
pp_nav_00407,kaniatarahontsi,navigable,navigable,True
pp_nav_00408,st_ambroix,improvable,improvable,True
pp_nav_00408,pp_nav_00419,improvable,improvable,False
pp_nav_00408,viviers,improvable,improvable,True
pp_nav_00408,orange,improvable,improvable,True
pp_nav_00408,privas,improvable,improvable,True
pp_nav_00408,uzes,improvable,improvable,True
pp_nav_00408,valence,improvable,improvable,True
pp_nav_00409,kovin,navigable,navigable,True
pp_nav_00409,smederevo,navigable,navigable,True
pp_nav_00409,pancevo,navigable,navigable,True
pp_nav_00410,pp_nav_00411,navigable,navigable,False
pp_nav_00410,pp_nav_00414,navigable,navigable,False
pp_nav_00410,visesav,navigable,navigable,True
pp_nav_00410,kucevo,navigable,navigable,True
pp_nav_00410,mihalt,navigable,navigable,True
pp_nav_00410,plenita,navigable,navigable,True
pp_nav_00411,branicevo,navigable,navigable,True
pp_nav_00411,kucevo,navigable,navigable,True
pp_nav_00411,mihalt,navigable,navigable,True
pp_nav_00412,pp_nav_00413,navigable,navigable,False
pp_nav_00412,pp_nav_00416,navigable,navigable,False
pp_nav_00412,marmande,navigable,navigable,True
pp_nav_00412,bazas,navigable,navigable,True
pp_nav_00412,agen,navigable,navigable,True
pp_nav_00412,lectoure,navigable,navigable,True
pp_nav_00413,cahors,navigable,navigable,True
pp_nav_00413,montflanquin,navigable,navigable,True
pp_nav_00413,agen,navigable,navigable,True
pp_nav_00414,pp_nav_00420,navigable,navigable,False
pp_nav_00414,visesav,navigable,navigable,True
pp_nav_00414,plenita,navigable,navigable,True
pp_nav_00414,vidin,navigable,navigable,True
pp_nav_00415,pp_nav_00417,navigable,navigable,False
pp_nav_00415,cernavoda,navigable,navigable,True
pp_nav_00415,cegani,navigable,navigable,True
pp_nav_00415,lichiresti,navigable,navigable,True
pp_nav_00415,drastar,navigable,navigable,True
pp_nav_00416,pp_nav_00418,navigable,navigable,False
pp_nav_00416,pp_nav_00421,improvable,improvable,False
pp_nav_00416,villemur,navigable,navigable,True
pp_nav_00416,agen,navigable,navigable,True
pp_nav_00416,montauban,navigable,navigable,True
pp_nav_00416,lectoure,navigable,navigable,True
pp_nav_00417,pp_nav_00422,navigable,navigable,False
pp_nav_00417,tutrakan,navigable,navigable,True
pp_nav_00417,giurgiu,navigable,navigable,True
pp_nav_00417,lichiresti,navigable,navigable,True
pp_nav_00417,drastar,navigable,navigable,True
pp_nav_00417,ruse,navigable,navigable,True
pp_nav_00418,villemur,navigable,navigable,True
pp_nav_00418,montauban,navigable,navigable,True
pp_nav_00419,pp_nav_00429,improvable,improvable,False
pp_nav_00419,avignon,improvable,improvable,True
pp_nav_00419,orange,improvable,improvable,True
pp_nav_00419,nimes,improvable,improvable,True
pp_nav_00419,tarascon,improvable,improvable,True
pp_nav_00419,arles,improvable,improvable,True
pp_nav_00419,uzes,improvable,improvable,True
pp_nav_00420,pp_nav_00423,navigable,navigable,False
pp_nav_00420,lom,navigable,navigable,True
pp_nav_00420,calafat,navigable,navigable,True
pp_nav_00420,archar,navigable,navigable,True
pp_nav_00420,vidin,navigable,navigable,True
pp_nav_00421,villemur,improvable,improvable,True
pp_nav_00421,verdun_sur_garonne,improvable,improvable,True
pp_nav_00421,toulouse,improvable,improvable,True
pp_nav_00422,pp_nav_00427,navigable,navigable,False
pp_nav_00422,zimnicea,navigable,navigable,True
pp_nav_00422,giurgiu,navigable,navigable,True
pp_nav_00422,ruse,navigable,navigable,True
pp_nav_00422,cherven,navigable,navigable,True
pp_nav_00423,pp_nav_00425,navigable,navigable,False
pp_nav_00423,radovanu,navigable,navigable,True
pp_nav_00423,corabia,navigable,navigable,True
pp_nav_00423,lom,navigable,navigable,True
pp_nav_00423,calafat,navigable,navigable,True
pp_nav_00423,oryahovo,navigable,navigable,True
pp_nav_00424,pp_nav_00426,navigable,navigable,False
pp_nav_00424,pp_nav_00428,navigable,navigable,False
pp_nav_00424,poggibonsi,navigable,navigable,True
pp_nav_00424,sanlorenzo,navigable,navigable,True
pp_nav_00424,pescia,navigable,navigable,True
pp_nav_00424,pontedera,navigable,navigable,True
pp_nav_00424,florence,navigable,navigable,True
pp_nav_00424,prato,navigable,navigable,True
pp_nav_00425,pp_nav_00427,navigable,navigable,False
pp_nav_00425,nikopol,navigable,navigable,True
pp_nav_00425,corabia,navigable,navigable,True
pp_nav_00425,gigen,navigable,navigable,True
pp_nav_00425,turnu_magurele,navigable,navigable,True
pp_nav_00425,oryahovo,navigable,navigable,True
pp_nav_00426,pescia,navigable,navigable,True
pp_nav_00426,riviera_levante,navigable,navigable,False
pp_nav_00426,pontedera,navigable,navigable,True
pp_nav_00426,pisa,navigable,navigable,True
pp_nav_00427,nikopol,navigable,navigable,True
pp_nav_00427,zimnicea,navigable,navigable,True
pp_nav_00427,turnu_magurele,navigable,navigable,True
pp_nav_00427,cherven,navigable,navigable,True
pp_nav_00428,sanlorenzo,navigable,navigable,True
pp_nav_00428,florence,navigable,navigable,True
pp_nav_00429,mouths_rhone,improvable,improvable,False
pp_nav_00429,arles,improvable,improvable,True
pp_nav_00430,pp_nav_00432,navigable,navigable,False
pp_nav_00430,ponkhockie,navigable,navigable,True
pp_nav_00430,esquatak,navigable,navigable,True
pp_nav_00430,mahicannituck,navigable,navigable,True
pp_nav_00431,pp_nav_00433,navigable,navigable,False
pp_nav_00431,sabina,navigable,navigable,True
pp_nav_00431,rome,navigable,navigable,True
pp_nav_00431,bracciano,navigable,navigable,True
pp_nav_00431,orte,navigable,navigable,True
pp_nav_00432,pp_nav_00436,navigable,navigable,False
pp_nav_00432,nochpeem,navigable,navigable,True
pp_nav_00432,ponkhockie,navigable,navigable,True
pp_nav_00432,kitchawanc,navigable,navigable,True
pp_nav_00432,tappan,navigable,navigable,True
pp_nav_00432,poughkeepsie,navigable,navigable,True
pp_nav_00433,coast_lazio,navigable,navigable,False
pp_nav_00433,rome,navigable,navigable,True
pp_nav_00433,bracciano,navigable,navigable,True
pp_nav_00434,long_island_sound,navigable,navigable,False
pp_nav_00434,saukiog,navigable,navigable,True
pp_nav_00434,nehantuck,navigable,navigable,True
pp_nav_00435,pp_nav_00437,improvable,improvable,False
pp_nav_00435,zuera,navigable,navigable,True
pp_nav_00435,belchite,navigable,navigable,True
pp_nav_00435,zaragoza,navigable,navigable,True
pp_nav_00435,pina_de_ebro,navigable,navigable,True
pp_nav_00436,nochpeem,navigable,navigable,True
pp_nav_00436,raritan_bay,navigable,navigable,False
pp_nav_00436,hackensack,navigable,navigable,True
pp_nav_00436,manhattan,navigable,navigable,True
pp_nav_00436,tappan,navigable,navigable,True
pp_nav_00437,pp_nav_00438,improvable,improvable,False
pp_nav_00437,flix,improvable,improvable,True
pp_nav_00437,belchite,improvable,improvable,True
pp_nav_00437,pina_de_ebro,improvable,improvable,True
pp_nav_00437,caspe,improvable,improvable,True
pp_nav_00437,fraga,improvable,improvable,True
pp_nav_00438,pp_nav_00441,improvable,improvable,False
pp_nav_00438,flix,improvable,improvable,True
pp_nav_00438,montblanc,improvable,improvable,True
pp_nav_00438,tortosa,improvable,improvable,True
pp_nav_00439,porto,navigable,navigable,True
pp_nav_00439,cape_mondego,navigable,navigable,False
pp_nav_00440,porto,improvable,improvable,True
pp_nav_00440,cape_mondego,improvable,improvable,False
pp_nav_00440,lamego,improvable,improvable,True
pp_nav_00440,feira,improvable,improvable,True
pp_nav_00441,ebro_delta,navigable,navigable,False
pp_nav_00441,tortosa,navigable,navigable,True
pp_nav_00442,mahoning_oh,navigable,navigable,True
pp_nav_00442,pp_nav_00443,navigable,navigable,False
pp_nav_00442,pp_nav_00444,navigable,navigable,False
pp_nav_00442,saucunk,navigable,navigable,True
pp_nav_00442,wihlink,navigable,navigable,True
pp_nav_00442,allegheny,navigable,navigable,True
pp_nav_00443,pp_nav_00446,navigable,navigable,False
pp_nav_00443,wihlink,navigable,navigable,True
pp_nav_00443,captina,navigable,navigable,True
pp_nav_00444,saucunk,navigable,navigable,True
pp_nav_00444,allegheny,navigable,navigable,True
pp_nav_00445,delaware_bay,navigable,navigable,False
pp_nav_00445,tetamekanch,navigable,navigable,True
pp_nav_00445,assunpink,navigable,navigable,True
pp_nav_00445,shackamaxon,navigable,navigable,True
pp_nav_00446,pp_nav_00449,navigable,navigable,False
pp_nav_00446,muskingum,navigable,navigable,True
pp_nav_00446,onimgohow,navigable,navigable,True
pp_nav_00446,wihlink,navigable,navigable,True
pp_nav_00446,captina,navigable,navigable,True
pp_nav_00447,pp_nav_00448,navigable,navigable,False
pp_nav_00447,dadu,navigable,navigable,True
pp_nav_00447,wuqing,navigable,navigable,True
pp_nav_00447,luxian,navigable,navigable,True
pp_nav_00448,pp_nav_00461,navigable,navigable,False
pp_nav_00448,zhigu,navigable,navigable,True
pp_nav_00448,wuqing,navigable,navigable,True
pp_nav_00449,pp_nav_00453,navigable,navigable,False
pp_nav_00449,muskingum,navigable,navigable,True
pp_nav_00449,onimgohow,navigable,navigable,True
pp_nav_00450,pp_nav_00452,navigable,navigable,False
pp_nav_00450,pp_nav_00455,navigable,navigable,False
pp_nav_00450,nudarcha,navigable,navigable,True
pp_nav_00451,santarem,navigable,navigable,True
pp_nav_00451,setubal,navigable,navigable,True
pp_nav_00451,mora_portugal,navigable,navigable,True
pp_nav_00451,lisbon,navigable,navigable,True
pp_nav_00451,bay_setubal,navigable,navigable,False
pp_nav_00451,salvaterra,navigable,navigable,True
pp_nav_00451,torres_novas,navigable,navigable,True
pp_nav_00452,pp_nav_00454,navigable,navigable,False
pp_nav_00452,nudarcha,navigable,navigable,True
pp_nav_00453,pp_nav_00462,navigable,navigable,False
pp_nav_00453,muskingum,navigable,navigable,True
pp_nav_00453,onimgohow,navigable,navigable,True
pp_nav_00453,ethapetha,navigable,navigable,True
pp_nav_00453,kanawha,navigable,navigable,True
pp_nav_00454,pp_nav_00459,navigable,navigable,False
pp_nav_00454,nudarcha,navigable,navigable,True
pp_nav_00454,kansas,navigable,navigable,True
pp_nav_00455,pp_nav_00463,navigable,navigable,False
pp_nav_00455,emasulia,navigable,navigable,True
pp_nav_00455,nudarcha,navigable,navigable,True
pp_nav_00456,pp_nav_00457,navigable,navigable,False
pp_nav_00456,pp_nav_00464,navigable,navigable,False
pp_nav_00456,cuttawba,navigable,navigable,True
pp_nav_00456,assereniet,navigable,navigable,True
pp_nav_00456,oheyandewa,navigable,navigable,True
pp_nav_00457,pp_nav_00466,navigable,navigable,False
pp_nav_00457,cuttawba,navigable,navigable,True
pp_nav_00457,assereniet,navigable,navigable,True
pp_nav_00457,eskalapia,navigable,navigable,True
pp_nav_00458,pp_nav_00459,navigable,navigable,False
pp_nav_00458,kansas,navigable,navigable,True
pp_nav_00459,kansas,navigable,navigable,True
pp_nav_00460,pp_nav_00467,navigable,navigable,False
pp_nav_00460,doeg,navigable,navigable,True
pp_nav_00460,anacostia,navigable,navigable,True
pp_nav_00460,monocacy,navigable,navigable,True
pp_nav_00461,pp_nav_00475,navigable,navigable,False
pp_nav_00461,zhigu,navigable,navigable,True
pp_nav_00461,jinghai,navigable,navigable,True
pp_nav_00461,huichuan,navigable,navigable,True
pp_nav_00461,qingchi,navigable,navigable,True
pp_nav_00462,pp_nav_00474,navigable,navigable,False
pp_nav_00462,ethapetha,navigable,navigable,True
pp_nav_00462,kanawha,navigable,navigable,True
pp_nav_00463,pp_nav_00472,navigable,navigable,False
pp_nav_00463,emasulia,navigable,navigable,True
pp_nav_00464,pp_nav_00469,improvable,improvable,False
pp_nav_00464,cuttawba,navigable,navigable,True
pp_nav_00464,oheyandewa,navigable,navigable,True
pp_nav_00465,pp_nav_00471,navigable,navigable,False
pp_nav_00465,pp_nav_00473,navigable,navigable,False
pp_nav_00465,cahokia,navigable,navigable,True
pp_nav_00465,tamaroa,navigable,navigable,True
pp_nav_00465,kaskaskia,navigable,navigable,True
pp_nav_00466,pp_nav_00470,navigable,navigable,False
pp_nav_00466,scioto,navigable,navigable,True
pp_nav_00466,assereniet,navigable,navigable,True
pp_nav_00466,eskalapia,navigable,navigable,True
pp_nav_00467,upper_chesapeake_bay,navigable,navigable,False
pp_nav_00467,potapoco,navigable,navigable,True
pp_nav_00467,doeg,navigable,navigable,True
pp_nav_00467,patawomeck,navigable,navigable,True
pp_nav_00468,pp_nav_00471,navigable,navigable,False
pp_nav_00468,pp_nav_00472,navigable,navigable,False
pp_nav_00468,emasulia,navigable,navigable,True
pp_nav_00468,tamaroa,navigable,navigable,True
pp_nav_00469,pp_nav_00476,improvable,improvable,False
pp_nav_00469,cuttawba,improvable,improvable,True
pp_nav_00469,lewekeomi,improvable,improvable,True
pp_nav_00469,oheyandewa,improvable,improvable,True
pp_nav_00470,pp_nav_00474,navigable,navigable,False
pp_nav_00470,scioto,navigable,navigable,True
pp_nav_00470,eskalapia,navigable,navigable,True
pp_nav_00471,tamaroa,navigable,navigable,True
pp_nav_00472,emasulia,navigable,navigable,True
pp_nav_00473,pp_nav_00478,navigable,navigable,False
pp_nav_00473,chepoussa,navigable,navigable,True
pp_nav_00473,tamaroa,navigable,navigable,True
pp_nav_00473,kaskaskia,navigable,navigable,True
pp_nav_00474,ouasioto,navigable,navigable,True
pp_nav_00474,ethapetha,navigable,navigable,True
pp_nav_00474,kanawha,navigable,navigable,True
pp_nav_00474,eskalapia,navigable,navigable,True
pp_nav_00475,pp_nav_00485,navigable,navigable,False
pp_nav_00475,ningjin,navigable,navigable,True
pp_nav_00475,nanpi,navigable,navigable,True
pp_nav_00475,huichuan,navigable,navigable,True
pp_nav_00475,qingchi,navigable,navigable,True
pp_nav_00475,dongguang,navigable,navigable,True
pp_nav_00476,pp_nav_00477,improvable,improvable,False
pp_nav_00476,gichthanne,improvable,improvable,True
pp_nav_00476,tywhapita,improvable,improvable,True
pp_nav_00476,lewekeomi,improvable,improvable,True
pp_nav_00476,oheyandewa,improvable,improvable,True
pp_nav_00477,pp_nav_00481,navigable,navigable,False
pp_nav_00477,gichthanne,navigable,navigable,True
pp_nav_00477,tywhapita,navigable,navigable,True
pp_nav_00478,pp_nav_00486,navigable,navigable,False
pp_nav_00478,chepoussa,navigable,navigable,True
pp_nav_00478,kaskaskia,navigable,navigable,True
pp_nav_00479,pp_nav_00480,navigable,navigable,False
pp_nav_00479,pp_nav_00481,navigable,navigable,False
pp_nav_00479,aaboukingon,navigable,navigable,True
pp_nav_00479,gichthanne,navigable,navigable,True
pp_nav_00479,tywhapita,navigable,navigable,True
pp_nav_00480,pp_nav_00483,navigable,navigable,False
pp_nav_00480,aaboukingon,navigable,navigable,True
pp_nav_00480,gichthanne,navigable,navigable,True
pp_nav_00480,patoka,navigable,navigable,True
pp_nav_00481,gichthanne,navigable,navigable,True
pp_nav_00481,tywhapita,navigable,navigable,True
pp_nav_00482,pp_nav_00487,improvable,improvable,False
pp_nav_00482,cordoba,improvable,improvable,True
pp_nav_00482,carmona,improvable,improvable,True
pp_nav_00482,palma_del_rio,improvable,improvable,True
pp_nav_00482,constantina,improvable,improvable,True
pp_nav_00483,pp_nav_00489,navigable,navigable,False
pp_nav_00483,aaboukingon,navigable,navigable,True
pp_nav_00483,patoka,navigable,navigable,True
pp_nav_00483,mitchigamea,navigable,navigable,True
pp_nav_00483,kuttawa,navigable,navigable,True
pp_nav_00484,pp_nav_00488,navigable,navigable,False
pp_nav_00484,kanghwa_bay,navigable,navigable,False
pp_nav_00484,namgyeong,navigable,navigable,True
pp_nav_00484,kaesong,navigable,navigable,True
pp_nav_00484,papyeong,navigable,navigable,True
pp_nav_00484,inju,navigable,navigable,True
pp_nav_00485,pp_nav_00493,navigable,navigable,False
pp_nav_00485,pingyuan_jinan,navigable,navigable,True
pp_nav_00485,lingzhou_dezhou,navigable,navigable,True
pp_nav_00485,deping,navigable,navigable,True
pp_nav_00485,ande,navigable,navigable,True
pp_nav_00485,ningjin,navigable,navigable,True
pp_nav_00485,wuqiao,navigable,navigable,True
pp_nav_00485,dongguang,navigable,navigable,True
pp_nav_00486,pp_nav_00495,navigable,navigable,False
pp_nav_00486,chepoussa,navigable,navigable,True
pp_nav_00486,towosaghy,navigable,navigable,True
pp_nav_00486,mitchigamea,navigable,navigable,True
pp_nav_00487,pp_nav_00491,improvable,improvable,False
pp_nav_00487,sanlucar_la_mayor,navigable,difficult,True
pp_nav_00487,carmona,navigable,difficult,True
pp_nav_00487,sevilla,navigable,difficult,True
pp_nav_00487,constantina,navigable,difficult,True
pp_nav_00488,pp_nav_00492,navigable,navigable,False
pp_nav_00488,namgyeong,navigable,navigable,True
pp_nav_00488,yangju,navigable,navigable,True
pp_nav_00488,gwangju,navigable,navigable,True
pp_nav_00488,jipyeong,navigable,navigable,True
pp_nav_00488,icheon,navigable,navigable,True
pp_nav_00489,pp_nav_00494,navigable,navigable,False
pp_nav_00489,charquis,navigable,navigable,True
pp_nav_00489,mitchigamea,navigable,navigable,True
pp_nav_00489,kuttawa,navigable,navigable,True
pp_nav_00490,weyanock,barrier,barrier,True
pp_nav_00490,lower_chesapeake_bay,barrier,barrier,False
pp_nav_00490,kiskiack,barrier,barrier,True
pp_nav_00490,powhatan,barrier,barrier,True
pp_nav_00491,coria_del_rio,improvable,improvable,True
pp_nav_00491,bay_of_cadiz,improvable,improvable,False
pp_nav_00491,sanlucar_la_mayor,improvable,improvable,True
pp_nav_00491,sevilla,improvable,improvable,True
pp_nav_00492,wonju,navigable,navigable,True
pp_nav_00492,chungju,navigable,navigable,True
pp_nav_00492,icheon,navigable,navigable,True
pp_nav_00493,pp_nav_00499,navigable,navigable,False
pp_nav_00493,pingyuan_jinan,navigable,navigable,True
pp_nav_00493,lingzhou_dezhou,navigable,navigable,True
pp_nav_00493,linqing,navigable,navigable,True
pp_nav_00493,enzhou,navigable,navigable,True
pp_nav_00493,xiajin,navigable,navigable,True
pp_nav_00494,pp_nav_00495,navigable,navigable,False
pp_nav_00494,pp_nav_00498,navigable,navigable,False
pp_nav_00494,charquis,navigable,navigable,True
pp_nav_00494,mitchigamea,navigable,navigable,True
pp_nav_00495,charquis,navigable,navigable,True
pp_nav_00495,towosaghy,navigable,navigable,True
pp_nav_00495,mitchigamea,navigable,navigable,True
pp_nav_00496,pp_nav_00497,navigable,navigable,False
pp_nav_00496,saponi,navigable,navigable,True
pp_nav_00496,occaneechi,navigable,navigable,True
pp_nav_00496,nessoneick,navigable,navigable,True
pp_nav_00497,pp_nav_00500,navigable,navigable,False
pp_nav_00497,adshusheer,navigable,navigable,True
pp_nav_00497,meherrin,navigable,navigable,True
pp_nav_00497,occaneechi,navigable,navigable,True
pp_nav_00497,nessoneick,navigable,navigable,True
pp_nav_00498,pp_nav_00502,navigable,navigable,False
pp_nav_00498,charquis,navigable,navigable,True
pp_nav_00498,towosaghy,navigable,navigable,True
pp_nav_00498,obion,navigable,navigable,True
pp_nav_00499,pp_nav_00503,improvable,improvable,False
pp_nav_00499,liaocheng,navigable,navigable,True
pp_nav_00499,linqing,navigable,navigable,True
pp_nav_00499,yanggu_yanzhou,navigable,navigable,True
pp_nav_00500,pp_nav_00501,navigable,navigable,False
pp_nav_00500,adshusheer,navigable,navigable,True
pp_nav_00500,meherrin,navigable,navigable,True
pp_nav_00500,cherohenaka_nc,navigable,navigable,True
pp_nav_00500,pamticough,navigable,navigable,True
pp_nav_00500,waqua,navigable,navigable,True
pp_nav_00501,pp_nav_00504,navigable,navigable,False
pp_nav_00501,wiccacon,navigable,navigable,True
pp_nav_00501,chowanoke,navigable,navigable,True
pp_nav_00501,cherohenaka_nc,navigable,navigable,True
pp_nav_00501,waqua,navigable,navigable,True
pp_nav_00501,kehaukee,navigable,navigable,True
pp_nav_00502,pp_nav_00505,navigable,navigable,False
pp_nav_00502,casqui,navigable,navigable,True
pp_nav_00502,hatchie,navigable,navigable,True
pp_nav_00502,towosaghy,navigable,navigable,True
pp_nav_00502,obion,navigable,navigable,True
pp_nav_00503,pp_nav_00507,improvable,improvable,False
pp_nav_00503,liaocheng,improvable,improvable,True
pp_nav_00503,wenshang,improvable,improvable,True
pp_nav_00503,shouzhang,improvable,improvable,True
pp_nav_00503,yanggu_yanzhou,improvable,improvable,True
pp_nav_00503,donge,improvable,improvable,True
pp_nav_00503,xucheng,improvable,improvable,True
pp_nav_00504,pp_nav_00506,navigable,navigable,False
pp_nav_00504,pocosin,navigable,navigable,True
pp_nav_00504,chowanoke,navigable,navigable,True
pp_nav_00504,kehaukee,navigable,navigable,True
pp_nav_00505,pp_nav_00508,navigable,navigable,False
pp_nav_00505,casqui,navigable,navigable,True
pp_nav_00505,hatchie,navigable,navigable,True
pp_nav_00505,chucalissa,navigable,navigable,True
pp_nav_00506,pocosin,navigable,navigable,True
pp_nav_00506,albemarle_sound,navigable,navigable,False
pp_nav_00506,chowanoke,navigable,navigable,True
pp_nav_00507,pp_nav_00510,improvable,improvable,False
pp_nav_00507,wenshang,improvable,improvable,True
pp_nav_00507,shouzhang,improvable,improvable,True
pp_nav_00507,rencheng,improvable,improvable,True
pp_nav_00507,jiaxiang,improvable,improvable,True
pp_nav_00508,pp_nav_00511,navigable,navigable,False
pp_nav_00508,casqui,navigable,navigable,True
pp_nav_00508,chucalissa,navigable,navigable,True
pp_nav_00508,pacaha,navigable,navigable,True
pp_nav_00509,ise_bay,navigable,navigable,False
pp_nav_00509,fuwa_mino,navigable,navigable,True
pp_nav_00509,nakajima,navigable,navigable,True
pp_nav_00509,mie,navigable,navigable,True
pp_nav_00510,pp_nav_00513,navigable,navigable,False
pp_nav_00510,peixian,navigable,navigable,True
pp_nav_00510,yutai,navigable,navigable,True
pp_nav_00510,tengxian,navigable,navigable,True
pp_nav_00511,taposa,navigable,navigable,True
pp_nav_00511,pp_nav_00512,navigable,navigable,False
pp_nav_00511,chucalissa,navigable,navigable,True
pp_nav_00511,quizquiz,navigable,navigable,True
pp_nav_00511,quigate,navigable,navigable,True
pp_nav_00511,pacaha,navigable,navigable,True
pp_nav_00512,taposa,navigable,navigable,True
pp_nav_00512,pp_nav_00516,navigable,navigable,False
pp_nav_00512,anilco,navigable,navigable,True
pp_nav_00512,quigate,navigable,navigable,True
pp_nav_00513,pp_nav_00514,navigable,navigable,False
pp_nav_00513,peixian,navigable,navigable,True
pp_nav_00513,xuzhou,navigable,navigable,True
pp_nav_00514,pp_nav_00517,navigable,navigable,False
pp_nav_00514,xiapi,navigable,navigable,True
pp_nav_00514,xuzhou,navigable,navigable,True
pp_nav_00514,suqian,navigable,navigable,True
pp_nav_00514,xinyi,navigable,navigable,True
pp_nav_00515,east_seto_sea,navigable,navigable,False
pp_nav_00515,kaisou,navigable,navigable,True
pp_nav_00515,naga,navigable,navigable,True
pp_nav_00516,taposa,navigable,navigable,True
pp_nav_00516,pp_nav_00518,navigable,navigable,False
pp_nav_00516,quigualtam,navigable,navigable,True
pp_nav_00516,anilco,navigable,navigable,True
pp_nav_00517,pp_nav_00519,improvable,improvable,False
pp_nav_00517,taoyuan_huaian,navigable,navigable,True
pp_nav_00517,suqian,navigable,navigable,True
pp_nav_00518,pp_nav_00522,navigable,navigable,False
pp_nav_00518,quigualtam,navigable,navigable,True
pp_nav_00518,anilco,navigable,navigable,True
pp_nav_00518,guachoyo,navigable,navigable,True
pp_nav_00519,pp_nav_00520,improvable,improvable,False
pp_nav_00519,taoyuan_huaian,improvable,improvable,True
pp_nav_00519,qinghe_huaian,improvable,improvable,True
pp_nav_00519,shanyang_huaian,improvable,improvable,True
pp_nav_00520,pp_nav_00526,improvable,improvable,False
pp_nav_00520,gaoyou,navigable,navigable,True
pp_nav_00520,baoying,navigable,navigable,True
pp_nav_00520,shanyang_huaian,navigable,navigable,True
pp_nav_00521,pp_nav_00524,navigable,navigable,False
pp_nav_00521,selkehatchie,navigable,navigable,True
pp_nav_00521,ogeechee,navigable,navigable,True
pp_nav_00521,kiokee,navigable,navigable,True
pp_nav_00522,pp_nav_00527,navigable,navigable,False
pp_nav_00522,guachoyo,navigable,navigable,True
pp_nav_00522,tunica,navigable,navigable,True
