location_tag,good,predicted,target,reason
ballou,rice,-0.74,-0.7914,predicted below floor -0.2
bamako,rice,-0.43,-0.7444,predicted below floor -0.2
bamba,rice,-0.7,,not viable in the efficiency data
batang,rice,-0.65,,not viable in the efficiency data
binder,rice,-0.23,,not viable in the efficiency data
biram,rice,-0.74,-0.7205,predicted below floor -0.2
bussa,rice,-0.23,-0.4401,predicted below floor -0.2
chalus,rice,-0.35,0.1080,predicted below floor -0.2
chiisagata,rice,-0.22,-0.0907,predicted below floor -0.2
chongoene,rice,-0.23,-0.6748,predicted below floor -0.2
chunju,rice,-0.4,-0.3554,predicted below floor -0.2
dagana,rice,-0.75,-0.7173,predicted below floor -0.2
dakahla,rice,-0.74,-0.1316,predicted below floor -0.2
dalinghe,rice,-0.26,-0.6039,predicted below floor -0.2
dikwa,rice,-0.63,-0.7792,predicted below floor -0.2
dioila,rice,-0.43,,not viable in the efficiency data
dongming,rice,-0.4,,not viable in the efficiency data
dowraq,rice,-0.63,-0.7653,predicted below floor -0.2
dutsi,rice,-0.74,-0.7913,predicted below floor -0.2
eumseong,rice,-0.35,-0.1732,predicted below floor -0.2
eyvanekey,rice,-0.63,-0.6972,predicted below floor -0.2
fanxian,rice,-0.26,-0.1106,predicted below floor -0.2
farah,rice,-0.63,-0.7392,predicted below floor -0.2
fengxian,rice,-0.65,-0.0377,predicted below floor -0.2
gambaru,rice,-0.43,-0.6244,predicted below floor -0.2
gao,rice,-0.7,,not viable in the efficiency data
gapsan,rice,-0.47,,not viable in the efficiency data
garandoili,rice,-0.76,-0.6768,predicted below floor -0.2
garun_gabas,rice,-0.63,-0.7738,predicted below floor -0.2
gimje,rice,-0.22,0.0868,predicted below floor -0.2
gokju,rice,-0.26,-0.4616,predicted below floor -0.2
golere,rice,-0.75,-0.7719,predicted below floor -0.2
gombe,rice,-0.43,-0.7896,predicted below floor -0.2
goronyo,rice,-0.74,-0.7539,predicted below floor -0.2
gotheye,rice,-0.7,,not viable in the efficiency data
goudel,rice,-0.68,,not viable in the efficiency data
goulfey,rice,-0.7,,not viable in the efficiency data
goundam,rice,-0.75,-0.7916,predicted below floor -0.2
gubio,rice,-0.79,,not viable in the efficiency data
guelengdeng,rice,-0.54,,not viable in the efficiency data
guma,rice,-0.72,-0.7182,predicted below floor -0.2
gyeongseong,rice,-0.4,-0.7849,predicted below floor -0.2
hamheung,rice,-0.35,-0.7178,predicted below floor -0.2
heyang_xian,rice,-0.26,-0.3883,predicted below floor -0.2
higashikanbara,rice,-0.43,-0.0741,predicted below floor -0.2
hillah,rice,-0.58,,not viable in the efficiency data
huayin,rice,-0.26,-0.5234,predicted below floor -0.2
ikeda,rice,-0.31,0.1461,predicted below floor -0.2
iwai,rice,-0.22,-0.2978,predicted below floor -0.2
jaeryeong,rice,-0.26,-0.0081,predicted below floor -0.2
jeongju_jeongju,rice,-0.26,-0.2848,predicted below floor -0.2
jipyeong,rice,-0.47,-0.2993,predicted below floor -0.2
junghwa,rice,-0.26,-0.1095,predicted below floor -0.2
kaedi,rice,-0.63,-0.7844,predicted below floor -0.2
kamikita,rice,-0.24,-0.2823,predicted below floor -0.2
kamioono,rice,-0.24,-0.0719,predicted below floor -0.2
kanra,rice,-0.31,-0.0863,predicted below floor -0.2
koko,rice,-0.43,-0.7900,predicted below floor -0.2
kokorou,rice,-0.7,-0.7917,predicted below floor -0.2
kot_lalu,rice,-0.65,-0.6876,predicted below floor -0.2
koulikoro,rice,-0.36,-0.7918,predicted below floor -0.2
kurla,rice,-0.67,-0.5064,predicted below floor -0.2
ladik_pontus,rice,-0.35,-0.6095,predicted below floor -0.2
lahijan,rice,-0.26,0.1772,predicted below floor -0.2
libore,rice,-0.79,,not viable in the efficiency data
machul,rice,-0.56,-0.7908,predicted below floor -0.2
macina,rice,-0.61,-0.7831,predicted below floor -0.2
mandla,rice,-0.25,-0.2255,predicted below floor -0.2
matam,rice,-0.68,-0.7838,predicted below floor -0.2
mengjin,rice,-0.26,-0.6714,predicted below floor -0.2
mengxian,rice,-0.26,-0.2480,predicted below floor -0.2
minochi,rice,-0.36,-0.0788,predicted below floor -0.2
moro_sindh,rice,-0.31,-0.5021,predicted below floor -0.2
mser,rice,-0.63,-0.7914,predicted below floor -0.2
naju,rice,-0.22,0.0708,predicted below floor -0.2
nalli,rice,-0.4,,not viable in the efficiency data
namaro,rice,-0.68,,not viable in the efficiency data
nangcheon,rice,-0.42,-0.4307,predicted below floor -0.2
naraha,rice,-0.22,-0.1196,predicted below floor -0.2
natori,rice,-0.22,-0.2092,predicted below floor -0.2
niantjila,rice,-0.43,,not viable in the efficiency data
ningbian,rice,-0.67,-0.7918,predicted below floor -0.2
ningguta,rice,-0.28,-0.7876,predicted below floor -0.2
ningling,rice,-0.26,-0.6846,predicted below floor -0.2
nutari,rice,-0.22,0.2082,predicted below floor -0.2
nyamina,rice,-0.74,,not viable in the efficiency data
pouss,rice,-0.63,-0.7906,predicted below floor -0.2
pyeonggang,rice,-0.33,-0.5170,predicted below floor -0.2
qalat_ghilji,rice,-0.7,-0.7742,predicted below floor -0.2
quelimane,rice,-0.23,-0.1287,predicted below floor -0.2
quetta,rice,-0.72,-0.7326,predicted below floor -0.2
qumbash,rice,-0.4,-0.2470,predicted below floor -0.2
saku,rice,-0.24,-0.3417,predicted below floor -0.2
salmas,rice,-0.6,-0.6998,predicted below floor -0.2
sari,rice,-0.26,-0.2572,predicted below floor -0.2
say,rice,-0.74,,not viable in the efficiency data
seonsan,rice,-0.26,-0.1111,predicted below floor -0.2
shenyang,rice,-0.26,-0.6381,predicted below floor -0.2
shindand,rice,-0.7,-0.7724,predicted below floor -0.2
shira,rice,-0.23,-0.7689,predicted below floor -0.2
shushtar,rice,-0.31,-0.6196,predicted below floor -0.2
sonda,rice,-0.33,-0.6343,predicted below floor -0.2
sultanwind,rice,-0.31,-0.5196,predicted below floor -0.2
suncheon,rice,-0.26,0.2082,predicted below floor -0.2
surame,rice,-0.74,-0.7661,predicted below floor -0.2
tabou_m,rice,-0.41,,not viable in the efficiency data
takano,rice,-0.22,-0.2043,predicted below floor -0.2
talata_mafara,rice,-0.54,-0.7503,predicted below floor -0.2
tegina,rice,-0.23,-0.4564,predicted below floor -0.2
tenenkou,rice,-0.61,-0.7903,predicted below floor -0.2
thatta,rice,-0.26,-0.6423,predicted below floor -0.2
tindirma,rice,-0.63,-0.7918,predicted below floor -0.2
tome,rice,-0.22,-0.1087,predicted below floor -0.2
tongcheon,rice,-0.22,-0.3300,predicted below floor -0.2
tortosa,rice,-0.73,-0.5741,predicted below floor -0.2
uiju,rice,-0.26,-0.1972,predicted below floor -0.2
uiseong,rice,-0.22,-0.3643,predicted below floor -0.2
urmia,rice,-0.47,-0.5465,predicted below floor -0.2
usambara,rice,-0.31,-0.0104,predicted below floor -0.2
usui,rice,-0.22,0.0207,predicted below floor -0.2
wenchuan,rice,-0.6,0.0553,predicted below floor -0.2
wonju,rice,-0.47,-0.3105,predicted below floor -0.2
xiapi,rice,-0.4,0.0856,predicted below floor -0.2
xugou,rice,-0.4,-0.2917,predicted below floor -0.2
xunxian,rice,-0.26,-0.3095,predicted below floor -0.2
yanggu,rice,-0.33,,not viable in the efficiency data
yuanyang,rice,-0.26,-0.2376,predicted below floor -0.2
zhengjiatun,rice,-0.46,-0.7862,predicted below floor -0.2
zhigu,rice,-0.6,-0.7725,predicted below floor -0.2
abengourou,saffron,-0.15,,not viable in the efficiency data
abomey,saffron,-0.22,,not viable in the efficiency data
amaigbo,saffron,-0.37,,not viable in the efficiency data
andevoranto,saffron,-0.3,,not viable in the efficiency data
bemanevika,saffron,-0.39,,not viable in the efficiency data
cestos,saffron,-0.38,,not viable in the efficiency data
daoukro,saffron,-0.17,,not viable in the efficiency data
epe,saffron,-0.23,,not viable in the efficiency data
fahambahy,saffron,-0.32,,not viable in the efficiency data
ghardaia,saffron,-0.37,-0.4842,predicted below floor -0.2
grand_lahou,saffron,-0.17,,not viable in the efficiency data
kibi,saffron,-0.22,,not viable in the efficiency data
kissidougou,saffron,-0.37,,not viable in the efficiency data
kong,saffron,-0.27,,not viable in the efficiency data
mahaela,saffron,-0.32,,not viable in the efficiency data
manambato,saffron,-0.34,-0.1242,predicted below floor -0.2
nakpa,saffron,-0.28,,not viable in the efficiency data
qom,saffron,-0.22,-0.4534,predicted below floor -0.2
ras_hafun,saffron,-0.32,,not viable in the efficiency data
salaga,saffron,-0.27,,not viable in the efficiency data
sanniquellie,saffron,-0.31,,not viable in the efficiency data
segbwema,saffron,-0.29,,not viable in the efficiency data
settra_kru,saffron,-0.38,,not viable in the efficiency data
tamacine,saffron,-0.37,-0.4817,predicted below floor -0.2
tozeur,saffron,-0.37,-0.4893,predicted below floor -0.2
vohipeno,saffron,-0.32,,not viable in the efficiency data
winneba,saffron,-0.15,,not viable in the efficiency data
yagala,saffron,-0.39,,not viable in the efficiency data
yanbu,saffron,-0.37,,not viable in the efficiency data
ahlat,silk,-0.37,,not viable in the efficiency data
akyazi,silk,-0.3,-0.0555,predicted below floor -0.2
amorgos,silk,-0.31,-0.4354,predicted below floor -0.2
awaran,silk,-0.51,-0.5393,predicted below floor -0.2
chinon,silk,-0.25,-0.2833,predicted below floor -0.2
corbeil,silk,-0.35,-0.3921,predicted below floor -0.2
fenouillet,silk,-0.25,-0.1395,predicted below floor -0.2
florac,silk,-0.45,-0.4806,predicted below floor -0.2
french_ales,silk,-0.23,-0.2662,predicted below floor -0.2
geneve,silk,-0.25,-0.4744,predicted below floor -0.2
genoa,silk,-0.38,-0.2196,predicted below floor -0.2
gonabad,silk,-0.46,-0.5369,predicted below floor -0.2
gremi,silk,-0.41,-0.1251,predicted below floor -0.2
khargerd,silk,-0.46,-0.5298,predicted below floor -0.2
konya,silk,-0.28,-0.4402,predicted below floor -0.2
leuktron,silk,-0.23,-0.2522,predicted below floor -0.2
lop,silk,-0.4,-0.4736,predicted below floor -0.2
lyon,silk,-0.36,-0.3306,predicted below floor -0.2
merv,silk,-0.32,-0.3940,predicted below floor -0.2
najran,silk,-0.58,-0.5525,predicted below floor -0.2
pulawama,silk,-0.34,-0.2970,predicted below floor -0.2
sakju,silk,-0.3,,not viable in the efficiency data
sangju,silk,-0.44,-0.2854,predicted below floor -0.2
seta,silk,-0.34,-0.2436,predicted below floor -0.2
shamakhi,silk,-0.41,-0.3267,predicted below floor -0.2
sivas,silk,-0.44,,not viable in the efficiency data
soltaniyeh,silk,-0.37,-0.5499,predicted below floor -0.2
suwa,silk,-0.53,,not viable in the efficiency data
takai,silk,-0.46,-0.3761,predicted below floor -0.2
torbat_e_jam,silk,-0.28,-0.3365,predicted below floor -0.2
trebizond,silk,-0.48,-0.2656,predicted below floor -0.2
tsuru,silk,-0.51,-0.3615,predicted below floor -0.2
unju,silk,-0.23,,not viable in the efficiency data
yazd,silk,-0.51,,not viable in the efficiency data
zaranj,silk,-0.33,-0.4687,predicted below floor -0.2
zhouzhi,silk,-0.3,-0.0416,predicted below floor -0.2
adan,sugar,-0.31,-0.3140,predicted below floor -0.2
al_shuqayq,sugar,-0.31,-0.3986,predicted below floor -0.2
amora_gadal,sugar,-0.4,-0.1045,predicted below floor -0.2
ancuase,sugar,-0.19,,not viable in the efficiency data
athmallik,sugar,-0.24,-0.3658,predicted below floor -0.2
azghand,sugar,-0.53,,not viable in the efficiency data
bandar_charak,sugar,-0.31,,not viable in the efficiency data
bandar_e_jask,sugar,-0.31,,not viable in the efficiency data
bannajbur,sugar,-0.31,-0.3839,predicted below floor -0.2
baris,sugar,-0.44,-0.3966,predicted below floor -0.2
basim,sugar,-0.28,-0.3923,predicted below floor -0.2
basra,sugar,-0.24,-0.3900,predicted below floor -0.2
chaul,sugar,-0.09,,not viable in the efficiency data
dayr_aqul,sugar,-0.24,-0.3976,predicted below floor -0.2
funchal,sugar,-0.09,,not viable in the efficiency data
hadibu,sugar,-0.37,,not viable in the efficiency data
haditha,sugar,-0.31,-0.3970,predicted below floor -0.2
hagios_pavlos,sugar,-0.29,-0.2554,predicted below floor -0.2
jowhar,sugar,-0.34,-0.3751,predicted below floor -0.2
khandwa,sugar,-0.45,-0.3941,predicted below floor -0.2
lalan,sugar,-0.41,,not viable in the efficiency data
limassol,sugar,-0.35,-0.3722,predicted below floor -0.2
maskanah,sugar,-0.37,-0.3981,predicted below floor -0.2
miandoab,sugar,-0.29,,not viable in the efficiency data
minab,sugar,-0.31,-0.3532,predicted below floor -0.2
nora_eth,sugar,-0.37,-0.3988,predicted below floor -0.2
nosy_bali,sugar,-0.04,,not viable in the efficiency data
ormara,sugar,-0.31,-0.3791,predicted below floor -0.2
palitana,sugar,-0.35,-0.2450,predicted below floor -0.2
pontianak,sugar,-0.12,,not viable in the efficiency data
qalhat,sugar,-0.31,-0.3965,predicted below floor -0.2
rahba,sugar,-0.37,-0.3877,predicted below floor -0.2
shuqra,sugar,-0.31,-0.3988,predicted below floor -0.2
sofala,sugar,-0.23,-0.3984,predicted below floor -0.2
suwayda,sugar,-0.57,,not viable in the efficiency data
tamdegost,sugar,-0.27,-0.3713,predicted below floor -0.2
taolambiby,sugar,-0.19,,not viable in the efficiency data
tidsi,sugar,-0.26,-0.0811,predicted below floor -0.2
tonekabon,sugar,-0.14,,not viable in the efficiency data
wujiang,sugar,0.12,,not viable in the efficiency data
zozan,sugar,-0.57,-0.3984,predicted below floor -0.2
anhua,tea,-0.1,,not viable in the efficiency data
boseong,tea,-0.34,-0.2556,predicted below floor -0.2
changxing,tea,-0.13,,not viable in the efficiency data
chongde,tea,-0.13,,not viable in the efficiency data
jianping,tea,-0.13,,not viable in the efficiency data
jinjam,tea,-0.34,,not viable in the efficiency data
khordong,tea,-0.2,,not viable in the efficiency data
kuji,tea,-0.48,,not viable in the efficiency data
laiyang,tea,-0.1,,not viable in the efficiency data
shuuchi,tea,-0.28,-0.5495,predicted below floor -0.2
sunju,tea,-0.1,,not viable in the efficiency data
wenxian_gongchang,tea,-0.04,,not viable in the efficiency data
yuhang,tea,-0.13,,not viable in the efficiency data
central_sabaneque,tobacco,-0.22,-0.2924,predicted below floor -0.2
coospacam,tobacco,-0.29,-0.3193,predicted below floor -0.2
east_sabaneque,tobacco,-0.44,-0.4402,predicted below floor -0.2
guanamacabibes,tobacco,-0.3,-0.2101,predicted below floor -0.2
jaltenango,tobacco,-0.23,-0.4092,predicted below floor -0.2
magorix,tobacco,-0.4,-0.3686,predicted below floor -0.2
maynoa,tobacco,-0.28,-0.2863,predicted below floor -0.2
ozumacin,tobacco,-0.22,,not viable in the efficiency data
sotuta,tobacco,-0.55,,not viable in the efficiency data
tappahanna,tobacco,-0.25,-0.0568,predicted below floor -0.2
abadan,wheat,-0.55,-0.9236,predicted below floor -0.2
abha,wheat,-0.49,-0.2571,predicted below floor -0.2
abil,wheat,-0.49,-0.2142,predicted below floor -0.2
abiy_addi,wheat,-0.25,-0.1160,predicted below floor -0.2
abo,wheat,-0.23,-0.1460,predicted below floor -0.2
ad_dughmiyah,wheat,-0.54,,not viable in the efficiency data
adham,wheat,-0.54,-0.4433,predicted below floor -0.2
aguz,wheat,-0.31,-0.2580,predicted below floor -0.2
al_ajfar,wheat,-0.49,,not viable in the efficiency data
al_amlah,wheat,-0.49,,not viable in the efficiency data
al_amwah,wheat,-0.54,,not viable in the efficiency data
al_anbar,wheat,-0.49,,not viable in the efficiency data
al_ayn,wheat,-0.49,,not viable in the efficiency data
al_baharah,wheat,-0.54,,not viable in the efficiency data
al_bleiteh,wheat,-0.49,,not viable in the efficiency data
al_burud,wheat,-0.49,,not viable in the efficiency data
al_hadhah,wheat,-0.49,,not viable in the efficiency data
al_hegrieah,wheat,-0.49,,not viable in the efficiency data
al_husayniyah,wheat,-0.54,,not viable in the efficiency data
al_jar,wheat,-0.54,,not viable in the efficiency data
al_khaburah,wheat,-0.54,,not viable in the efficiency data
al_khanbarah,wheat,-0.49,,not viable in the efficiency data
al_mafalis,wheat,-0.54,-0.6216,predicted below floor -0.2
al_manjur,wheat,-0.54,,not viable in the efficiency data
al_maramiyah,wheat,-0.49,,not viable in the efficiency data
al_marwa,wheat,-0.54,,not viable in the efficiency data
al_mashqar,wheat,-0.54,,not viable in the efficiency data
al_tib,wheat,-0.32,-0.2645,predicted below floor -0.2
ambaca,wheat,-0.19,,not viable in the efficiency data
aqiq_banu_uqayi,wheat,-0.54,,not viable in the efficiency data
ar_rabadha,wheat,-0.54,,not viable in the efficiency data
ar_rawdah,wheat,-0.54,,not viable in the efficiency data
ar_ruwailiyyah,wheat,-0.54,,not viable in the efficiency data
arbaji,wheat,-0.18,,not viable in the efficiency data
aror,wheat,-0.12,,not viable in the efficiency data
as_suwaydirah,wheat,-0.49,,not viable in the efficiency data
ash_shuara,wheat,-0.54,,not viable in the efficiency data
asyut,wheat,-0.07,,not viable in the efficiency data
azzan,wheat,-0.54,,not viable in the efficiency data
bani_saad,wheat,-0.49,-0.5334,predicted below floor -0.2
baqqa,wheat,-0.54,,not viable in the efficiency data
barahrah,wheat,-0.49,-0.2146,predicted below floor -0.2
barom,wheat,-0.36,,not viable in the efficiency data
batchingou,wheat,-0.19,,not viable in the efficiency data
bayhan,wheat,-0.49,,not viable in the efficiency data
bela,wheat,-0.54,,not viable in the efficiency data
belen_ana,wheat,-0.41,,not viable in the efficiency data
birnin_gwari,wheat,-0.3,,not viable in the efficiency data
birnin_kebbi,wheat,-0.41,,not viable in the efficiency data
bolgan_ana,wheat,-0.31,-0.6607,predicted below floor -0.2
bongor,wheat,-0.22,,not viable in the efficiency data
bugur,wheat,-0.41,-0.1968,predicted below floor -0.2
bula_kongo,wheat,-0.3,,not viable in the efficiency data
buwat,wheat,-0.54,,not viable in the efficiency data
cairo,wheat,-0.37,,not viable in the efficiency data
changyuan,wheat,-0.31,-0.1709,predicted below floor -0.2
chengfu,wheat,-0.3,-0.3870,predicted below floor -0.2
chishtian,wheat,-0.12,,not viable in the efficiency data
chitral,wheat,-0.4,-0.1749,predicted below floor -0.2
dacheng,wheat,-0.31,-0.2186,predicted below floor -0.2
damanhur,wheat,-0.21,-0.6272,predicted below floor -0.2
damoh,wheat,-0.23,-0.1691,predicted below floor -0.2
darghat,wheat,-0.54,,not viable in the efficiency data
deir_ez_zor,wheat,-0.49,-0.5377,predicted below floor -0.2
dhat_al_hajj,wheat,-0.49,,not viable in the efficiency data
diakha,wheat,-0.3,,not viable in the efficiency data
dijkot,wheat,-0.1,,not viable in the efficiency data
dipalpur,wheat,-0.15,,not viable in the efficiency data
diriyah,wheat,-0.49,,not viable in the efficiency data
dogonbadan,wheat,-0.31,-0.0859,predicted below floor -0.2
dongan_shuntian,wheat,-0.31,-0.1866,predicted below floor -0.2
dubbi,wheat,-0.15,,not viable in the efficiency data
dzongkar,wheat,-0.31,0.0536,predicted below floor -0.2
el_manaqil,wheat,-0.54,,not viable in the efficiency data
espe,wheat,-0.36,-0.6607,predicted below floor -0.2
fadisheh,wheat,-0.31,-0.3489,predicted below floor -0.2
ferrara,wheat,-0.23,0.0388,predicted below floor -0.2
gabes,wheat,-0.54,,not viable in the efficiency data
gaia,wheat,-0.3,,not viable in the efficiency data
gechak,wheat,-0.31,,not viable in the efficiency data
gereshk,wheat,-0.32,-0.3830,predicted below floor -0.2
gyama,wheat,-0.31,-0.5168,predicted below floor -0.2
gyantse,wheat,-0.36,-0.5766,predicted below floor -0.2
hail,wheat,-0.54,,not viable in the efficiency data
hali,wheat,-0.54,,not viable in the efficiency data
halmstad,wheat,-0.23,-0.2894,predicted below floor -0.2
haql,wheat,-0.54,,not viable in the efficiency data
harad_asir,wheat,-0.54,-0.4051,predicted below floor -0.2
hejian,wheat,-0.36,-0.2366,predicted below floor -0.2
huraydah,wheat,-0.49,,not viable in the efficiency data
ibra,wheat,-0.49,,not viable in the efficiency data
jannat_shahr,wheat,-0.36,-0.3654,predicted below floor -0.2
jiaohe,wheat,-0.31,-0.2500,predicted below floor -0.2
jingan_shenzhou,wheat,-0.36,-0.8044,predicted below floor -0.2
jinxiang,wheat,-0.31,-0.0332,predicted below floor -0.2
jurrah,wheat,-0.54,-0.6700,predicted below floor -0.2
kadinga,wheat,-0.26,-0.3395,predicted below floor -0.2
kaf,wheat,-0.49,,not viable in the efficiency data
kafima,wheat,-0.22,-0.2016,predicted below floor -0.2
kagoma,wheat,-0.29,-0.5345,predicted below floor -0.2
kajenje,wheat,-0.34,-0.3598,predicted below floor -0.2
kalat,wheat,-0.46,-0.5334,predicted below floor -0.2
kamyaran,wheat,-0.24,-0.0593,predicted below floor -0.2
kapasia,wheat,-0.24,-0.3598,predicted below floor -0.2
karasahr,wheat,-0.29,-0.2776,predicted below floor -0.2
karmakshi,wheat,-0.41,,not viable in the efficiency data
karpokhar,wheat,-0.31,-0.2703,predicted below floor -0.2
kashgar,wheat,-0.46,-0.2546,predicted below floor -0.2
kashmore,wheat,-0.15,,not viable in the efficiency data
kerma,wheat,-0.49,,not viable in the efficiency data
kermanshah,wheat,-0.24,-0.0710,predicted below floor -0.2
khalis,wheat,-0.32,-0.2323,predicted below floor -0.2
kherameh,wheat,-0.36,-0.3877,predicted below floor -0.2
khunj,wheat,-0.53,-0.3699,predicted below floor -0.2
kolokani,wheat,-0.41,,not viable in the efficiency data
konjikala,wheat,-0.24,-0.1694,predicted below floor -0.2
lamayuru,wheat,-0.31,-0.4523,predicted below floor -0.2
leh,wheat,-0.31,-0.4229,predicted below floor -0.2
lhasa,wheat,-0.4,-0.3911,predicted below floor -0.2
lienz,wheat,-0.35,-0.3994,predicted below floor -0.2
lisino,wheat,-0.23,-0.2703,predicted below floor -0.2
lower_pinda,wheat,-0.49,-0.4008,predicted below floor -0.2
lukulunga,wheat,-0.27,,not viable in the efficiency data
manigango,wheat,-0.31,,not viable in the efficiency data
mansura,wheat,-0.15,,not viable in the efficiency data
marte,wheat,-0.59,,not viable in the efficiency data
mawqaq,wheat,-0.54,,not viable in the efficiency data
mbanza_mbata,wheat,-0.22,-0.8322,predicted below floor -0.2
minya,wheat,-0.07,,not viable in the efficiency data
miskah,wheat,-0.54,,not viable in the efficiency data
mokwa,wheat,-0.22,,not viable in the efficiency data
molundu,wheat,-0.29,,not viable in the efficiency data
mondonedo,wheat,-0.36,,not viable in the efficiency data
mongoffa,wheat,-0.27,-0.4523,predicted below floor -0.2
mourdiah,wheat,-0.41,,not viable in the efficiency data
murau,wheat,-0.27,-0.2280,predicted below floor -0.2
nguidjilone,wheat,-0.32,,not viable in the efficiency data
nyzvar,wheat,0.01,,not viable in the efficiency data
ondonga,wheat,-0.21,-0.3994,predicted below floor -0.2
orta_kuyu,wheat,-0.46,,not viable in the efficiency data
pandjih,wheat,-0.31,-0.4008,predicted below floor -0.2
payzawat,wheat,-0.29,,not viable in the efficiency data
po,wheat,-0.3,,not viable in the efficiency data
potiskum,wheat,-0.41,,not viable in the efficiency data
punial,wheat,-0.31,-0.0667,predicted below floor -0.2
purang,wheat,-0.31,,not viable in the efficiency data
qasr_al_qaba,wheat,-0.54,,not viable in the efficiency data
qus,wheat,-0.1,,not viable in the efficiency data
raghdan,wheat,-0.49,-0.5313,predicted below floor -0.2
rajabar,wheat,-0.54,,not viable in the efficiency data
ranyah,wheat,-0.54,,not viable in the efficiency data
rusafa,wheat,-0.32,-0.9236,predicted below floor -0.2
saadatshahr,wheat,-0.36,-0.3890,predicted below floor -0.2
sadah,wheat,-0.54,-0.3048,predicted below floor -0.2
sakya,wheat,-0.36,-0.5694,predicted below floor -0.2
salde,wheat,-0.49,,not viable in the efficiency data
samanoud,wheat,-0.13,,not viable in the efficiency data
samira,wheat,-0.54,,not viable in the efficiency data
sansanding,wheat,-0.36,,not viable in the efficiency data
sar_mashhad,wheat,-0.36,-0.0684,predicted below floor -0.2
saryadyn,wheat,-0.31,-0.4213,predicted below floor -0.2
shayar,wheat,-0.02,,not viable in the efficiency data
shush,wheat,-0.31,-0.0815,predicted below floor -0.2
sibak,wheat,-0.36,-0.3222,predicted below floor -0.2
sironj,wheat,-0.42,-0.2753,predicted below floor -0.2
sitpur,wheat,-0.15,,not viable in the efficiency data
skardu,wheat,-0.31,0.0413,predicted below floor -0.2
sok,wheat,-0.36,,not viable in the efficiency data
sugaur,wheat,-0.23,-0.1799,predicted below floor -0.2
taif,wheat,-0.49,,not viable in the efficiency data
taihe,wheat,-0.35,-0.3803,predicted below floor -0.2
taklung,wheat,-0.31,,not viable in the efficiency data
tas_kichu,wheat,-0.31,-0.4131,predicted below floor -0.2
tejend,wheat,-0.24,-0.2721,predicted below floor -0.2
tenteksor,wheat,-0.31,-0.5694,predicted below floor -0.2
tikrit,wheat,-0.32,-0.3349,predicted below floor -0.2
tim_samarkand,wheat,-0.31,-0.3699,predicted below floor -0.2
toksun,wheat,-0.46,-0.2110,predicted below floor -0.2
tragor,wheat,-0.31,,not viable in the efficiency data
tsaparang,wheat,-0.45,,not viable in the efficiency data
uch,wheat,-0.15,,not viable in the efficiency data
ushkan,wheat,-0.41,-0.5939,predicted below floor -0.2
wanqiu,wheat,-0.52,-0.1603,predicted below floor -0.2
xihua,wheat,-0.3,-0.0216,predicted below floor -0.2
yafran,wheat,-0.49,-0.6272,predicted below floor -0.2
yahr,wheat,-0.32,-0.4677,predicted below floor -0.2
yongqing,wheat,-0.36,-0.7891,predicted below floor -0.2
yuncheng,wheat,-0.31,-0.0945,predicted below floor -0.2
zangla,wheat,-0.36,,not viable in the efficiency data
zondoma,wheat,-0.41,,not viable in the efficiency data
cividale,wine,-0.03,,not viable in the efficiency data
jorquera,wine,-0.23,-0.1172,predicted below floor -0.2
jumilla,wine,-0.23,-0.0959,predicted below floor -0.2
kaffa,wine,-0.22,0.1162,predicted below floor -0.2
khatunabad,wine,-0.45,-0.8838,predicted below floor -0.2
marrakesh,wine,-0.48,-0.1056,predicted below floor -0.2
montreux,wine,-0.57,,not viable in the efficiency data
nyon,wine,0.05,,not viable in the efficiency data
qingxiang,wine,-0.11,,not viable in the efficiency data
sarzana,wine,-0.03,,not viable in the efficiency data
shaoxing,wine,-0.11,,not viable in the efficiency data
shkoder,wine,-0.2,,not viable in the efficiency data
sinjar,wine,-0.26,-0.0812,predicted below floor -0.2
trebinje,wine,0.02,,not viable in the efficiency data
tsageri,wine,-0.04,,not viable in the efficiency data
verona,wine,-0.25,-0.1181,predicted below floor -0.2
viana_do_castelo,wine,-0.06,,not viable in the efficiency data
villarobledo,wine,-0.23,-0.0043,predicted below floor -0.2
